station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
BK.YBH.00.HH,2017-12-31T19:48:36.270,5314,2017-12-31T19:49:29.410,0.682,P,nc72946846.mseed,17537.986328125,17537.986328125
BK.YBH.50.HH,2017-12-31T19:48:36.270,5314,2017-12-31T19:49:29.410,0.483,P,nc72946846.mseed,24610.970703125,24610.970703125
CE.89101.10.HN,2017-12-31T19:48:36.270,4251,2017-12-31T19:49:18.780,0.793,P,nc72946846.mseed,12.294831275939941,12.294831275939941
CE.89101.10.HN,2017-12-31T19:48:36.270,5265,2017-12-31T19:49:28.920,0.709,S,nc72946846.mseed,12.294831275939941,12.294831275939941
CE.89255.10.HN,2017-12-31T19:48:36.270,1,2017-12-31T19:48:36.280,0.531,P,nc72946846.mseed,3.3836722373962402,3.3836722373962402
CE.89255.10.HN,2017-12-31T19:48:36.270,4146,2017-12-31T19:49:17.730,0.897,P,nc72946846.mseed,40.480506896972656,40.480506896972656
CE.89255.10.HN,2017-12-31T19:48:36.270,5062,2017-12-31T19:49:26.890,0.946,S,nc72946846.mseed,40.480506896972656,40.480506896972656
CE.89462.10.HN,2017-12-31T19:48:36.270,1,2017-12-31T19:48:36.280,0.459,P,nc72946846.mseed,0.6119412779808044,0.6119412779808044
CE.89462.10.HN,2017-12-31T19:48:36.270,4079,2017-12-31T19:49:17.060,0.867,P,nc72946846.mseed,26.54310417175293,26.54310417175293
CE.89462.10.HN,2017-12-31T19:48:36.270,4954,2017-12-31T19:49:25.810,0.455,S,nc72946846.mseed,29.923166275024414,29.923166275024414
CE.89781.10.HN,2017-12-31T19:48:36.270,4168,2017-12-31T19:49:17.950,0.915,P,nc72946846.mseed,21.20526695251465,21.20526695251465
CE.89781.10.HN,2017-12-31T19:48:36.270,5101,2017-12-31T19:49:27.280,0.505,S,nc72946846.mseed,22.356773376464844,22.356773376464844
NC.G007.01.HN,2017-12-31T19:48:36.270,1,2017-12-31T19:48:36.280,0.547,P,nc72946846.mseed,1.6046172380447388,1.6046172380447388
NC.GHL..EH,2017-12-31T19:48:36.270,5325,2017-12-31T19:49:29.520,0.935,P,nc72946846.mseed,640.2232666015625,640.2232666015625
NC.GHM..EH,2017-12-31T19:48:36.270,4798,2017-12-31T19:49:24.250,0.861,P,nc72946846.mseed,1205.931640625,1205.931640625
NC.GRO..EH,2017-12-31T19:48:36.270,4446,2017-12-31T19:49:20.730,0.811,P,nc72946846.mseed,1740.7274169921875,1740.7274169921875
NC.GTC..EH,2017-12-31T19:48:36.270,4782,2017-12-31T19:49:24.090,0.916,P,nc72946846.mseed,1035.375732421875,1035.375732421875
NC.GTS..EH,2017-12-31T19:48:36.270,5198,2017-12-31T19:49:28.250,0.935,P,nc72946846.mseed,853.3403930664062,853.3403930664062
NC.GVV..EH,2017-12-31T19:48:36.270,4606,2017-12-31T19:49:22.330,0.941,P,nc72946846.mseed,1870.6185302734375,1870.6185302734375
NC.GWR.01.HN,2017-12-31T19:48:36.270,5071,2017-12-31T19:49:26.980,0.431,P,nc72946846.mseed,0.6480772495269775,0.6480772495269775
NC.K001.01.HN,2017-12-31T19:48:36.270,7056,2017-12-31T19:49:46.830,0.378,S,nc72946846.mseed,5.61545467376709,5.61545467376709
NC.K003.01.HN,2017-12-31T19:48:36.270,4508,2017-12-31T19:49:21.350,0.513,P,nc72946846.mseed,8.174581527709961,8.174581527709961
NC.K003.01.HN,2017-12-31T19:48:36.270,5188,2017-12-31T19:49:28.150,0.506,S,nc72946846.mseed,12.176977157592773,12.176977157592773
NC.KBN..EH,2017-12-31T19:48:36.270,4202,2017-12-31T19:49:18.290,0.915,P,nc72946846.mseed,1716.07421875,1716.07421875
NC.KCO..HN,2017-12-31T19:48:36.270,4265,2017-12-31T19:49:18.920,0.899,P,nc72946846.mseed,12.076268196105957,12.076268196105957
NC.KCO..HN,2017-12-31T19:48:36.270,5287,2017-12-31T19:49:29.140,0.808,S,nc72946846.mseed,12.076268196105957,12.076268196105957
NC.KCPB..HH,2017-12-31T19:48:36.270,4439,2017-12-31T19:49:20.660,0.956,P,nc72946846.mseed,12069.279296875,12069.279296875
NC.KCR.02.EH,2017-12-31T19:48:36.270,3798,2017-12-31T19:49:14.250,0.9,P,nc72946846.mseed,1916.897705078125,1916.897705078125
NC.KCT..HH,2017-12-31T19:48:36.270,4321,2017-12-31T19:49:19.480,0.921,P,nc72946846.mseed,28983.6875,28983.6875
NC.KCT..HH,2017-12-31T19:48:36.270,5389,2017-12-31T19:49:30.160,0.769,S,nc72946846.mseed,28983.6875,28983.6875
NC.KFP..EH,2017-12-31T19:48:36.270,4474,2017-12-31T19:49:21.010,0.369,P,nc72946846.mseed,1762.77685546875,1762.77685546875
NC.KHBB..HH,2017-12-31T19:48:36.270,3666,2017-12-31T19:49:12.930,0.98,P,nc72946846.mseed,288655.40625,288655.40625
NC.KHBB..HH,2017-12-31T19:48:36.270,4195,2017-12-31T19:49:18.220,0.83,S,nc72946846.mseed,288655.40625,288655.40625
NC.KHMB..HH,2017-12-31T19:48:36.270,3994,2017-12-31T19:49:16.210,0.959,P,nc72946846.mseed,103409.4921875,103409.4921875
NC.KHMB..HH,2017-12-31T19:48:36.270,6556,2017-12-31T19:49:41.830,0.331,P,nc72946846.mseed,7802.00537109375,7802.00537109375
NC.KHMB..HH,2017-12-31T19:48:36.270,4763,2017-12-31T19:49:23.900,0.747,S,nc72946846.mseed,103409.4921875,103409.4921875
NC.KIP..EH,2017-12-31T19:48:36.270,4282,2017-12-31T19:49:19.090,0.973,P,nc72946846.mseed,1864.483154296875,1864.483154296875
NC.KKP..EH,2017-12-31T19:48:36.270,3855,2017-12-31T19:49:14.820,0.809,P,nc72946846.mseed,1725.48095703125,1725.48095703125
NC.KMPB..HH,2017-12-31T19:48:36.270,4085,2017-12-31T19:49:17.120,0.98,P,nc72946846.mseed,61052.8359375,61052.8359375
NC.KMPB..HH,2017-12-31T19:48:36.270,4945,2017-12-31T19:49:25.720,0.754,S,nc72946846.mseed,69113.8359375,69113.8359375
NC.KMR..HH,2017-12-31T19:48:36.270,3856,2017-12-31T19:49:14.830,0.969,P,nc72946846.mseed,104902.53125,104902.53125
NC.KMR..HH,2017-12-31T19:48:36.270,4535,2017-12-31T19:49:21.620,0.697,S,nc72946846.mseed,104902.53125,104902.53125
NC.KOM.02.HN,2017-12-31T19:48:36.270,1,2017-12-31T19:48:36.280,0.862,P,nc72946846.mseed,0.37616732716560364,0.37616732716560364
NC.KOM.02.HN,2017-12-31T19:48:36.270,4441,2017-12-31T19:49:20.680,0.883,P,nc72946846.mseed,2.817049741744995,2.817049741744995
NC.KOM.02.HN,2017-12-31T19:48:36.270,5550,2017-12-31T19:49:31.770,0.303,S,nc72946846.mseed,5.525097846984863,5.525097846984863
NC.KPP..EH,2017-12-31T19:48:36.270,3611,2017-12-31T19:49:12.380,0.982,P,nc72946846.mseed,1729.441162109375,1729.441162109375
NC.KPP..EH,2017-12-31T19:48:36.270,4077,2017-12-31T19:49:17.040,0.492,S,nc72946846.mseed,1590.441162109375,1590.441162109375
NC.KRMB..HH,2017-12-31T19:48:36.270,4851,2017-12-31T19:49:24.780,0.971,P,nc72946846.mseed,2140.37890625,2140.37890625
NC.KRMB..HH,2017-12-31T19:48:36.270,6218,2017-12-31T19:49:38.450,0.327,S,nc72946846.mseed,7343.81787109375,7343.81787109375
NC.KRP..HH,2017-12-31T19:48:36.270,4451,2017-12-31T19:49:20.780,0.962,P,nc72946846.mseed,16764.341796875,16764.341796875
NC.KRP..HH,2017-12-31T19:48:36.270,5572,2017-12-31T19:49:31.990,0.599,S,nc72946846.mseed,16764.341796875,16764.341796875
NC.KSXB..HH,2017-12-31T19:48:36.270,5247,2017-12-31T19:49:28.740,0.963,P,nc72946846.mseed,1256.3759765625,1256.3759765625
NC.KSXB..HH,2017-12-31T19:48:36.270,5918,2017-12-31T19:49:35.450,0.377,S,nc72946846.mseed,2261.56982421875,2261.56982421875
