station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km
RE.SHST.44.HN,2018-12-03T21:49:38.900,4628,2018-12-03T21:50:25.180,0.868,P,nc73118836.mseed,7.853253364562988,7.853253364562988,102.07
PB.B039..EH,2018-12-03T21:49:38.900,4660,2018-12-03T21:50:25.500,0.927,P,nc73118836.mseed,2214.094482421875,2214.094482421875,106.38
NC.LCSB..EH,2018-12-03T21:49:38.900,4794,2018-12-03T21:50:26.840,0.915,P,nc73118836.mseed,1572.054931640625,1572.054931640625,110.47
CE.88059.10.HN,2018-12-03T21:49:38.900,4790,2018-12-03T21:50:26.800,0.944,P,nc73118836.mseed,2.7623913288116455,2.7623913288116455,110.59
NC.LSR..EH,2018-12-03T21:49:38.900,4754,2018-12-03T21:50:26.440,0.859,P,nc73118836.mseed,1624.27001953125,1624.27001953125,110.87
NC.LGY.01.HN,2018-12-03T21:49:38.900,5022,2018-12-03T21:50:29.120,0.855,P,nc73118836.mseed,2.1233246326446533,2.1233246326446533,122.87
NC.LBO..EH,2018-12-03T21:49:38.900,5014,2018-12-03T21:50:29.040,0.878,P,nc73118836.mseed,1684.872314453125,1684.872314453125,125.41
NC.LBO..EH,2018-12-03T21:49:38.900,8249,2018-12-03T21:51:01.390,0.934,P,nc73118836.mseed,1790.251220703125,1790.251220703125,125.41
NC.KIP..EH,2018-12-03T21:49:38.900,4983,2018-12-03T21:50:28.730,0.921,P,nc73118836.mseed,1289.88134765625,1289.88134765625,130.56
NC.LSH.03.EH,2018-12-03T21:49:38.900,5023,2018-12-03T21:50:29.130,0.859,P,nc73118836.mseed,1648.0030517578125,1648.0030517578125,131.42
PB.B040..EH,2018-12-03T21:49:38.900,5108,2018-12-03T21:50:29.980,0.906,P,nc73118836.mseed,749.9971313476562,749.9971313476562,135.17
NC.LBR.01.HN,2018-12-03T21:49:38.900,5188,2018-12-03T21:50:30.780,0.881,P,nc73118836.mseed,1.4089829921722412,1.4089829921722412,135.36
NC.GRO..EH,2018-12-03T21:49:38.900,5938,2018-12-03T21:50:38.280,0.962,P,nc73118836.mseed,1056.0267333984375,1056.0267333984375,141.12
NC.GHM..EH,2018-12-03T21:49:38.900,11,2018-12-03T21:49:39.010,0.927,P,nc73118836.mseed,1.7054270505905151,1.7054270505905151,174.01
NC.LRR..EH,2018-12-03T21:49:38.900,5585,2018-12-03T21:50:34.750,0.906,P,nc73118836.mseed,1064.012939453125,1064.012939453125,174.93
NC.LTI..EH,2018-12-03T21:49:38.900,1,2018-12-03T21:49:38.910,0.881,P,nc73118836.mseed,15706.7041015625,15706.7041015625,176.95
NC.LTI..EH,2018-12-03T21:49:38.900,5611,2018-12-03T21:50:35.010,0.869,P,nc73118836.mseed,469607.375,469607.375,176.95
NC.LBC..EH,2018-12-03T21:49:38.900,5753,2018-12-03T21:50:36.430,0.855,P,nc73118836.mseed,713623.5625,713623.5625,188.47
NC.LSI..EH,2018-12-03T21:49:38.900,5859,2018-12-03T21:50:37.490,0.876,P,nc73118836.mseed,1572.01318359375,1572.01318359375,193.46
NC.GHL..EH,2018-12-03T21:49:38.900,1,2018-12-03T21:49:38.910,0.859,P,nc73118836.mseed,1.5299729108810425,1.5299729108810425,220.77
UW.CABL..HN,2018-12-03T21:49:38.900,6072,2018-12-03T21:50:39.620,0.922,P,nc73118836.mseed,0.1875866502523422,0.1875866502523422,221.6
CE.89101.10.HN,2018-12-04T09:40:43.100,3306,2018-12-04T09:41:16.160,0.91,P,nc73119001.mseed,2.0371596813201904,2.0371596813201904,8.64
PB.B046..EH,2018-12-04T09:40:43.100,3604,2018-12-04T09:41:19.140,0.972,P,nc73119001.mseed,2960.806884765625,2960.806884765625,9.0
NC.KCT..HN,2018-12-04T09:40:43.100,3392,2018-12-04T09:41:17.020,0.931,P,nc73119001.mseed,5.215204238891602,5.215204238891602,15.43
PB.B932..EH,2018-12-04T09:40:43.100,3374,2018-12-04T09:41:16.840,0.896,P,nc73119001.mseed,3284.461669921875,3284.461669921875,15.93
NP.1584.10.HN,2018-12-04T09:40:43.100,3450,2018-12-04T09:41:17.600,0.979,P,nc73119001.mseed,5.005969524383545,5.005969524383545,18.98
CE.89255.10.HN,2018-12-04T09:40:43.100,3674,2018-12-04T09:41:19.840,0.951,P,nc73119001.mseed,2.3279123306274414,2.3279123306274414,34.49
NP.1582.10.HN,2018-12-04T09:40:43.100,3698,2018-12-04T09:41:20.080,0.923,P,nc73119001.mseed,2.2479207515716553,2.2479207515716553,42.83
PB.B933..EH,2018-12-04T09:40:43.100,1,2018-12-04T09:40:43.110,0.895,P,nc73119001.mseed,3300.006103515625,3300.006103515625,47.39
NC.KMR..HN,2018-12-04T09:40:43.100,4158,2018-12-04T09:41:24.680,0.966,P,nc73119001.mseed,0.4592936635017395,0.4592936635017395,59.75
NC.GTC..EH,2018-12-04T09:40:43.100,4778,2018-12-04T09:41:30.880,0.89,P,nc73119001.mseed,134.44886779785156,134.44886779785156,126.54
NC.LBP..EH,2018-12-04T09:40:43.100,4987,2018-12-04T09:41:32.970,0.954,P,nc73119001.mseed,44.13315963745117,44.13315963745117,127.93
NC.LPG..EH,2018-12-04T09:40:43.100,5226,2018-12-04T09:41:35.360,0.889,P,nc73119001.mseed,38.6636962890625,38.6636962890625,146.22
NC.GRO..EH,2018-12-04T09:40:43.100,5338,2018-12-04T09:41:36.480,0.869,P,nc73119001.mseed,54.1616325378418,54.1616325378418,153.67
PB.B046..EH,2018-12-14T14:43:00.750,3562,2018-12-14T14:43:36.370,0.98,P,nc73121410.mseed,35928.48046875,35928.48046875,3.56
CE.89101.10.HN,2018-12-14T14:43:00.750,3226,2018-12-14T14:43:33.010,0.976,P,nc73121410.mseed,15.276865005493164,15.276865005493164,4.0
PB.B932..EH,2018-12-14T14:43:00.750,3215,2018-12-14T14:43:32.900,0.984,P,nc73121410.mseed,19462.990234375,19462.990234375,4.02
NC.KCO..HN,2018-12-14T14:43:00.750,3239,2018-12-14T14:43:33.140,0.983,P,nc73121410.mseed,20.847023010253903,20.847023010253903,4.41
PB.B047..EH,2018-12-14T14:43:00.750,3283,2018-12-14T14:43:33.580,0.972,P,nc73121410.mseed,32781.33203125,32781.33203125,9.19
NC.KMPB..HN,2018-12-14T14:43:00.750,3414,2018-12-14T14:43:34.890,0.982,P,nc73121410.mseed,3.458641767501831,3.458641767501831,17.87
NC.KCT..HN,2018-12-14T14:43:00.750,3503,2018-12-14T14:43:35.780,0.966,P,nc73121410.mseed,4.363936901092529,4.363936901092529,20.99
CE.89462.10.HN,2018-12-14T14:43:00.750,3593,2018-12-14T14:43:36.680,0.951,P,nc73121410.mseed,3.695280790328979,3.695280790328979,26.68
PB.B045..EH,2018-12-14T14:43:00.750,3571,2018-12-14T14:43:36.460,0.987,P,nc73121410.mseed,7752.49951171875,7752.49951171875,27.2
CE.89255.10.HN,2018-12-14T14:43:00.750,10737,2018-12-14T14:44:48.120,0.897,P,nc73121410.mseed,2.5117228031158447,2.5117228031158447,34.25
PB.B049..EH,2018-12-14T14:43:00.750,3763,2018-12-14T14:43:38.380,0.948,P,nc73121410.mseed,1773.0576171875,1773.0576171875,37.97
NP.1586.10.HN,2018-12-14T14:43:00.750,3868,2018-12-14T14:43:39.430,0.969,P,nc73121410.mseed,4.1786370277404785,4.1786370277404785,38.79
NC.KCR.02.EH,2018-12-14T14:43:00.750,3826,2018-12-14T14:43:39.010,0.971,P,nc73121410.mseed,1072.7000732421875,1072.7000732421875,39.99
NP.1582.10.HN,2018-12-14T14:43:00.750,3958,2018-12-14T14:43:40.330,0.942,P,nc73121410.mseed,3.055370807647705,3.055370807647705,44.95
PB.B935..EH,2018-12-14T14:43:00.750,4219,2018-12-14T14:43:42.940,0.882,P,nc73121410.mseed,566.881103515625,566.881103515625,61.7
NC.KBN..EH,2018-12-14T14:43:00.750,4866,2018-12-14T14:43:49.410,0.893,P,nc73121410.mseed,141.02239990234375,141.02239990234375,101.24
NC.LVR..EH,2018-12-14T14:43:00.750,5260,2018-12-14T14:43:53.350,0.853,P,nc73121410.mseed,46.410552978515625,46.410552978515625,138.16
UO.CAVE..HH,2018-12-14T14:43:00.750,6171,2018-12-14T14:44:02.460,0.885,P,nc73121410.mseed,460.5526123046875,460.5526123046875,210.72
NC.KHBB..HN,2018-12-22T05:35:21.530,3522,2018-12-22T05:35:56.750,0.965,P,nc73125226.mseed,3.1540517807006836,3.1540517807006836,11.25
PB.B935..EH,2018-12-22T05:35:21.530,3630,2018-12-22T05:35:57.830,0.953,P,nc73125226.mseed,521.6982421875,521.6982421875,24.83
NC.KPP..EH,2018-12-22T05:35:21.530,1,2018-12-22T05:35:21.540,0.899,P,nc73125226.mseed,1.6836812496185305,1.6836812496185305,28.81
NC.KPP..EH,2018-12-22T05:35:21.530,2095,2018-12-22T05:35:42.480,0.852,P,nc73125226.mseed,1.7930562496185305,1.7930562496185305,28.81
BK.WEAV.00.HN,2018-12-22T05:35:21.530,3691,2018-12-22T05:35:58.440,0.982,P,nc73125226.mseed,0.6449581384658813,0.6449581384658813,33.25
NC.KCR.02.EH,2018-12-22T05:35:21.530,3908,2018-12-22T05:36:00.610,0.972,P,nc73125226.mseed,317.4423522949219,317.4423522949219,45.98
NC.LBP..EH,2018-12-22T05:35:21.530,3892,2018-12-22T05:36:00.450,0.977,P,nc73125226.mseed,456.07672119140625,456.07672119140625,49.65
NC.KKP..EH,2018-12-22T05:35:21.530,2098,2018-12-22T05:35:42.510,0.881,P,nc73125226.mseed,1.5635499954223633,1.5635499954223633,52.23
PB.B049..EH,2018-12-22T05:35:21.530,4026,2018-12-22T05:36:01.790,0.985,P,nc73125226.mseed,238.5492706298828,238.5492706298828,58.14
PB.B045..EH,2018-12-22T05:35:21.530,4050,2018-12-22T05:36:02.030,0.907,P,nc73125226.mseed,169.41615295410156,169.41615295410156,59.44
NC.LBK..EH,2018-12-22T05:35:21.530,4303,2018-12-22T05:36:04.560,0.964,P,nc73125226.mseed,298.3978271484375,298.3978271484375,77.25
PB.B047..EH,2018-12-22T05:35:21.530,4301,2018-12-22T05:36:04.540,0.918,P,nc73125226.mseed,63.23031997680664,63.23031997680664,81.36
NC.LRB..EH,2018-12-22T05:35:21.530,4456,2018-12-22T05:36:06.090,0.868,P,nc73125226.mseed,135.00547790527344,135.00547790527344,83.22
NC.KSM.02.EH,2018-12-22T05:35:21.530,1,2018-12-22T05:35:21.540,0.904,P,nc73125226.mseed,1.602802038192749,1.602802038192749,85.41
NC.KSM.02.EH,2018-12-22T05:35:21.530,2090,2018-12-22T05:35:42.430,0.897,P,nc73125226.mseed,1.776104211807251,1.776104211807251,85.41
NC.KIP..EH,2018-12-22T05:35:21.530,4441,2018-12-22T05:36:05.940,0.939,P,nc73125226.mseed,84.84687805175781,84.84687805175781,89.27
NC.GRO..EH,2018-12-22T05:35:21.530,4559,2018-12-22T05:36:07.120,0.92,P,nc73125226.mseed,60.19776153564453,60.19776153564453,94.7
NC.OHC..EH,2018-12-22T05:35:21.530,8602,2018-12-22T05:36:47.550,0.935,P,nc73125226.mseed,6.040189743041992,6.040189743041992,211.35
NC.KOM.02.HN,2018-12-28T10:38:05.070,3683,2018-12-28T10:38:41.900,0.98,P,nc73127696.mseed,0.3867351412773132,0.3867351412773132,28.68
NC.KHMB..HN,2018-12-28T10:38:05.070,3691,2018-12-28T10:38:41.980,0.883,P,nc73127696.mseed,0.7389718294143677,0.7389718294143677,30.66
NC.KRP..HN,2018-12-28T10:38:05.070,3958,2018-12-28T10:38:44.650,0.862,P,nc73127696.mseed,0.45090052485466,0.45090052485466,52.56
BK.TRIN.00.HN,2018-12-28T10:38:05.070,4107,2018-12-28T10:38:46.140,0.858,P,nc73127696.mseed,0.3246687650680542,0.3246687650680542,60.74
PB.B935..EH,2018-12-28T10:38:05.070,4098,2018-12-28T10:38:46.050,0.958,P,nc73127696.mseed,106.8637924194336,106.8637924194336,61.58
BK.SCOT.00.HN,2018-12-28T10:38:05.070,4116,2018-12-28T10:38:46.230,0.875,P,nc73127696.mseed,0.159071072936058,0.159071072936058,63.1
NC.LBK..EH,2018-12-28T10:38:05.070,4108,2018-12-28T10:38:46.150,0.947,P,nc73127696.mseed,1581.848876953125,1581.848876953125,64.0
NC.KRMB..HN,2018-12-28T10:38:05.070,4171,2018-12-28T10:38:46.780,0.895,P,nc73127696.mseed,0.1916100680828094,0.1916100680828094,68.88
NC.LSF..EH,2018-12-28T10:38:05.070,4445,2018-12-28T10:38:49.520,0.869,P,nc73127696.mseed,93.80604553222656,93.80604553222656,86.0
PB.B049..EH,2018-12-28T10:38:05.070,4457,2018-12-28T10:38:49.640,0.952,P,nc73127696.mseed,111.05403137207033,111.05403137207033,93.27
NC.LAMB..EH,2018-12-28T10:38:05.070,4534,2018-12-28T10:38:50.410,0.966,P,nc73127696.mseed,43.07273864746094,43.07273864746094,93.51
PB.B047..EH,2018-12-28T10:38:05.070,4608,2018-12-28T10:38:51.150,0.949,P,nc73127696.mseed,43.88667678833008,43.88667678833008,106.4
PB.B046..EH,2018-12-28T10:38:05.070,5000,2018-12-28T10:38:55.070,0.85,P,nc73127696.mseed,88.08161163330078,88.08161163330078,106.41
PB.B932..EH,2018-12-28T10:38:05.070,4591,2018-12-28T10:38:50.980,0.854,P,nc73127696.mseed,48.72043991088867,48.72043991088867,106.85
NC.LME.02.EH,2018-12-28T10:38:05.070,11474,2018-12-28T10:39:59.810,0.979,P,nc73127696.mseed,127.43171691894533,127.43171691894533,165.32
NC.KHMB..HN,2019-01-01T22:59:24.860,3573,2019-01-01T23:00:00.590,0.951,P,nc73129211.mseed,34.103519439697266,34.103519439697266,21.53
NC.KHBB..HN,2019-01-01T22:59:24.860,3707,2019-01-01T23:00:01.930,0.947,P,nc73129211.mseed,41.44113540649414,41.44113540649414,33.32
NC.KOM.02.HN,2019-01-01T22:59:24.860,3810,2019-01-01T23:00:02.960,0.977,P,nc73129211.mseed,16.588520050048828,16.588520050048828,43.56
BK.WEAV.00.HN,2019-01-01T22:59:24.860,3840,2019-01-01T23:00:03.260,0.972,P,nc73129211.mseed,13.741303443908691,13.741303443908691,44.5
PB.B935..EH,2019-01-01T22:59:24.860,3879,2019-01-01T23:00:03.650,0.948,P,nc73129211.mseed,8357.4658203125,8357.4658203125,46.05
BK.JCC.00.HN,2019-01-01T22:59:24.860,3862,2019-01-01T23:00:03.480,0.968,P,nc73129211.mseed,17.296852111816406,17.296852111816406,47.17
NP.1580.01.HN,2019-01-01T22:59:24.860,3903,2019-01-01T23:00:03.890,0.931,P,nc73129211.mseed,54.79507827758789,54.79507827758789,50.56
NC.KRP..HN,2019-01-01T22:59:24.860,3966,2019-01-01T23:00:04.520,0.956,P,nc73129211.mseed,5.618330478668213,5.618330478668213,54.86
CE.89781.10.HN,2019-01-01T22:59:24.860,3977,2019-01-01T23:00:04.630,0.915,P,nc73129211.mseed,21.269935607910156,21.269935607910156,57.33
NC.KCR.02.EH,2019-01-01T22:59:24.860,4050,2019-01-01T23:00:05.360,0.952,P,nc73129211.mseed,1618.5272216796875,1618.5272216796875,58.8
NC.KPP..EH,2019-01-01T22:59:24.860,4106,2019-01-01T23:00:05.920,0.951,P,nc73129211.mseed,131.02395629882812,131.02395629882812,60.87
NP.1582.10.HN,2019-01-01T22:59:24.860,4075,2019-01-01T23:00:05.610,0.939,P,nc73129211.mseed,8.603408813476562,8.603408813476562,63.84
BK.TRIN.00.HN,2019-01-01T22:59:24.860,4103,2019-01-01T23:00:05.890,0.94,P,nc73129211.mseed,10.21454906463623,10.21454906463623,65.79
PB.B045..EH,2019-01-01T22:59:24.860,4131,2019-01-01T23:00:06.170,0.927,P,nc73129211.mseed,13820.1240234375,13820.1240234375,66.58
CE.89462.10.HN,2019-01-01T22:59:24.860,4162,2019-01-01T23:00:06.480,0.911,P,nc73129211.mseed,4.248683929443359,4.248683929443359,67.74
NP.1586.10.HN,2019-01-01T22:59:24.860,4150,2019-01-01T23:00:06.360,0.884,P,nc73129211.mseed,7.133338451385498,7.133338451385498,68.29
NC.LBK..EH,2019-01-01T22:59:24.860,4193,2019-01-01T23:00:06.790,0.96,P,nc73129211.mseed,1657.552734375,1657.552734375,71.61
PB.B049..EH,2019-01-01T22:59:24.860,4261,2019-01-01T23:00:07.470,0.971,P,nc73129211.mseed,4747.3232421875,4747.3232421875,77.72
NC.KMR..HN,2019-01-01T22:59:24.860,4297,2019-01-01T23:00:07.830,0.917,P,nc73129211.mseed,1.441386342048645,1.441386342048645,78.52
NC.KRMB..HN,2019-01-01T22:59:24.860,4274,2019-01-01T23:00:07.600,0.958,P,nc73129211.mseed,3.798779010772705,3.798779010772705,79.32
NC.LBP..EH,2019-01-01T22:59:24.860,4350,2019-01-01T23:00:08.360,0.942,P,nc73129211.mseed,1600.4173583984375,1600.4173583984375,80.95
NP.1584.10.HN,2019-01-01T22:59:24.860,4299,2019-01-01T23:00:07.850,0.968,P,nc73129211.mseed,1.3843133449554443,1.3843133449554443,81.49
NC.KKP..EH,2019-01-01T22:59:24.860,4385,2019-01-01T23:00:08.710,0.961,P,nc73129211.mseed,1264.152099609375,1264.152099609375,82.31
NC.LSF..EH,2019-01-01T22:59:24.860,4406,2019-01-01T23:00:08.920,0.936,P,nc73129211.mseed,1707.7244873046875,1707.7244873046875,84.45
NC.KCT..HN,2019-01-01T22:59:24.860,4356,2019-01-01T23:00:08.420,0.851,P,nc73129211.mseed,0.5499600768089294,0.5499600768089294,85.85
PB.B047..EH,2019-01-01T22:59:24.860,4437,2019-01-01T23:00:09.230,0.936,P,nc73129211.mseed,5525.33544921875,5525.33544921875,91.87
PB.B932..EH,2019-01-01T22:59:24.860,4425,2019-01-01T23:00:09.110,0.954,P,nc73129211.mseed,1981.998046875,1981.998046875,92.64
CE.89101.10.HN,2019-01-01T22:59:24.860,4445,2019-01-01T23:00:09.310,0.941,P,nc73129211.mseed,1.4581069946289062,1.4581069946289062,92.71
PB.B046..EH,2019-01-01T22:59:24.860,4865,2019-01-01T23:00:13.510,0.972,P,nc73129211.mseed,3465.462890625,3465.462890625,92.72
NC.KCO..HN,2019-01-01T22:59:24.860,4500,2019-01-01T23:00:09.860,0.892,P,nc73129211.mseed,1.0882854461669922,1.0882854461669922,96.72
CE.88059.10.HN,2019-01-01T22:59:24.860,4627,2019-01-01T23:00:11.130,0.93,P,nc73129211.mseed,5.556732654571533,5.556732654571533,98.74
NC.LSR..EH,2019-01-01T22:59:24.860,4661,2019-01-01T23:00:11.470,0.94,P,nc73129211.mseed,1651.2415771484375,1651.2415771484375,104.46
NC.LAMB..EH,2019-01-01T22:59:24.860,4692,2019-01-01T23:00:11.780,0.932,P,nc73129211.mseed,892.2142333984375,892.2142333984375,107.46
NC.KBN..EH,2019-01-01T22:59:24.860,4766,2019-01-01T23:00:12.520,0.925,P,nc73129211.mseed,590.4172973632812,590.4172973632812,113.02
NC.KIP..EH,2019-01-01T22:59:24.860,4830,2019-01-01T23:00:13.160,0.979,P,nc73129211.mseed,1191.034423828125,1191.034423828125,119.77
PB.B040..EH,2019-01-01T22:59:24.860,5107,2019-01-01T23:00:15.930,0.938,P,nc73129211.mseed,696.5752563476562,696.5752563476562,137.16
NC.KFP..EH,2019-01-01T22:59:24.860,5052,2019-01-01T23:00:15.380,0.941,P,nc73129211.mseed,24.35625648498535,24.35625648498535,138.66
NC.GTC..EH,2019-01-01T22:59:24.860,5323,2019-01-01T23:00:18.090,0.895,P,nc73129211.mseed,180.92483520507812,180.92483520507812,165.31
NC.LSI..EH,2019-01-01T22:59:24.860,5729,2019-01-01T23:00:22.150,0.892,P,nc73129211.mseed,1571.7049560546875,1571.7049560546875,182.12
NP.1591.10.HN,2019-01-04T23:05:54.690,3443,2019-01-04T23:06:29.120,0.986,P,nc73130186.mseed,8.39561653137207,8.39561653137207,5.9
PB.B049..EH,2019-01-04T23:05:54.690,3446,2019-01-04T23:06:29.150,0.981,P,nc73130186.mseed,2783.42626953125,2783.42626953125,11.28
NC.KMR..HN,2019-01-04T23:05:54.690,3490,2019-01-04T23:06:29.590,0.979,P,nc73130186.mseed,3.982461214065552,3.982461214065552,13.65
PB.B933..EH,2019-01-04T23:05:54.690,3479,2019-01-04T23:06:29.480,0.981,P,nc73130186.mseed,16642.732421875,16642.732421875,13.65
CE.79435.10.HN,2019-01-04T23:05:54.690,3591,2019-01-04T23:06:30.600,0.943,P,nc73130186.mseed,6.399856090545654,6.399856090545654,24.87
PB.B047..EH,2019-01-04T23:05:54.690,3667,2019-01-04T23:06:31.360,0.97,P,nc73130186.mseed,15667.1474609375,15667.1474609375,30.32
NC.KKP..EH,2019-01-04T23:05:54.690,3727,2019-01-04T23:06:31.960,0.964,P,nc73130186.mseed,1567.196533203125,1567.196533203125,32.01
NC.KCR.02.EH,2019-01-04T23:05:54.690,3690,2019-01-04T23:06:31.590,0.975,P,nc73130186.mseed,640.147705078125,640.147705078125,32.11
PB.B934..EH,2019-01-04T23:05:54.690,3715,2019-01-04T23:06:31.840,0.983,P,nc73130186.mseed,1340.2503662109375,1340.2503662109375,35.12
PB.B934..EH,2019-01-04T23:05:54.690,9225,2019-01-04T23:07:26.940,0.909,P,nc73130186.mseed,88.56672668457031,88.56672668457031,35.12
PB.B932..EH,2019-01-04T23:05:54.690,3703,2019-01-04T23:06:31.720,0.987,P,nc73130186.mseed,3709.998046875,3709.998046875,35.45
PB.B045..EH,2019-01-04T23:05:54.690,3742,2019-01-04T23:06:32.110,0.965,P,nc73130186.mseed,1717.6982421875,1717.6982421875,35.52
NC.KCO..HN,2019-01-04T23:05:54.690,3763,2019-01-04T23:06:32.320,0.979,P,nc73130186.mseed,2.7594451904296875,2.7594451904296875,38.19
NC.KMPB..HN,2019-01-04T23:05:54.690,3791,2019-01-04T23:06:32.600,0.964,P,nc73130186.mseed,3.953058242797851,3.953058242797851,38.88
PB.B046..EH,2019-01-04T23:05:54.690,4250,2019-01-04T23:06:37.190,0.985,P,nc73130186.mseed,2389.384033203125,2389.384033203125,42.6
PB.B935..EH,2019-01-04T23:05:54.690,3871,2019-01-04T23:06:33.400,0.972,P,nc73130186.mseed,1454.205078125,1454.205078125,44.35
CE.89462.10.HN,2019-01-04T23:05:54.690,3930,2019-01-04T23:06:33.990,0.886,P,nc73130186.mseed,2.301637649536133,2.301637649536133,46.07
NC.KPP..EH,2019-01-04T23:05:54.690,3927,2019-01-04T23:06:33.960,0.965,P,nc73130186.mseed,9.38033962249756,9.38033962249756,47.06
NC.KIP..EH,2019-01-04T23:05:54.690,3913,2019-01-04T23:06:33.820,0.972,P,nc73130186.mseed,1181.2554931640625,1181.2554931640625,48.0
NC.KCPB..HN,2019-01-04T23:05:54.690,4003,2019-01-04T23:06:34.720,0.916,P,nc73130186.mseed,2.219027280807495,2.219027280807495,54.94
NC.KCT..HN,2019-01-04T23:05:54.690,4083,2019-01-04T23:06:35.520,0.855,P,nc73130186.mseed,2.4953081607818604,2.4953081607818604,56.2
NC.KFP..EH,2019-01-04T23:05:54.690,4119,2019-01-04T23:06:35.880,0.916,P,nc73130186.mseed,50.23344421386719,50.23344421386719,66.03
BK.JCC.00.HN,2019-01-04T23:05:54.690,4242,2019-01-04T23:06:37.110,0.868,P,nc73130186.mseed,0.2835386097431183,0.2835386097431183,77.07
NC.LBP..EH,2019-01-04T23:05:54.690,4387,2019-01-04T23:06:38.560,0.938,P,nc73130186.mseed,435.7110290527344,435.7110290527344,84.35
BK.PETY.00.HN,2019-01-04T23:05:54.690,4498,2019-01-04T23:06:39.670,0.925,P,nc73130186.mseed,0.47755166888237,0.47755166888237,90.14
NC.LPG..EH,2019-01-04T23:05:54.690,4598,2019-01-04T23:06:40.670,0.871,P,nc73130186.mseed,859.264892578125,859.264892578125,98.62
NC.LVR..EH,2019-01-04T23:05:54.690,4634,2019-01-04T23:06:41.030,0.919,P,nc73130186.mseed,752.9458618164062,752.9458618164062,100.6
NC.GVV..EH,2019-01-04T23:05:54.690,4687,2019-01-04T23:06:41.560,0.85,P,nc73130186.mseed,665.2858276367188,665.2858276367188,107.75
NC.LSF..EH,2019-01-04T23:05:54.690,4921,2019-01-04T23:06:43.900,0.918,P,nc73130186.mseed,191.1161651611328,191.1161651611328,126.19
NC.LBK..EH,2019-01-04T23:05:54.690,5191,2019-01-04T23:06:46.600,0.935,P,nc73130186.mseed,194.40171813964844,194.40171813964844,144.81
NC.LMI..EH,2019-01-04T23:05:54.690,5248,2019-01-04T23:06:47.170,0.961,P,nc73130186.mseed,141.65977478027344,141.65977478027344,150.01
NC.NMC..EH,2019-01-04T23:05:54.690,1,2019-01-04T23:05:54.700,0.886,P,nc73130186.mseed,4.7538957595825195,4.7538957595825195,189.6
NC.LRR..EH,2019-01-04T23:05:54.690,5766,2019-01-04T23:06:52.350,0.868,P,nc73130186.mseed,149.63584899902344,149.63584899902344,192.46
NC.OHC..EH,2019-01-04T23:05:54.690,784,2019-01-04T23:06:02.530,0.852,P,nc73130186.mseed,7.848658561706543,7.848658561706543,221.01
CE.89101.10.HN,2019-01-15T20:21:06.640,3325,2019-01-15T20:21:39.890,0.945,P,nc73133251.mseed,33.163658142089844,33.163658142089844,12.42
PB.B046..EH,2019-01-15T20:21:06.640,3810,2019-01-15T20:21:44.740,0.94,P,nc73133251.mseed,66854.8515625,66854.8515625,12.71
NC.KCO..HN,2019-01-15T20:21:06.640,3413,2019-01-15T20:21:40.770,0.851,P,nc73133251.mseed,248.37600708007812,248.37600708007812,16.01
PB.B932..EH,2019-01-15T20:21:06.640,3433,2019-01-15T20:21:40.970,0.961,P,nc73133251.mseed,70133.96875,70133.96875,18.82
NC.KCT..HN,2019-01-15T20:21:06.640,3456,2019-01-15T20:21:41.200,0.878,P,nc73133251.mseed,35.53035354614258,35.53035354614258,18.91
NP.1584.10.HN,2019-01-15T20:21:06.640,3505,2019-01-15T20:21:41.690,0.945,P,nc73133251.mseed,18.7241153717041,18.7241153717041,22.79
PB.B047..EH,2019-01-15T20:21:06.640,3535,2019-01-15T20:21:41.990,0.947,P,nc73133251.mseed,66366.2265625,66366.2265625,23.83
NC.KMPB..HN,2019-01-15T20:21:06.640,3611,2019-01-15T20:21:42.750,0.916,P,nc73133251.mseed,27.993202209472656,27.993202209472656,28.61
CE.89462.10.HN,2019-01-15T20:21:06.640,3747,2019-01-15T20:21:44.110,0.887,P,nc73133251.mseed,11.486855506896973,11.486855506896973,34.71
PB.B045..EH,2019-01-15T20:21:06.640,3799,2019-01-15T20:21:44.630,0.912,P,nc73133251.mseed,12672.05859375,12672.05859375,39.24
PB.B935..EH,2019-01-15T20:21:06.640,4446,2019-01-15T20:21:51.100,0.908,P,nc73133251.mseed,4499.11474609375,4499.11474609375,75.11
NC.KKP..EH,2019-01-15T20:21:06.640,4638,2019-01-15T20:21:53.020,0.942,P,nc73133251.mseed,1556.3773193359375,1556.3773193359375,84.35
NC.KHMB..HN,2019-01-15T20:21:06.640,4550,2019-01-15T20:21:52.140,0.874,P,nc73133251.mseed,1.92974591255188,1.92974591255188,85.38
NC.KBN..EH,2019-01-15T20:21:06.640,5110,2019-01-15T20:21:57.740,0.911,P,nc73133251.mseed,985.9599609375,985.9599609375,115.89
NC.KOM.02.HN,2019-01-15T20:21:06.640,5160,2019-01-15T20:21:58.240,0.899,P,nc73133251.mseed,0.6410418748855591,0.6410418748855591,134.68
NC.KRMB..HN,2019-01-15T20:21:06.640,5200,2019-01-15T20:21:58.640,0.958,P,nc73133251.mseed,0.5806740522384644,0.5806740522384644,140.53
RE.TRNT.20.HN,2019-01-15T20:21:06.640,5727,2019-01-15T20:22:03.910,0.901,P,nc73133251.mseed,4.213708877563477,4.213708877563477,151.17
