station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity,mag,depth,lat,long
PB.B932..EH,2022-12-19 23:44:57.750,9727.0,2022-12-19 23:46:34.945,0.986,P,nc73820866.mseed,1303.4473876953125,1303.4473876953125,8.27,1,I,,,2.18,12.57,40.2351667,-124.139
PB.B932..EH,2022-12-19 23:44:57.750,5895.0,2022-12-19 23:45:56.625,0.985,P,nc73820866.mseed,1082.4473876953125,1082.4473876953125,8.27,1,I,,,2.18,12.57,40.2351667,-124.139
PB.B932..EH,2022-12-19 23:44:57.750,3282.0,2022-12-19 23:45:30.495,0.981,P,nc73820866.mseed,12001.447265625,12001.447265625,8.27,1,I,,,2.18,12.57,40.2351667,-124.139
NC.KCO..HN,2022-12-19 23:44:57.750,5958.0,2022-12-19 23:45:57.255,0.987,P,nc73820866.mseed,2.085859537124634,2.085859537124634,11.07,1,I,,,2.18,12.57,40.2351667,-124.139
NC.KCO..HN,2022-12-19 23:44:57.750,3345.0,2022-12-19 23:45:31.125,0.985,P,nc73820866.mseed,15.392269134521484,15.392269134521484,11.07,1,I,,,2.18,12.57,40.2351667,-124.139
NC.KCO..HN,2022-12-19 23:44:57.750,9790.0,2022-12-19 23:46:35.575,0.983,P,nc73820866.mseed,2.47018051147461,2.47018051147461,11.07,1,I,,,2.18,12.57,40.2351667,-124.139
BK.RBOW.00.HN,2022-12-19 23:44:57.750,3343.0,2022-12-19 23:45:31.105,0.981,P,nc73820866.mseed,7.148199081420898,7.148199081420898,11.3,,,,,2.18,12.57,40.2351667,-124.139
BK.RBOW.00.HN,2022-12-19 23:44:57.750,9794.0,2022-12-19 23:46:35.615,0.978,P,nc73820866.mseed,0.886045515537262,0.886045515537262,11.3,,,,,2.18,12.57,40.2351667,-124.139
BK.RBOW.00.HN,2022-12-19 23:44:57.750,5954.0,2022-12-19 23:45:57.215,0.957,P,nc73820866.mseed,0.5264954566955566,0.5264954566955566,11.3,,,,,2.18,12.57,40.2351667,-124.139
PB.B046..EH,2022-12-19 23:44:57.750,9833.0,2022-12-19 23:46:36.005,0.991,P,nc73820866.mseed,521.7205810546875,521.7205810546875,15.67,1,I,,,2.18,12.57,40.2351667,-124.139
PB.B046..EH,2022-12-19 23:44:57.750,3390.0,2022-12-19 23:45:31.575,0.983,P,nc73820866.mseed,5879.279296875,5879.279296875,15.67,1,I,,,2.18,12.57,40.2351667,-124.139
PB.B046..EH,2022-12-19 23:44:57.750,6003.0,2022-12-19 23:45:57.705,0.98,P,nc73820866.mseed,573.7205810546875,573.7205810546875,15.67,1,E,,,2.18,12.57,40.2351667,-124.139
BK.PRDS.00.HN,2022-12-19 23:44:57.750,3420.0,2022-12-19 23:45:31.875,0.987,P,nc73820866.mseed,5.850926399230957,5.850926399230957,16.48,-1,I,,,2.18,12.57,40.2351667,-124.139
CE.89688.10.HN,2022-12-19 23:44:57.750,3475.0,2022-12-19 23:45:32.425,0.979,P,nc73820866.mseed,2.537405252456665,2.537405252456665,23.05,,,,,2.18,12.57,40.2351667,-124.139
NC.KBU.01.HN,2022-12-19 23:44:57.750,3550.0,2022-12-19 23:45:33.175,0.986,P,nc73820866.mseed,3.2715201377868652,3.2715201377868652,24.35,,,,,2.18,12.57,40.2351667,-124.139
NC.KBU.01.HN,2022-12-19 23:44:57.750,9994.0,2022-12-19 23:46:37.615,0.951,P,nc73820866.mseed,0.2814673185348511,0.2814673185348511,24.35,,,,,2.18,12.57,40.2351667,-124.139
BK.BRIC.00.HN,2022-12-19 23:44:57.750,3631.0,2022-12-19 23:45:33.985,0.985,P,nc73820866.mseed,2.6221978664398193,2.6221978664398193,24.76,-1,E,,,2.18,12.57,40.2351667,-124.139
PB.B045..EH,2022-12-19 23:44:57.750,3531.0,2022-12-19 23:45:32.985,0.97,P,nc73820866.mseed,1006.422119140625,1006.422119140625,25.38,-1,I,,,2.18,12.57,40.2351667,-124.139
PB.B049..EH,2022-12-19 23:44:57.750,10018.0,2022-12-19 23:46:37.855,0.987,P,nc73820866.mseed,265.9770812988281,265.9770812988281,27.17,-1,I,,,2.18,12.57,40.2351667,-124.139
PB.B049..EH,2022-12-19 23:44:57.750,3573.0,2022-12-19 23:45:33.405,0.986,P,nc73820866.mseed,3469.97705078125,3469.97705078125,27.17,-1,I,,,2.18,12.57,40.2351667,-124.139
NC.KMR..HN,2022-12-19 23:44:57.750,3752.0,2022-12-19 23:45:35.195,0.968,P,nc73820866.mseed,0.8576666116714478,0.8576666116714478,36.82,-1,I,,,2.18,12.57,40.2351667,-124.139
PB.B935..EH,2022-12-19 23:44:57.750,4089.0,2022-12-19 23:45:38.565,0.966,P,nc73820866.mseed,634.8621826171875,634.8621826171875,55.15,-1,E,,,2.18,12.57,40.2351667,-124.139
CE.89462.10.HN,2022-12-20 10:47:04.230,3392.0,2022-12-20 10:47:38.075,0.989,P,nc73821071.mseed,25.805896759033203,25.805896759033203,11.52,,,,,2.51,15.37,40.6031667,-124.063
CE.89462.10.HN,2022-12-20 10:47:04.230,9979.0,2022-12-20 10:48:43.945,0.984,P,nc73821071.mseed,44.30347442626953,44.30347442626953,11.52,,,,,2.51,15.37,40.6031667,-124.063
CE.89462.10.HN,2022-12-20 10:47:04.230,11576.0,2022-12-20 10:48:59.915,0.977,P,nc73821071.mseed,10.106778144836426,10.106778144836426,11.52,,,,,2.51,15.37,40.6031667,-124.063
CE.89462.10.HN,2022-12-20 10:47:04.230,13334.0,2022-12-20 10:49:17.495,0.971,P,nc73821071.mseed,8.091024398803711,8.091024398803711,11.52,,,,,2.51,15.37,40.6031667,-124.063
NP.1586.10.HN,2022-12-20 10:47:04.230,10065.0,2022-12-20 10:48:44.805,0.988,P,nc73821071.mseed,26.00819396972656,26.00819396972656,14.1,,,,,2.51,15.37,40.6031667,-124.063
NP.1586.10.HN,2022-12-20 10:47:04.230,11564.0,2022-12-20 10:48:59.795,0.984,P,nc73821071.mseed,23.811296463012695,23.811296463012695,14.1,,,,,2.51,15.37,40.6031667,-124.063
NP.1586.10.HN,2022-12-20 10:47:04.230,3418.0,2022-12-20 10:47:38.335,0.978,P,nc73821071.mseed,27.317777633666992,27.317777633666992,14.1,,,,,2.51,15.37,40.6031667,-124.063
NP.1586.10.HN,2022-12-20 10:47:04.230,13283.0,2022-12-20 10:49:16.985,0.959,P,nc73821071.mseed,12.811607360839844,12.811607360839844,14.1,,,,,2.51,15.37,40.6031667,-124.063
BK.BJES.00.HN,2022-12-20 10:47:04.230,3438.0,2022-12-20 10:47:38.535,0.986,P,nc73821071.mseed,6.028512954711914,6.028512954711914,16.85,-1,I,,,2.51,15.37,40.6031667,-124.063
BK.BJES.00.HN,2022-12-20 10:47:04.230,11676.0,2022-12-20 10:49:00.915,0.957,P,nc73821071.mseed,4.812839984893799,4.812839984893799,16.85,,,,,2.51,15.37,40.6031667,-124.063
NP.1023.10.HN,2022-12-20 10:47:04.230,3474.0,2022-12-20 10:47:38.895,0.97,P,nc73821071.mseed,24.03477478027344,24.03477478027344,17.25,1,I,,,2.51,15.37,40.6031667,-124.063
BK.KNEE.00.HN,2022-12-20 10:47:04.230,9908.0,2022-12-20 10:48:43.235,0.966,P,nc73821071.mseed,4.3570475578308105,4.3570475578308105,18.5,-1,I,,,2.51,15.37,40.6031667,-124.063
NP.1581.10.HN,2022-12-20 10:47:04.230,10075.0,2022-12-20 10:48:44.905,0.98,P,nc73821071.mseed,10.346299171447754,10.346299171447754,19.08,,,,,2.51,15.37,40.6031667,-124.063
NP.1581.10.HN,2022-12-20 10:47:04.230,3465.0,2022-12-20 10:47:38.805,0.976,P,nc73821071.mseed,6.467127323150635,6.467127323150635,19.08,,,,,2.51,15.37,40.6031667,-124.063
NP.1581.10.HN,2022-12-20 10:47:04.230,6210.0,2022-12-20 10:48:06.255,0.975,P,nc73821071.mseed,2.936427593231201,2.936427593231201,19.08,,,,,2.51,15.37,40.6031667,-124.063
NP.1581.10.HN,2022-12-20 10:47:04.230,11617.0,2022-12-20 10:49:00.325,0.969,P,nc73821071.mseed,18.63125228881836,18.63125228881836,19.08,,,,,2.51,15.37,40.6031667,-124.063
PB.B045..EH,2022-12-20 10:47:04.230,6247.0,2022-12-20 10:48:06.625,0.981,P,nc73821071.mseed,4474.42236328125,4474.42236328125,19.4,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B045..EH,2022-12-20 10:47:04.230,11666.0,2022-12-20 10:49:00.815,0.971,P,nc73821071.mseed,13270.4228515625,13270.4228515625,19.4,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B045..EH,2022-12-20 10:47:04.230,9950.0,2022-12-20 10:48:43.655,0.969,P,nc73821071.mseed,23361.421875,23361.421875,19.4,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B045..EH,2022-12-20 10:47:04.230,3475.0,2022-12-20 10:47:38.905,0.951,P,nc73821071.mseed,10992.5771484375,10992.5771484375,19.4,-1,E,,,2.51,15.37,40.6031667,-124.063
CE.89781.10.HN,2022-12-20 10:47:04.230,10044.0,2022-12-20 10:48:44.595,0.986,P,nc73821071.mseed,10.480354309082031,10.480354309082031,21.14,,,,,2.51,15.37,40.6031667,-124.063
CE.89781.10.HN,2022-12-20 10:47:04.230,11646.0,2022-12-20 10:49:00.615,0.985,P,nc73821071.mseed,58.71889114379883,58.71889114379883,21.14,,,,,2.51,15.37,40.6031667,-124.063
CE.89781.10.HN,2022-12-20 10:47:04.230,6196.0,2022-12-20 10:48:06.115,0.976,P,nc73821071.mseed,8.142268180847168,8.142268180847168,21.14,,,,,2.51,15.37,40.6031667,-124.063
CE.89781.10.HN,2022-12-20 10:47:04.230,3480.0,2022-12-20 10:47:38.955,0.967,P,nc73821071.mseed,8.196328163146973,8.196328163146973,21.14,,,,,2.51,15.37,40.6031667,-124.063
NC.KMPB..HN,2022-12-20 10:47:04.230,10041.0,2022-12-20 10:48:44.565,0.982,P,nc73821071.mseed,22.31472396850586,22.31472396850586,21.22,1,I,,,2.51,15.37,40.6031667,-124.063
NC.KMPB..HN,2022-12-20 10:47:04.230,3502.0,2022-12-20 10:47:39.175,0.981,P,nc73821071.mseed,5.362643241882324,5.362643241882324,21.22,1,I,,,2.51,15.37,40.6031667,-124.063
NP.1584B.10.HN,2022-12-20 10:47:04.230,3533.0,2022-12-20 10:47:39.485,0.972,P,nc73821071.mseed,10.052083015441896,10.052083015441896,22.63,,,,,2.51,15.37,40.6031667,-124.063
NP.1584B.10.HN,2022-12-20 10:47:04.230,11630.0,2022-12-20 10:49:00.455,0.967,P,nc73821071.mseed,7.459592342376709,7.459592342376709,22.63,,,,,2.51,15.37,40.6031667,-124.063
NC.KCT..HN,2022-12-20 10:47:04.230,13115.0,2022-12-20 10:49:15.305,0.976,P,nc73821071.mseed,3.589400291442871,3.589400291442871,27.23,1,I,,,2.51,15.37,40.6031667,-124.063
NC.KCR.03.HN,2022-12-20 10:47:04.230,6331.0,2022-12-20 10:48:07.465,0.977,P,nc73821071.mseed,0.6259220242500305,0.6259220242500305,28.41,,,,,2.51,15.37,40.6031667,-124.063
NC.KCR.03.HN,2022-12-20 10:47:04.230,9963.0,2022-12-20 10:48:43.785,0.965,P,nc73821071.mseed,4.258928298950195,4.258928298950195,28.41,,,,,2.51,15.37,40.6031667,-124.063
NC.KCR.03.HN,2022-12-20 10:47:04.230,3611.0,2022-12-20 10:47:40.265,0.955,P,nc73821071.mseed,1.4780709743499756,1.4780709743499756,28.41,,,,,2.51,15.37,40.6031667,-124.063
BK.RBOW.00.HN,2022-12-20 10:47:04.230,10116.0,2022-12-20 10:48:45.315,0.988,P,nc73821071.mseed,7.344151020050049,7.344151020050049,30.1,,,,,2.51,15.37,40.6031667,-124.063
BK.RBOW.00.HN,2022-12-20 10:47:04.230,11766.0,2022-12-20 10:49:01.815,0.985,P,nc73821071.mseed,7.3509626388549805,7.3509626388549805,30.1,,,,,2.51,15.37,40.6031667,-124.063
BK.RBOW.00.HN,2022-12-20 10:47:04.230,6418.0,2022-12-20 10:48:08.335,0.979,P,nc73821071.mseed,0.8042186498641968,0.8042186498641968,30.1,,,,,2.51,15.37,40.6031667,-124.063
BK.RBOW.00.HN,2022-12-20 10:47:04.230,3629.0,2022-12-20 10:47:40.445,0.975,P,nc73821071.mseed,1.8988187313079832,1.8988187313079832,30.1,,,,,2.51,15.37,40.6031667,-124.063
BK.RBOW.00.HN,2022-12-20 10:47:04.230,13365.0,2022-12-20 10:49:17.805,0.959,P,nc73821071.mseed,4.6109538078308105,4.6109538078308105,30.1,,,,,2.51,15.37,40.6031667,-124.063
BK.DMOR.00.HN,2022-12-20 10:47:04.230,9859.0,2022-12-20 10:48:42.745,0.97,P,nc73821071.mseed,10.38536262512207,10.38536262512207,32.64,,,,,2.51,15.37,40.6031667,-124.063
BK.DMOR.00.HN,2022-12-20 10:47:04.230,11774.0,2022-12-20 10:49:01.895,0.956,P,nc73821071.mseed,1.4859347343444824,1.4859347343444824,32.64,,,,,2.51,15.37,40.6031667,-124.063
PB.B046..EH,2022-12-20 10:47:04.230,11833.0,2022-12-20 10:49:02.485,0.986,P,nc73821071.mseed,12135.162109375,12135.162109375,36.43,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B046..EH,2022-12-20 10:47:04.230,10245.0,2022-12-20 10:48:46.605,0.977,P,nc73821071.mseed,5522.162109375,5522.162109375,36.43,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B932..EH,2022-12-20 10:47:04.230,11863.0,2022-12-20 10:49:02.785,0.986,P,nc73821071.mseed,9845.8740234375,9845.8740234375,38.83,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B932..EH,2022-12-20 10:47:04.230,13291.0,2022-12-20 10:49:17.065,0.985,P,nc73821071.mseed,7950.1259765625,7950.1259765625,38.83,-1,E,,,2.51,15.37,40.6031667,-124.063
PB.B932..EH,2022-12-20 10:47:04.230,3758.0,2022-12-20 10:47:41.735,0.983,P,nc73821071.mseed,5582.8740234375,5582.8740234375,38.83,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B932..EH,2022-12-20 10:47:04.230,10235.0,2022-12-20 10:48:46.505,0.979,P,nc73821071.mseed,2664.1259765625,2664.1259765625,38.83,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B047..EH,2022-12-20 10:47:04.230,11903.0,2022-12-20 10:49:03.185,0.982,P,nc73821071.mseed,15228.19140625,15228.19140625,40.26,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B047..EH,2022-12-20 10:47:04.230,3794.0,2022-12-20 10:47:42.095,0.967,P,nc73821071.mseed,11152.80859375,11152.80859375,40.26,-1,I,,,2.51,15.37,40.6031667,-124.063
PB.B047..EH,2022-12-20 10:47:04.230,13371.0,2022-12-20 10:49:17.865,0.957,P,nc73821071.mseed,10573.19140625,10573.19140625,40.26,-1,E,,,2.51,15.37,40.6031667,-124.063
NC.KHMB..HN,2022-12-20 10:47:04.230,10158.0,2022-12-20 10:48:45.735,0.984,P,nc73821071.mseed,8.26769733428955,8.26769733428955,41.09,1,I,,,2.51,15.37,40.6031667,-124.063
NC.KHMB..HN,2022-12-20 10:47:04.230,12022.0,2022-12-20 10:49:04.375,0.962,P,nc73821071.mseed,5.6250200271606445,5.6250200271606445,41.09,-1,E,,,2.51,15.37,40.6031667,-124.063
NC.KHMB..HN,2022-12-20 10:47:04.230,3832.0,2022-12-20 10:47:42.475,0.952,P,nc73821071.mseed,2.036810874938965,2.036810874938965,41.09,1,I,,,2.51,15.37,40.6031667,-124.063
NC.KHMB..HN,2022-12-20 10:47:04.230,6449.0,2022-12-20 10:48:08.645,0.952,P,nc73821071.mseed,0.8540945649147034,0.8540945649147034,41.09,1,I,,,2.51,15.37,40.6031667,-124.063
NC.KCO..HN,2022-12-20 10:47:04.230,11923.0,2022-12-20 10:49:03.385,0.983,P,nc73821071.mseed,9.519807815551758,9.519807815551758,42.15,-1,I,,,2.51,15.37,40.6031667,-124.063
NC.KCO..HN,2022-12-20 10:47:04.230,3827.0,2022-12-20 10:47:42.425,0.981,P,nc73821071.mseed,4.400692939758301,4.400692939758301,42.15,-1,E,,,2.51,15.37,40.6031667,-124.063
NC.KCO..HN,2022-12-20 10:47:04.230,8665.0,2022-12-20 10:48:30.805,0.958,P,nc73821071.mseed,2.413623332977295,2.413623332977295,42.15,-1,E,,,2.51,15.37,40.6031667,-124.063
BK.PETL.00.HN,2022-12-20 10:47:04.230,11902.0,2022-12-20 10:49:03.175,0.984,P,nc73821071.mseed,9.819534301757812,9.819534301757812,42.24,,,,,2.51,15.37,40.6031667,-124.063
BK.PETL.00.HN,2022-12-20 10:47:04.230,13222.0,2022-12-20 10:49:16.375,0.977,P,nc73821071.mseed,7.7401652336120605,7.7401652336120605,42.24,-1,E,,,2.51,15.37,40.6031667,-124.063
BK.PETL.00.HN,2022-12-20 10:47:04.230,8591.0,2022-12-20 10:48:30.065,0.958,P,nc73821071.mseed,2.0245745182037354,2.0245745182037354,42.24,,,,,2.51,15.37,40.6031667,-124.063
NC.KBU.01.HN,2022-12-20 10:47:04.230,10208.0,2022-12-20 10:48:46.235,0.983,P,nc73821071.mseed,2.017980575561523,2.017980575561523,43.52,,,,,2.51,15.37,40.6031667,-124.063
PB.B935..EH,2022-12-20 10:47:04.230,10098.0,2022-12-20 10:48:45.135,0.981,P,nc73821071.mseed,3483.814697265625,3483.814697265625,43.74,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B935..EH,2022-12-20 10:47:04.230,3866.0,2022-12-20 10:47:42.815,0.966,P,nc73821071.mseed,2550.814697265625,2550.814697265625,43.74,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B049..EH,2022-12-20 10:47:04.230,3883.0,2022-12-20 10:47:42.985,0.98,P,nc73821071.mseed,5620.3798828125,5620.3798828125,45.55,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B049..EH,2022-12-20 10:47:04.230,10203.0,2022-12-20 10:48:46.185,0.975,P,nc73821071.mseed,2420.3798828125,2420.3798828125,45.55,1,I,,,2.51,15.37,40.6031667,-124.063
PB.B049..EH,2022-12-20 10:47:04.230,12037.0,2022-12-20 10:49:04.525,0.973,P,nc73821071.mseed,8179.3798828125,8179.3798828125,45.55,-1,E,,,2.51,15.37,40.6031667,-124.063
PB.B049..EH,2022-12-20 10:47:04.230,6610.0,2022-12-20 10:48:10.255,0.97,P,nc73821071.mseed,1188.6201171875,1188.6201171875,45.55,-1,E,,,2.51,15.37,40.6031667,-124.063
NC.KCSB.01.HN,2022-12-20 10:47:04.230,10162.0,2022-12-20 10:48:45.775,0.976,P,nc73821071.mseed,2.8103623390197754,2.8103623390197754,47.04,1,E,,,2.51,15.37,40.6031667,-124.063
NC.KMR..HN,2022-12-20 10:47:04.230,4026.0,2022-12-20 10:47:44.415,0.968,P,nc73821071.mseed,3.6849639415740967,3.6849639415740967,53.74,1,I,,,2.51,15.37,40.6031667,-124.063
BK.PRDS.00.HN,2022-12-20 10:47:04.230,4035.0,2022-12-20 10:47:44.505,0.96,P,nc73821071.mseed,5.0174946784973145,5.0174946784973145,55.27,1,E,,,2.51,15.37,40.6031667,-124.063
CE.89688.10.HN,2022-12-20 10:47:04.230,9038.0,2022-12-20 10:48:34.535,0.971,P,nc73821071.mseed,1.0025413036346436,1.0025413036346436,63.31,,,,,2.51,15.37,40.6031667,-124.063
NC.KHBB..HN,2022-12-20 10:47:04.230,10454.0,2022-12-20 10:48:48.695,0.983,P,nc73821071.mseed,2.698505163192749,2.698505163192749,71.63,1,I,,,2.51,15.37,40.6031667,-124.063
BK.MILL.00.HN,2022-12-20 10:47:04.230,13010.0,2022-12-20 10:49:14.255,0.971,P,nc73821071.mseed,0.7294742465019226,0.7294742465019226,122.42,1,I,,,2.51,15.37,40.6031667,-124.063
BK.KNEE.00.HN,2022-12-20 12:04:11.050,3393.0,2022-12-20 12:04:44.905,0.955,P,nc73821296.mseed,6.024857521057129,6.024857521057129,5.6,-1,I,,,2.81,19.76,40.7355,-123.8405
BK.DMOR.00.HN,2022-12-20 12:04:11.050,3307.0,2022-12-20 12:04:44.045,0.967,P,nc73821296.mseed,8.92881965637207,8.92881965637207,11.94,,,,,2.81,19.76,40.7355,-123.8405
NC.KHMB..HN,2022-12-20 12:04:11.050,3507.0,2022-12-20 12:04:46.045,0.967,P,nc73821296.mseed,6.450730800628662,6.450730800628662,17.95,1,I,,,2.81,19.76,40.7355,-123.8405
BK.BJES.00.HN,2022-12-20 12:04:11.050,11016.0,2022-12-20 12:06:01.135,0.958,P,nc73821296.mseed,3.839968204498291,3.839968204498291,21.57,,,,,2.81,19.76,40.7355,-123.8405
CE.89781.10.HN,2022-12-20 12:04:11.050,10868.0,2022-12-20 12:05:59.655,0.98,P,nc73821296.mseed,15.497719764709473,15.497719764709473,26.13,,,,,2.81,19.76,40.7355,-123.8405
CE.89781.10.HN,2022-12-20 12:04:11.050,3574.0,2022-12-20 12:04:46.715,0.975,P,nc73821296.mseed,14.64642333984375,14.64642333984375,26.13,1,I,2022-12-20T12:04:46.7900,1.0,2.81,19.76,40.7355,-123.8405
NP.1582.10.HN,2022-12-20 12:04:11.050,10762.0,2022-12-20 12:05:58.595,0.986,P,nc73821296.mseed,15.606690406799316,15.606690406799316,29.98,,,,,2.81,19.76,40.7355,-123.8405
CE.89255.10.HN,2022-12-20 12:04:11.050,10731.0,2022-12-20 12:05:58.285,0.986,P,nc73821296.mseed,13.050925254821776,13.050925254821776,30.36,,,,,2.81,19.76,40.7355,-123.8405
NP.1581.10.HN,2022-12-20 12:04:11.050,10793.0,2022-12-20 12:05:58.905,0.985,P,nc73821296.mseed,15.062963485717772,15.062963485717772,31.01,,,,,2.81,19.76,40.7355,-123.8405
NP.1581.10.HN,2022-12-20 12:04:11.050,3661.0,2022-12-20 12:04:47.585,0.974,P,nc73821296.mseed,10.204061508178713,10.204061508178713,31.01,,,2022-12-20T12:04:47.6415,1.0,2.81,19.76,40.7355,-123.8405
NP.1586.10.HN,2022-12-20 12:04:11.050,10695.0,2022-12-20 12:05:57.925,0.987,P,nc73821296.mseed,107.14891815185548,107.14891815185548,33.7,,,,,2.81,19.76,40.7355,-123.8405
NP.1586.10.HN,2022-12-20 12:04:11.050,3727.0,2022-12-20 12:04:48.245,0.978,P,nc73821296.mseed,15.61904525756836,15.61904525756836,33.7,,,2022-12-20T12:04:48.3019,1.0,2.81,19.76,40.7355,-123.8405
CE.89462.10.HN,2022-12-20 12:04:11.050,10759.0,2022-12-20 12:05:58.565,0.985,P,nc73821296.mseed,10.114761352539062,10.114761352539062,33.9,,,,,2.81,19.76,40.7355,-123.8405
CE.89462.10.HN,2022-12-20 12:04:11.050,3739.0,2022-12-20 12:04:48.365,0.975,P,nc73821296.mseed,9.049453735351562,9.049453735351562,33.9,,,2022-12-20T12:04:48.3923,-1.0,2.81,19.76,40.7355,-123.8405
NC.KCR.03.HN,2022-12-20 12:04:11.050,11118.0,2022-12-20 12:06:02.155,0.977,P,nc73821296.mseed,1.881861448287964,1.881861448287964,34.36,,,,,2.81,19.76,40.7355,-123.8405
NC.KCSB.01.HN,2022-12-20 12:04:11.050,3750.0,2022-12-20 12:04:48.475,0.973,P,nc73821296.mseed,1.4407206773757937,1.4407206773757937,35.24,1,I,2022-12-20T12:04:48.5400,1.0,2.81,19.76,40.7355,-123.8405
PB.B935..EH,2022-12-20 12:04:11.050,11389.0,2022-12-20 12:06:04.865,0.969,P,nc73821296.mseed,696.2976684570312,696.2976684570312,36.4,1,I,,,2.81,19.76,40.7355,-123.8405
PB.B935..EH,2022-12-20 12:04:11.050,3743.0,2022-12-20 12:04:48.405,0.954,P,nc73821296.mseed,7743.7021484375,7743.7021484375,36.4,1,I,2022-12-20T12:04:48.4895,1.0,2.81,19.76,40.7355,-123.8405
NP.1023.10.HN,2022-12-20 12:04:11.050,10594.0,2022-12-20 12:05:56.915,0.981,P,nc73821296.mseed,30.189517974853516,30.189517974853516,39.93,,,,,2.81,19.76,40.7355,-123.8405
NC.KMPB..HN,2022-12-20 12:04:11.050,10761.0,2022-12-20 12:05:58.585,0.986,P,nc73821296.mseed,22.00020408630371,22.00020408630371,42.57,1,I,,,2.81,19.76,40.7355,-123.8405
NC.KMPB..HN,2022-12-20 12:04:11.050,3851.0,2022-12-20 12:04:49.485,0.98,P,nc73821296.mseed,6.820929527282715,6.820929527282715,42.57,-1,I,,,2.81,19.76,40.7355,-123.8405
NC.KTD.01.HN,2022-12-20 12:04:11.050,3814.0,2022-12-20 12:04:49.115,0.967,P,nc73821296.mseed,1.376564621925354,1.376564621925354,43.96,,,2022-12-20T12:04:49.2018,1.0,2.81,19.76,40.7355,-123.8405
NP.1584B.10.HN,2022-12-20 12:04:11.050,3886.0,2022-12-20 12:04:49.835,0.977,P,nc73821296.mseed,5.547709941864014,5.547709941864014,46.41,,,,,2.81,19.76,40.7355,-123.8405
NP.1584B.10.HN,2022-12-20 12:04:11.050,10529.0,2022-12-20 12:05:56.265,0.976,P,nc73821296.mseed,21.05989646911621,21.05989646911621,46.41,,,,,2.81,19.76,40.7355,-123.8405
BK.RBOW.00.HN,2022-12-20 12:04:11.050,10830.0,2022-12-20 12:05:59.275,0.984,P,nc73821296.mseed,5.530484676361084,5.530484676361084,50.08,,,,,2.81,19.76,40.7355,-123.8405
BK.RBOW.00.HN,2022-12-20 12:04:11.050,3933.0,2022-12-20 12:04:50.305,0.96,P,nc73821296.mseed,2.8512940406799316,2.8512940406799316,50.08,,,,,2.81,19.76,40.7355,-123.8405
NC.KCT..HN,2022-12-20 12:04:11.050,10543.0,2022-12-20 12:05:56.405,0.967,P,nc73821296.mseed,5.845977783203125,5.845977783203125,51.01,1,I,,,2.81,19.76,40.7355,-123.8405
NC.KHBB..HN,2022-12-20 12:04:11.050,3974.0,2022-12-20 12:04:50.715,0.973,P,nc73821296.mseed,1.9392987489700315,1.9392987489700315,53.14,1,I,,,2.81,19.76,40.7355,-123.8405
NC.KHBB..HN,2022-12-20 12:04:11.050,11780.0,2022-12-20 12:06:08.775,0.953,P,nc73821296.mseed,0.3841892182826996,0.3841892182826996,53.14,1,I,,,2.81,19.76,40.7355,-123.8405
NC.KBU.01.HN,2022-12-20 12:04:11.050,11214.0,2022-12-20 12:06:03.115,0.973,P,nc73821296.mseed,5.157011032104492,5.157011032104492,54.42,,,,,2.81,19.76,40.7355,-123.8405
PB.B049..EH,2022-12-20 12:04:11.050,4003.0,2022-12-20 12:04:51.005,0.984,P,nc73821296.mseed,5627.64501953125,5627.64501953125,55.33,-1,I,,,2.81,19.76,40.7355,-123.8405
PB.B049..EH,2022-12-20 12:04:11.050,11223.0,2022-12-20 12:06:03.205,0.96,P,nc73821296.mseed,2648.64501953125,2648.64501953125,55.33,1,E,,,2.81,19.76,40.7355,-123.8405
PB.B049..EH,2022-12-20 12:04:11.050,6985.0,2022-12-20 12:05:20.825,0.954,P,nc73821296.mseed,549.3550415039062,549.3550415039062,55.33,1,E,2022-12-20T12:04:51.0800,-1.0,2.81,19.76,40.7355,-123.8405
PB.B046..EH,2022-12-20 12:04:11.050,4046.0,2022-12-20 12:04:51.435,0.958,P,nc73821296.mseed,8676.509765625,8676.509765625,59.35,1,E,,,2.81,19.76,40.7355,-123.8405
NC.KPR.01.HN,2022-12-20 12:04:11.050,11027.0,2022-12-20 12:06:01.245,0.98,P,nc73821296.mseed,5.002614498138428,5.002614498138428,60.17,,,,,2.81,19.76,40.7355,-123.8405
PB.B932..EH,2022-12-20 12:04:11.050,10807.0,2022-12-20 12:05:59.045,0.984,P,nc73821296.mseed,16648.39453125,16648.39453125,60.47,1,I,,,2.81,19.76,40.7355,-123.8405
