event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mech_quality,pol_agreement_weighted
nc51207076,ME49.01.BHZ,-1.0,14,41.1885,-124.216,15.66,153.11,,,,,con_p,1.0,1.0,39.8633,-123.719398,-0.284,0,n,0.0
nc51207076,ME08.01.BHZ,1.0,14,41.1885,-124.216,15.66,131.767,,,,,con_p,1.0,1.0,40.222,-123.305,-0.835,0,n,0.0
nc73024816,KHBB.--.HHZ,-1.0,15,40.62567,-123.21117,29.41,3.873,9.959,349.3417,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,1,C,1.0
nc73024816,KPP.--.EHZ,1.0,15,40.62567,-123.21117,29.41,33.666,64.3336,202.416,,,con_p,1.0,1.0,40.345791,-123.363281,-1.738,0,C,0.0
nc73024816,B935.--.EHZ,1.0,15,40.62567,-123.21117,29.41,34.651,65.3564,241.8583,,,con_p,1.0,1.0,40.478699,-123.573196,-0.6967000000000001,1,C,1.0
nc73024816,KHMB.--.HHZ,1.0,15,40.62567,-123.21117,29.41,51.998,78.761,302.1858,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,1,C,1.0
nc73024816,KCR.02.EHZ,1.0,15,40.62567,-123.21117,29.41,56.006,80.9752,246.6987,,,con_p,1.0,1.0,40.426441,-123.820641,-0.873,1,C,1.0
nc73024816,KKP.--.EHZ,-1.0,15,40.62567,-123.21117,29.41,57.649,81.8306,202.2355,,,con_p,1.0,1.0,40.145794,-123.46965,-1.226,1,C,1.0
nc73024816,KMR.--.HHZ,-1.0,15,40.62567,-123.21117,29.41,63.091,84.3534,221.7184,,,con_p,1.0,1.0,40.202175,-123.708633,-0.915,0,C,0.0
nc73024816,B049.--.EHZ,1.0,15,40.62567,-123.21117,29.41,67.089,86.0614,229.9548,,,con_p,1.0,1.0,40.237499,-123.819702,-0.117,1,C,1.0
nc73024816,B045.--.EHZ,1.0,15,40.62567,-123.21117,29.41,69.555,87.187,252.3484,,,con_p,1.0,1.0,40.436001,-123.996498,-0.0294,1,C,1.0
nc73024816,JCC.00.HHZ,1.0,15,40.62567,-123.21117,29.41,72.287,88.4598,287.1586,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,1,C,1.0
nc73024816,KMPB.--.HHZ,1.0,15,40.62567,-123.21117,29.41,80.192,91.6995,253.1966,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,1,C,1.0
nc73024816,KBN.--.EHZ,-1.0,15,40.62567,-123.21117,29.41,81.554,91.7713,179.0429,,,con_p,1.0,1.0,39.892372,-123.19503,-1.329,1,C,1.0
nc73024816,KRP.--.HHZ,1.0,15,40.62567,-123.21117,29.41,90.541,93.5341,310.7963,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,1,C,1.0
nc73024816,B047.--.EHZ,1.0,15,40.62567,-123.21117,29.41,91.062,93.673,242.6884,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,1,C,1.0
nc73024816,B932.--.EHZ,1.0,15,40.62567,-123.21117,29.41,93.74,94.6109,245.4188,,,con_p,1.0,1.0,40.275002,-124.221199,-0.052,1,C,1.0
nc73024816,KSM.02.EHZ,1.0,15,40.62567,-123.21117,29.41,94.911,94.8928,239.0571,,,con_p,1.0,1.0,40.186806,-124.175682,-0.931,1,C,1.0
nc73024816,B046.--.EHZ,1.0,15,40.62567,-123.21117,29.41,96.662,95.3131,249.551,,,con_p,1.0,1.0,40.321972,-124.284302,-0.044,1,C,1.0
nc73024816,B934.--.EHZ,-1.0,15,40.62567,-123.21117,29.41,95.856,95.0788,205.0132,,,con_p,1.0,1.0,39.844501,-123.691399,-0.331,1,C,1.0
nc73024816,KCT.--.HHZ,1.0,15,40.62567,-123.21117,29.41,96.514,95.2669,260.041,,,con_p,1.0,1.0,40.475567,-124.337486,-0.378,1,C,1.0
nc73311641,B049.--.EHZ,-1.0,16,40.144,-123.844,22.38,10.6,35.8811,11.2358,,,con_p,1.0,1.0,40.237499,-123.819702,-0.117,1,B,1.0
nc73311641,BRIC.00.HHZ,-1.0,16,40.144,-123.844,22.38,5.692,20.151,231.6338,,,con_p,1.0,1.0,40.11223,-123.8965,-0.1805,1,B,1.0
