event_id,event_id2,station,location,channel,p_polarity,origin_latitude,origin_longitude,origin_depth_km
nc72946846,37,KPP,--,EHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KHBB,--,HHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KCR,02,EHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KKP,--,EHZ,1,40.4846667,-123.39,30.44
nc72946846,37,KMR,--,HHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,B049,--,EHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,B045,--,EHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KHMB,--,HHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KMPB,--,HHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,JCC,00,HHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,89255,10,HNZ,-1,40.4846667,-123.39,30.44
nc72946846,37,B932,--,EHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KBN,--,EHZ,1,40.4846667,-123.39,30.44
nc72946846,37,B046,--,EHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,B934,--,EHZ,1,40.4846667,-123.39,30.44
nc72946846,37,KCO,--,HNZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KIP,--,EHZ,1,40.4846667,-123.39,30.44
nc72946846,37,KCT,--,HHZ,-1,40.4846667,-123.39,30.44
nc72946846,37,KRP,--,HHZ,-1,40.4846667,-123.39,30.44
nc73024816,38,KHBB,--,HHZ,-1,40.6256667,-123.2111667,29.41
nc73024816,38,KPP,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,B935,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,KHMB,--,HHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,KCR,02,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,KKP,--,EHZ,-1,40.6256667,-123.2111667,29.41
nc73024816,38,KMR,--,HHZ,-1,40.6256667,-123.2111667,29.41
nc73024816,38,B049,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,B045,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,JCC,00,HHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,KMPB,--,HHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,KBN,--,EHZ,-1,40.6256667,-123.2111667,29.41
nc73024816,38,KRP,--,HHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,B047,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,B932,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,KSM,02,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,B046,--,EHZ,1,40.6256667,-123.2111667,29.41
nc73024816,38,B934,--,EHZ,-1,40.6256667,-123.2111667,29.41
nc73024816,38,KCT,--,HHZ,1,40.6256667,-123.2111667,29.41
nc73118836,39,KHMB,--,HHZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,KOM,02,HNZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,JCC,00,HHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KRP,--,HHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,89464,10,HNZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,KHBB,--,HHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,B935,--,EHZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,1582,10,HNZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,1586,10,HNZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KCR,02,EHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,B045,--,EHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,89462,10,HNZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,1746,--,HNZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KPP,--,EHZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,KMPB,--,HHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,1584,10,HNZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KCT,--,HHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KMR,--,HHZ,-1,40.9818333,-123.5788333,27.47
nc73118836,39,B933,--,EHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,B932,--,EHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,89101,10,HNZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KCO,--,HNZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,B046,--,EHZ,1,40.9818333,-123.5788333,27.47
nc73118836,39,KBN,--,EHZ,1,40.9818333,-123.5788333,27.47
nc73139111,40,89101,--,HNZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,KCO,--,HNZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,B932,--,EHZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,KCT,--,HHZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,B047,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,1584,10,HNZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,KMPB,--,HHZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,89462,10,HNZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,B045,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,89255,10,HNZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,B046,--,EHZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,1586,10,HNZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,B933,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,1582,10,HNZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,B049,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KCR,02,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,89781,10,HNZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,1591,10,HNZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,JCC,00,HHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KMR,--,HHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,1580,01,HNZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,79435,10,HNZ,-1,40.3006667,-124.4946667,6.44
nc73139111,40,89464,10,HNZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,B935,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,B934,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KHMB,--,HHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KRP,--,HHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KIP,--,EHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KHBB,--,HHZ,1,40.3006667,-124.4946667,6.44
nc73139111,40,KBN,--,EHZ,-1,40.3006667,-124.4946667,6.44
nc73139526,41,89781,10,HNZ,1,40.7311667,-124.089,7.9
nc73139526,41,1582,10,HNZ,-1,40.7311667,-124.089,7.9
nc73139526,41,JCC,00,HHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,1586,10,HNZ,-1,40.7311667,-124.089,7.9
nc73139526,41,1580,01,HNZ,-1,40.7311667,-124.089,7.9
nc73139526,41,89255,10,HNZ,-1,40.7311667,-124.089,7.9
nc73139526,41,1584,10,HNZ,-1,40.7311667,-124.089,7.9
nc73139526,41,B045,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,KHMB,--,HHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,KMPB,--,HHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,KCT,--,HHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,KRP,--,HHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,89101,10,HNZ,1,40.7311667,-124.089,7.9
nc73139526,41,B935,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,B932,--,EHZ,-1,40.7311667,-124.089,7.9
nc73139526,41,B047,--,EHZ,-1,40.7311667,-124.089,7.9
