event_id,sta_code,p_polarity,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,sp_ratio,origin_lat,origin_lon,origin_depth_km,horz_uncert_km,vert_uncert_km,event_mag,station_lat,station_lon,station_depth_km,mean_takeoff,mean_sr_az,mech_quality
3146815,CI.CWHP.EHZ,1.0,4.969,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.2589,-118.573,-0.29,15.6,63.8,A
3146815,CI.FLMR.EHZ,1.0,34.453,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.4123,-118.9323,-0.275,65.9,304.0,A
3146815,CI.JFPP.ELZ,-1.0,14.096,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.312,-118.496,-0.355,39.1,54.9,A
3146815,CI.LA00.EHZ,-1.0,21.334,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.1062,-118.4542,-0.245,51.8,133.9,A
3146815,CI.LA01.EHZ,-1.0,20.568,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.1317,-118.4394,-0.35,50.7,125.5,A
3146815,CI.NWHP.EHZ,1.0,18.434,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.388,-118.5332,-0.35,47.2,26.1,A
3146815,CI.PIRU.ELZ,1.0,25.111,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.4127,-118.7963,-0.18,56.8,320.2,A
3146815,CI.RESB.EHZ,1.0,9.134,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.2968,-118.5507,-0.49,27.4,45.4,A
3146815,CI.SFMI.ELZ,1.0,15.15,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.27079,-118.4612,-0.261,41.2,76.6,A
3146815,CI.SFPW.HLZ,1.0,18.896,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.28762,-118.42448,-0.308,48.0,73.4,A
3146815,CI.SFYP.ELZ,-1.0,16.735,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.23621,-118.43949,-0.227,44.2,91.1,A
3146815,CI.PWGB.HHZ,1.0,13.574,,,,,trad_p,,34.23916666666667,-118.6215,18.96,0.09,0.18,3.4,34.3322,-118.7171,-0.49,38.0,319.7,A
3146907,CI.IR2.VHZ,-1.0,25.56,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.38807,-118.39972,-0.562,59.3,49.3,A
3146907,CI.CIS.VHZ,-1.0,94.384,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,33.40671,-118.40417,-0.436,87.6,168.4,A
3146907,CI.SWM.EHZ,-1.0,53.198,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.71605,-118.58362,-1.184,77.6,2.7,A
3146907,CI.PYR.VHZ,-1.0,38.599,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.56784,-118.7419,-1.209,70.4,341.8,A
3146907,CI.SIP.VHZ,1.0,16.09,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.20453,-118.78073,-0.694,45.0,256.6,A
3146907,CI.SAD.EHZ,-1.0,18.209,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.08087,-118.66554,-0.715,48.9,196.1,A
3146907,CI.SLG.EHZ,-1.0,44.162,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.10946,-119.06496,-0.381,73.6,251.1,A
3146907,CI.BMT.VHZ,-1.0,99.892,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,35.13641,-118.59723,-1.2,88.5,0.7,A
3146907,CI.JNH.EHZ,-1.0,64.442,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.44795,-117.95705,-1.289,81.2,68.8,A
3146907,CI.OAK.VHZ,1.0,21.218,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.36363,-118.78439,-0.832,53.6,311.1,A
3146907,CI.SCY.VHZ,1.0,20.444,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.10647,-118.45533,-0.25,52.4,135.8,A
3146907,CI.FTC.EHZ,-1.0,75.295,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.87151,-118.9002,-0.986,83.9,339.3,A
3146907,CI.DBM.EHZ,-1.0,85.488,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.97877,-118.36107,-1.162,86.0,15.6,A
3146907,CI.WSP.EHZ,-1.0,39.912,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.59618,-118.57972,-1.188,71.2,4.1,A
3146907,CI.LEO.VHZ,-1.0,51.896,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.63064,-118.30505,-1.025,77.1,32.8,A
3146907,CI.TWL.VHZ,1.0,4.668,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.27827,-118.59548,-0.352,15.6,17.2,A
3146907,CI.THC.VHZ,-1.0,74.709,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.90853,-118.66443,-1.688,83.8,356.2,A
3146907,CI.FIL.VHZ,-1.0,29.175,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.42335,-118.83531,-0.205,63.0,314.9,A
3146907,CI.TJR.VHZ,-1.0,88.593,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,35.02722,-118.74373,-0.398,86.5,352.1,A
3146907,CI.QAL.VHZ,-1.0,57.624,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.74909,-118.71518,-1.232,79.1,350.4,A
3146907,CI.NHL.ASZ,-1.0,17.079,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.39148,-118.59946,-0.542,46.8,3.4,A
3146907,CI.BRCY.EHZ,1.0,7.724,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.3074,-118.6037,-0.61,25.0,4.6,A
3146907,CI.LA00.EHZ,1.0,20.538,,,,,trad_p,,34.238166666666665,-118.6105,17.79,0.06,0.09,2.0,34.1062,-118.4542,-0.245,52.6,135.6,A
3147167,CI.IR2.VHZ,-1.0,26.55,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.38807,-118.39972,-0.562,58.1,51.2,A
3147167,CI.SBB.VLZ,-0.5,88.917,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.68817,-117.82501,-0.796,85.6,55.8,A
3147167,CI.MWC.BHZ,-1.0,52.59,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.22368,-118.05287,-1.696,75.8,91.8,A
3147167,CI.PAS.HLZ,-1.0,42.875,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.14844,-118.17113,-0.257,71.1,103.5,A
3147167,CI.PYR.VHZ,-1.0,38.193,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.56784,-118.7419,-1.209,68.2,343.6,A
3147167,CI.SSN.VHZ,0.5,137.067,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,33.24494,-119.50737,-0.217,123.6,216.3,A
3147167,CI.SIP.VHZ,1.0,14.831,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.20453,-118.78073,-0.694,40.2,255.3,A
3147167,CI.SAD.EHZ,-1.0,17.909,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.08087,-118.66554,-0.715,46.0,192.1,A
3147167,CI.PTD.VHZ,-1.0,30.936,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.00443,-118.80686,-0.007,62.5,212.8,A
3147167,CI.GRH.ELZ,1.0,9.793,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.30803,-118.55954,-0.723,28.8,37.7,A
3147167,CI.PVR.EHZ,-0.5,58.83,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,33.75237,-118.37171,-0.153,78.1,156.7,A
3147167,CI.ECF.VHZ,1.0,49.384,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.45801,-119.09154,-0.956,74.5,299.6,A
3147167,CI.SLG.EHZ,-1.0,42.938,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.10946,-119.06496,-0.381,71.2,250.5,A
3147167,CI.HOD.EHZ,1.0,143.132,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.83886,-117.24753,-0.807,123.6,62.2,A
3147167,CI.LRR.EHZ,-1.0,63.461,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.52629,-118.02867,-0.88,79.6,59.7,A
3147167,CI.BMT.VHZ,-0.5,99.898,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,35.13641,-118.59723,-1.2,87.5,1.4,A
3147167,CI.LJB.EHZ,-1.0,81.383,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.59092,-117.8489,-0.861,84.2,61.2,A
3147167,CI.JNH.EHZ,-1.0,65.651,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.44795,-117.95705,-1.289,80.3,69.2,A
3147167,CI.GFP.VHZ,1.0,30.435,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.13165,-118.31978,-0.339,62.1,112.9,A
3147167,CI.XTL.VHZ,-1.0,70.383,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.29597,-117.86223,-1.643,81.6,84.8,A
3147167,CI.OAK.VHZ,1.0,20.242,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.36363,-118.78439,-0.832,49.8,313.5,A
3147167,CI.PVP.VLZ,-1.0,53.956,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,33.78939,-118.40199,-0.109,76.3,157.7,A
3147167,CI.TPO.EHZ,-0.5,79.989,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.87883,-118.22864,-0.769,83.9,27.1,A
3147167,CI.SCY.VHZ,1.0,21.386,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.10647,-118.45533,-0.25,51.4,133.3,A
3147167,CI.FTC.EHZ,-0.5,74.827,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.87151,-118.9002,-0.986,82.6,340.2,A
3147167,CI.HYS.EHZ,-0.5,119.439,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.86532,-117.56975,-0.833,100.3,54.3,A
3147167,CI.DBM.EHZ,-1.0,85.828,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.97877,-118.36107,-1.162,85.1,16.4,A
3147167,CI.WSP.EHZ,-1.0,40.006,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.59618,-118.57972,-1.188,69.4,5.9,A
3147167,CI.PLE.EHZ,-0.5,90.897,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.96857,-119.06899,-1.05,86.0,333.3,A
3147167,CI.LOK.VHZ,-0.5,69.093,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.72444,-119.09279,-1.538,81.2,321.5,A
3147167,CI.LEO.VHZ,-1.0,52.597,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.63064,-118.30505,-1.025,75.8,34.0,A
3147167,CI.LLN.EHZ,-1.0,76.629,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.48532,-117.84648,-0.981,83.1,69.0,A
3147167,CI.TWL.VHZ,1.0,5.189,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.27827,-118.59548,-0.352,16.1,31.1,A
3147167,CI.CJV.VHZ,-1.0,54.761,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.52978,-118.1445,-1.296,76.7,53.7,A
3147167,CI.STT.VHZ,-1.0,63.003,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.78904,-118.46361,-0.796,79.5,13.6,A
3147167,CI.THC.VHZ,-1.0,74.615,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.90853,-118.66443,-1.688,82.6,357.2,A
3147167,CI.FIL.VHZ,1.0,28.254,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.42335,-118.83531,-0.205,59.9,316.7,A
3147167,CI.TJR.VHZ,-1.0,88.404,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,35.02722,-118.74373,-0.398,85.5,352.9,A
3147167,CI.QAL.VHZ,-1.0,57.402,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.74909,-118.71518,-1.232,77.6,351.7,A
3147167,CI.CAL.VHZ,-0.5,114.486,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,35.10331,-117.94924,-0.69,90.1,32.8,A
3147167,CI.JAW.EHZ,-0.5,131.111,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,35.31578,-118.04546,-0.711,123.6,24.0,A
3147167,CI.LHU.VHZ,-1.0,51.904,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.67092,-118.41259,-1.0,75.5,22.1,A
3147167,CI.CFL.ASZ,-1.0,56.224,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.33296,-118.02387,-1.56,77.2,79.2,A
3147167,CI.FOX.EHZ,-0.5,66.821,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.74431,-118.23255,-0.683,80.6,32.6,A
3147167,CI.SYL.ASZ,-1.0,20.475,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.3536,-118.45098,-0.928,50.1,51.2,A
3147167,CI.NHL.ASZ,-1.0,17.187,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.39148,-118.59946,-0.542,44.7,7.7,A
3147167,CI.SMF.ASZ,-0.5,29.128,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.02159,-118.44675,-0.019,60.8,145.8,A
3147167,CI.VRD.EHZ,-1.0,31.828,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.21459,-118.27964,-0.897,63.4,94.8,A
3147167,CI.BRCY.EHZ,1.0,7.918,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.3074,-118.6037,-0.61,23.9,14.1,A
3147167,CI.CSNR.EHZ,1.0,8.59,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.2431,-118.5314,-0.24,25.7,86.5,A
3147167,CI.CWHP.EHZ,1.0,5.272,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.2589,-118.573,-0.29,16.3,64.3,A
3147167,CI.JFPP.ELZ,-1.0,14.388,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.312,-118.496,-0.355,39.3,55.3,A
3147167,CI.NWHP.EHZ,-1.0,18.646,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.388,-118.5332,-0.35,47.2,26.8,A
3147167,CI.PIRU.ELZ,1.0,24.998,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.4127,-118.7963,-0.18,56.3,320.9,A
3147167,CI.SFPW.HLZ,-1.0,19.202,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.28762,-118.42448,-0.308,48.1,73.4,A
3147167,CI.SMGC.EHZ,1.0,20.87,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.4221,-118.6708,-0.37,50.7,348.3,A
3147167,CI.SSAP.EHZ,1.0,8.208,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,34.2309,-118.7135,-0.35,24.7,264.2,A
3147167,CI.KLVC.HHZ,1.0,61.969,,,,,trad_p,,34.23833333333334,-118.62466666666667,19.2,0.09,0.12,2.6,33.8354,-118.159,0.01,79.2,136.3,A
3148047,CI.IR2.VHZ,-1.0,25.649,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.38807,-118.39972,-0.562,59.1,50.7,A
3148047,CI.MWC.BHZ,-0.5,51.76,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.22368,-118.05287,-1.696,76.9,92.2,A
3148047,CI.SWM.EHZ,-1.0,52.814,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.71605,-118.58362,-1.184,77.3,3.2,A
3148047,CI.PYR.VHZ,-1.0,38.069,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.56784,-118.7419,-1.209,69.9,342.2,A
3148047,CI.SIP.VHZ,1.0,15.745,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.20453,-118.78073,-0.694,44.0,254.7,A
3148047,CI.SAD.EHZ,-1.0,18.481,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.08087,-118.66554,-0.715,49.0,194.4,A
3148047,CI.PTD.VHZ,-1.0,31.723,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.00443,-118.80686,-0.007,65.2,213.7,A
3148047,CI.GRH.ELZ,1.0,8.98,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.30803,-118.55954,-0.723,28.3,34.9,A
3148047,CI.SLG.EHZ,-1.0,43.861,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.10946,-119.06496,-0.381,73.2,250.4,A
3148047,CI.LRR.EHZ,-1.0,62.535,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.52629,-118.02867,-0.88,80.5,59.6,A
3148047,CI.BMT.VHZ,-0.5,99.491,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,35.13641,-118.59723,-1.2,88.3,1.0,A
3148047,CI.TPR.VHZ,-1.0,16.761,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.09285,-118.5878,-0.335,46.0,171.3,A
3148047,CI.JNH.EHZ,-0.5,64.723,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.44795,-117.95705,-1.289,81.2,69.3,A
3148047,CI.GFP.VHZ,-0.5,29.818,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.13165,-118.31978,-0.339,63.5,114.3,A
3148047,CI.XTL.VHZ,-1.0,69.506,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.29597,-117.86223,-1.643,82.4,85.0,A
3148047,CI.OAK.VHZ,0.5,20.603,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.36363,-118.78439,-0.832,52.4,311.1,A
3148047,CI.SCY.VHZ,1.0,21.056,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.10647,-118.45533,-0.25,53.1,135.6,A
3148047,CI.DBM.EHZ,-0.5,85.22,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.97877,-118.36107,-1.162,85.9,15.9,A
3148047,CI.WSP.EHZ,-1.0,39.54,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.59618,-118.57972,-1.188,70.8,4.8,A
3148047,CI.ARV.EHZ,1.0,100.373,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,35.12687,-118.83008,-0.236,88.4,348.7,A
3148047,CI.LEO.VHZ,-1.0,51.805,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.63064,-118.30505,-1.025,76.9,33.4,A
3148047,CI.TWL.VHZ,1.0,4.45,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.27827,-118.59548,-0.352,14.8,24.4,A
3148047,CI.CJV.VHZ,-0.5,53.851,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.52978,-118.1445,-1.296,77.6,53.5,A
3148047,CI.STT.VHZ,-1.0,62.431,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.78904,-118.46361,-0.796,80.5,12.9,A
3148047,CI.FIL.VHZ,0.5,28.561,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.42335,-118.83531,-0.205,62.2,315.0,A
3148047,CI.TJR.VHZ,-0.5,88.127,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,35.02722,-118.74373,-0.398,86.3,352.3,A
3148047,CI.QAL.VHZ,-1.0,57.146,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.74909,-118.71518,-1.232,78.8,350.8,A
3148047,CI.CAL.VHZ,-0.5,113.702,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,35.10331,-117.94924,-0.69,90.9,32.6,A
3148047,CI.LHU.VHZ,-1.0,51.231,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.67092,-118.41259,-1.0,76.7,21.4,A
3148047,CI.SYL.ASZ,-0.5,19.575,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.3536,-118.45098,-0.928,50.9,50.6,A
3148047,CI.VRD.EHZ,-1.0,31.022,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.21459,-118.27964,-0.897,64.6,95.6,A
3148047,CI.BCPP.EHZ,1.0,8.808,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.2024,-118.6986,-0.45,27.8,240.1,A
3148047,CI.LA00.EHZ,1.0,21.15,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.1062,-118.4542,-0.245,53.2,135.5,A
3148047,CI.LA01.EHZ,1.0,20.299,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.1317,-118.4394,-0.35,52.0,127.1,A
3148047,CI.MPKP.ELZ,1.0,24.974,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.2871,-118.8816,-0.03,58.3,281.6,A
3148047,CI.PIRU.ELZ,1.0,25.244,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.4127,-118.7963,-0.18,58.6,318.8,A
3148047,CI.SMGC.EHZ,1.0,20.68,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.4221,-118.6708,-0.37,52.5,345.8,A
3148047,CI.SSAP.EHZ,1.0,9.09,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.2309,-118.7135,-0.35,28.6,262.3,A
3148047,CI.PWGB.HHZ,1.0,13.719,,,,,trad_p,,34.24183333333333,-118.6155,17.92,0.05,0.1,2.2,34.3322,-118.7171,-0.49,39.9,317.1,A
3149674,CI.IR2.VHZ,-1.0,25.85,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.38807,-118.39972,-0.562,58.9,50.5,B
3149674,CI.SBB.VLZ,-1.0,88.193,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.68817,-117.82501,-0.796,86.1,55.6,B
3149674,CI.CIS.VHZ,-1.0,94.717,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,33.40671,-118.40417,-0.436,87.3,168.1,B
3149674,CI.PYR.VHZ,-1.0,38.213,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.56784,-118.7419,-1.209,69.6,342.5,B
3149674,CI.SAD.EHZ,-1.0,18.275,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.08087,-118.66554,-0.715,48.2,194.2,B
3149674,CI.GRH.ELZ,1.0,9.194,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.30803,-118.55954,-0.723,28.5,34.8,B
3149674,CI.PVR.EHZ,-1.0,58.731,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,33.75237,-118.37171,-0.153,79.1,157.5,B
3149674,CI.SLG.EHZ,-1.0,43.698,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.10946,-119.06496,-0.381,72.8,250.6,B
3149674,CI.BMT.VHZ,-1.0,99.678,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,35.13641,-118.59723,-1.2,88.1,1.0,B
3149674,CI.TPR.VHZ,-1.0,16.595,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.09285,-118.5878,-0.335,45.2,170.8,B
3149674,CI.LJB.EHZ,-1.0,80.639,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.59092,-117.8489,-0.861,84.8,61.1,B
3149674,CI.JNH.EHZ,-1.0,64.89,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.44795,-117.95705,-1.289,81.0,69.1,B
3149674,CI.GFP.VHZ,-1.0,29.841,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.13165,-118.31978,-0.339,63.0,113.9,B
3149674,CI.XTL.VHZ,-1.0,69.631,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.29597,-117.86223,-1.643,82.2,84.9,B
3149674,CI.OAK.VHZ,1.0,20.645,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.36363,-118.78439,-0.832,52.0,311.7,B
3149674,CI.PVP.VLZ,-1.0,53.871,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,33.78939,-118.40199,-0.109,77.3,158.5,B
3149674,CI.TPO.EHZ,-1.0,79.474,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.87883,-118.22864,-0.769,84.5,26.7,B
3149674,CI.SCY.VHZ,-1.0,21.0,,,,,trad_p,,34.24016666666667,-118.61666666666666,18.2,0.04,0.06,2.4,34.10647,-118.45533,-0.25,52.5,135.1,B
