station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,event_id,event_time,pn_quality
XQ.ME30.01.BH,2008-04-24T21:04:58.290,3638,2008-04-24 21:05:34.670,0.98,P,nc40215972.mseed,1333.8896484375,1333.8896484375,nc40215972,2008-04-24 21:05:28.290,1
XQ.ME31.01.BH,2008-04-24T21:04:58.290,3659,2008-04-24 21:05:34.880,0.965,P,nc40215972.mseed,837.8179321289062,837.8179321289062,nc40215972,2008-04-24 21:05:28.290,1
XQ.ME32.01.BH,2008-04-24T21:04:58.290,3544,2008-04-24 21:05:33.730,0.914,P,nc40215972.mseed,2714.372314453125,2714.372314453125,nc40215972,2008-04-24 21:05:28.290,1
XQ.ME35.01.BH,2008-04-24T21:04:58.290,3577,2008-04-24 21:05:34.060,0.977,P,nc40215972.mseed,1074.4569091796875,1074.4569091796875,nc40215972,2008-04-24 21:05:28.290,1
BK.GASB..HH,2008-04-30T03:02:36.900,5232,2008-04-30 03:03:29.220,0.823,P,nc40216664.mseed,89959.2109375,89959.2109375,nc40216664,2008-04-30 03:03:06.900,1
BK.JCC..HH,2008-04-30T03:02:36.900,3848,2008-04-30 03:03:15.380,0.769,P,nc40216664.mseed,2897520.0,2897520.0,nc40216664,2008-04-30 03:03:06.900,1
BK.WDC..HH,2008-04-30T03:02:36.900,4408,2008-04-30 03:03:20.980,0.798,P,nc40216664.mseed,658502.3125,658502.3125,nc40216664,2008-04-30 03:03:06.900,1
NC.GBB..EH,2008-04-30T03:02:36.900,5256,2008-04-30 03:03:29.460,0.894,P,nc40216664.mseed,1825.7864990234375,1825.7864990234375,nc40216664,2008-04-30 03:03:06.900,1
NC.GHM..EH,2008-04-30T03:02:36.900,5296,2008-04-30 03:03:29.860,0.85,P,nc40216664.mseed,1846.927001953125,1846.927001953125,nc40216664,2008-04-30 03:03:06.900,1
NC.GRO..EH,2008-04-30T03:02:36.900,4904,2008-04-30 03:03:25.940,0.748,P,nc40216664.mseed,1758.9482421875,1758.9482421875,nc40216664,2008-04-30 03:03:06.900,1
NC.GTC..SH,2008-04-30T03:02:36.900,5252,2008-04-30 03:03:29.420,0.91,P,nc40216664.mseed,1632.40966796875,1632.40966796875,nc40216664,2008-04-30 03:03:06.900,1
NC.GVV..EH,2008-04-30T03:02:36.900,5078,2008-04-30 03:03:27.680,0.906,P,nc40216664.mseed,1692.6260986328125,1692.6260986328125,nc40216664,2008-04-30 03:03:06.900,1
NC.KBN..SH,2008-04-30T03:02:36.900,4700,2008-04-30 03:03:23.900,0.825,P,nc40216664.mseed,1612.8890380859375,1612.8890380859375,nc40216664,2008-04-30 03:03:06.900,1
NC.KBO..HH,2008-04-30T03:02:36.900,5334,2008-04-30 03:03:30.240,0.707,P,nc40216664.mseed,61615.16796875,61615.16796875,nc40216664,2008-04-30 03:03:06.900,1
NC.KCPB..HH,2008-04-30T03:02:36.900,4909,2008-04-30 03:03:25.990,0.853,P,nc40216664.mseed,183791.46875,183791.46875,nc40216664,2008-04-30 03:03:06.900,1
NC.KCR..SH,2008-04-30T03:02:36.900,3982,2008-04-30 03:03:16.720,0.862,P,nc40216664.mseed,1672.9476318359375,1672.9476318359375,nc40216664,2008-04-30 03:03:06.900,1
NC.KCT..HH,2008-04-30T03:02:36.900,4319,2008-04-30 03:03:20.090,0.713,P,nc40216664.mseed,501378.34375,501378.34375,nc40216664,2008-04-30 03:03:06.900,1
NC.KFP..SH,2008-04-30T03:02:36.900,4960,2008-04-30 03:03:26.500,0.838,P,nc40216664.mseed,1702.4302978515625,1702.4302978515625,nc40216664,2008-04-30 03:03:06.900,1
NC.KHBB..HH,2008-04-30T03:02:36.900,3695,2008-04-30 03:03:13.850,0.878,P,nc40216664.mseed,5672071.5,5672071.5,nc40216664,2008-04-30 03:03:06.900,1
NC.KHMB..HH,2008-04-30T03:02:36.900,3604,2008-04-30 03:03:12.940,0.872,P,nc40216664.mseed,6335070.5,6335070.5,nc40216664,2008-04-30 03:03:06.900,1
NC.KJJ..SH,2008-04-30T03:02:36.900,4466,2008-04-30 03:03:21.560,0.846,P,nc40216664.mseed,1804.342041015625,1804.342041015625,nc40216664,2008-04-30 03:03:06.900,1
NC.KKP..SH,2008-04-30T03:02:36.900,4314,2008-04-30 03:03:20.040,0.871,P,nc40216664.mseed,1666.3123779296875,1666.3123779296875,nc40216664,2008-04-30 03:03:06.900,1
NC.KMPB..HH,2008-04-30T03:02:36.900,4182,2008-04-30 03:03:18.720,0.931,P,nc40216664.mseed,2082597.25,2082597.25,nc40216664,2008-04-30 03:03:06.900,1
NC.KMR..HH,2008-04-30T03:02:36.900,4227,2008-04-30 03:03:19.170,0.826,P,nc40216664.mseed,588429.8125,588429.8125,nc40216664,2008-04-30 03:03:06.900,1
NC.KOM..SH,2008-04-30T03:02:36.900,3898,2008-04-30 03:03:15.880,0.878,P,nc40216664.mseed,804.3748168945312,804.3748168945312,nc40216664,2008-04-30 03:03:06.900,1
NC.KPP..SH,2008-04-30T03:02:36.900,4031,2008-04-30 03:03:17.210,0.931,P,nc40216664.mseed,1617.77783203125,1617.77783203125,nc40216664,2008-04-30 03:03:06.900,1
NC.KRK..SH,2008-04-30T03:02:36.900,5127,2008-04-30 03:03:28.170,0.803,P,nc40216664.mseed,1692.5755615234375,1692.5755615234375,nc40216664,2008-04-30 03:03:06.900,1
NC.KRMB..HH,2008-04-30T03:02:36.900,4335,2008-04-30 03:03:20.250,0.837,P,nc40216664.mseed,349028.0625,349028.0625,nc40216664,2008-04-30 03:03:06.900,1
NC.KSM..SH,2008-04-30T03:02:36.900,4447,2008-04-30 03:03:21.370,0.816,P,nc40216664.mseed,1699.2607421875,1699.2607421875,nc40216664,2008-04-30 03:03:06.900,1
NC.KSXB..HH,2008-04-30T03:02:36.900,4722,2008-04-30 03:03:24.120,0.802,P,nc40216664.mseed,90032.3984375,90032.3984375,nc40216664,2008-04-30 03:03:06.900,1
NC.KTR..SH,2008-04-30T03:02:36.900,4824,2008-04-30 03:03:25.140,0.908,P,nc40216664.mseed,883.5550537109375,883.5550537109375,nc40216664,2008-04-30 03:03:06.900,1
NC.LAM..SH,2008-04-30T03:02:36.900,4750,2008-04-30 03:03:24.400,0.859,P,nc40216664.mseed,1979.893310546875,1979.893310546875,nc40216664,2008-04-30 03:03:06.900,1
NC.LBF..SH,2008-04-30T03:02:36.900,5256,2008-04-30 03:03:29.460,0.792,P,nc40216664.mseed,2017.19091796875,2017.19091796875,nc40216664,2008-04-30 03:03:06.900,1
NC.LBK..SH,2008-04-30T03:02:36.900,4242,2008-04-30 03:03:19.320,0.842,P,nc40216664.mseed,1720.0477294921875,1720.0477294921875,nc40216664,2008-04-30 03:03:06.900,1
NC.LBO..SH,2008-04-30T03:02:36.900,5025,2008-04-30 03:03:27.150,0.855,P,nc40216664.mseed,1742.904052734375,1742.904052734375,nc40216664,2008-04-30 03:03:06.900,1
NC.LDB..SH,2008-04-30T03:02:36.900,5204,2008-04-30 03:03:28.940,0.87,P,nc40216664.mseed,1756.427490234375,1756.427490234375,nc40216664,2008-04-30 03:03:06.900,1
NC.LGB..SH,2008-04-30T03:02:36.900,4948,2008-04-30 03:03:26.380,0.787,P,nc40216664.mseed,1952.3873291015625,1952.3873291015625,nc40216664,2008-04-30 03:03:06.900,1
NC.LGP..SH,2008-04-30T03:02:36.900,3995,2008-04-30 03:03:16.850,0.883,P,nc40216664.mseed,1689.7640380859375,1689.7640380859375,nc40216664,2008-04-30 03:03:06.900,1
NC.LRR..SH,2008-04-30T03:02:36.900,5385,2008-04-30 03:03:30.750,0.793,P,nc40216664.mseed,1673.64599609375,1673.64599609375,nc40216664,2008-04-30 03:03:06.900,1
NC.LSF..SH,2008-04-30T03:02:36.900,4402,2008-04-30 03:03:20.920,0.822,P,nc40216664.mseed,1692.7261962890625,1692.7261962890625,nc40216664,2008-04-30 03:03:06.900,1
NC.LSH..SH,2008-04-30T03:02:36.900,4882,2008-04-30 03:03:25.720,0.93,P,nc40216664.mseed,1753.0435791015625,1753.0435791015625,nc40216664,2008-04-30 03:03:06.900,1
NC.LWH..SH,2008-04-30T03:02:36.900,4988,2008-04-30 03:03:26.780,0.891,P,nc40216664.mseed,1671.9718017578125,1671.9718017578125,nc40216664,2008-04-30 03:03:06.900,1
PB.B039..EH,2008-04-30T03:02:36.900,4752,2008-04-30 03:03:24.420,0.732,P,nc40216664.mseed,122644.03125,122644.03125,nc40216664,2008-04-30 03:03:06.900,1
PB.B040..EH,2008-04-30T03:02:36.900,5170,2008-04-30 03:03:28.600,0.808,P,nc40216664.mseed,65863.7109375,65863.7109375,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME01.01.BH,2008-04-30T03:02:36.900,4616,2008-04-30 03:03:23.060,0.783,P,nc40216664.mseed,165781.953125,165781.953125,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME02.01.BH,2008-04-30T03:02:36.900,5096,2008-04-30 03:03:27.860,0.71,P,nc40216664.mseed,283556.78125,283556.78125,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME03.01.BH,2008-04-30T03:02:36.900,4548,2008-04-30 03:03:22.380,0.706,P,nc40216664.mseed,133733.75,133733.75,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME07.01.BH,2008-04-30T03:02:36.900,3934,2008-04-30 03:03:16.240,0.827,P,nc40216664.mseed,3799655.5,3799655.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME08.01.BH,2008-04-30T03:02:36.900,4206,2008-04-30 03:03:18.960,0.791,P,nc40216664.mseed,1302407.625,1302407.625,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME09.01.BH,2008-04-30T03:02:36.900,4176,2008-04-30 03:03:18.660,0.864,P,nc40216664.mseed,4286249.5,4286249.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME10.01.BH,2008-04-30T03:02:36.900,4424,2008-04-30 03:03:21.140,0.845,P,nc40216664.mseed,1392399.375,1392399.375,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME12.01.BH,2008-04-30T03:02:36.900,4879,2008-04-30 03:03:25.690,0.733,P,nc40216664.mseed,192256.765625,192256.765625,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME13.01.BH,2008-04-30T03:02:36.900,3922,2008-04-30 03:03:16.120,0.877,P,nc40216664.mseed,8220833.5,8220833.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME14.01.BH,2008-04-30T03:02:36.900,5072,2008-04-30 03:03:27.620,0.798,P,nc40216664.mseed,716295.75,716295.75,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME15.01.BH,2008-04-30T03:02:36.900,5336,2008-04-30 03:03:30.260,0.758,P,nc40216664.mseed,727806.5,727806.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME17.01.BH,2008-04-30T03:02:36.900,5264,2008-04-30 03:03:29.540,0.74,P,nc40216664.mseed,477609.1875,477609.1875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME24.01.BH,2008-04-30T03:02:36.900,4988,2008-04-30 03:03:26.780,0.753,P,nc40216664.mseed,441791.25,441791.25,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME26.01.BH,2008-04-30T03:02:36.900,5088,2008-04-30 03:03:27.780,0.776,P,nc40216664.mseed,539235.375,539235.375,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME27.01.BH,2008-04-30T03:02:36.900,3961,2008-04-30 03:03:16.510,0.92,P,nc40216664.mseed,4872191.0,4872191.0,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME28.01.BH,2008-04-30T03:02:36.900,4684,2008-04-30 03:03:23.740,0.742,P,nc40216664.mseed,826451.625,826451.625,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME29.01.BH,2008-04-30T03:02:36.900,3835,2008-04-30 03:03:15.250,0.904,P,nc40216664.mseed,6826702.5,6826702.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME30.01.BH,2008-04-30T03:02:36.900,3487,2008-04-30 03:03:11.770,0.804,P,nc40216664.mseed,6593961.5,6593961.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME31.01.BH,2008-04-30T03:02:36.900,3828,2008-04-30 03:03:15.180,0.75,P,nc40216664.mseed,6741745.0,6741745.0,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME32.01.BH,2008-04-30T03:02:36.900,3851,2008-04-30 03:03:15.410,0.818,P,nc40216664.mseed,5175974.5,5175974.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME33.01.BH,2008-04-30T03:02:36.900,3928,2008-04-30 03:03:16.180,0.837,P,nc40216664.mseed,2019542.875,2019542.875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME34.01.BH,2008-04-30T03:02:36.900,4136,2008-04-30 03:03:18.260,0.79,P,nc40216664.mseed,1550120.375,1550120.375,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME35.01.BH,2008-04-30T03:02:36.900,3984,2008-04-30 03:03:16.740,0.784,P,nc40216664.mseed,1320381.5,1320381.5,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME36.01.BH,2008-04-30T03:02:36.900,4382,2008-04-30 03:03:20.720,0.827,P,nc40216664.mseed,737971.6875,737971.6875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME37.01.BH,2008-04-30T03:02:36.900,4108,2008-04-30 03:03:17.980,0.85,P,nc40216664.mseed,1050623.25,1050623.25,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME38.01.BH,2008-04-30T03:02:36.900,4336,2008-04-30 03:03:20.260,0.769,P,nc40216664.mseed,288371.96875,288371.96875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME39.01.BH,2008-04-30T03:02:36.900,4219,2008-04-30 03:03:19.090,0.814,P,nc40216664.mseed,277706.125,277706.125,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME41.01.BH,2008-04-30T03:02:36.900,4712,2008-04-30 03:03:24.020,0.818,P,nc40216664.mseed,333864.21875,333864.21875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME42.01.BH,2008-04-30T03:02:36.900,4930,2008-04-30 03:03:26.200,0.786,P,nc40216664.mseed,195265.234375,195265.234375,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME44.01.BH,2008-04-30T03:02:36.900,5199,2008-04-30 03:03:28.890,0.765,P,nc40216664.mseed,83573.140625,83573.140625,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME49.01.BH,2008-04-30T03:02:36.900,4674,2008-04-30 03:03:23.640,0.891,P,nc40216664.mseed,324990.46875,324990.46875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME50.01.BH,2008-04-30T03:02:36.900,5016,2008-04-30 03:03:27.060,0.782,P,nc40216664.mseed,255017.1875,255017.1875,nc40216664,2008-04-30 03:03:06.900,1
XQ.ME57.01.BH,2008-04-30T03:02:36.900,4987,2008-04-30 03:03:26.770,0.702,P,nc40216664.mseed,118729.7734375,118729.7734375,nc40216664,2008-04-30 03:03:06.900,1
BK.JCC..HH,2008-04-30T03:07:35.220,3862,2008-04-30 03:08:13.840,0.947,P,nc40216665.mseed,2814.02490234375,2814.02490234375,nc40216665,2008-04-30 03:08:05.220,1
NC.KCS..SH,2008-04-30T03:07:35.220,3745,2008-04-30 03:08:12.670,0.976,P,nc40216665.mseed,653.2041625976562,653.2041625976562,nc40216665,2008-04-30 03:08:05.220,1
NC.KHBB..HH,2008-04-30T03:07:35.220,3675,2008-04-30 03:08:11.970,0.988,P,nc40216665.mseed,9911.4970703125,9911.4970703125,nc40216665,2008-04-30 03:08:05.220,1
NC.KHMB..HH,2008-04-30T03:07:35.220,3583,2008-04-30 03:08:11.050,0.957,P,nc40216665.mseed,3777.831787109375,3777.831787109375,nc40216665,2008-04-30 03:08:05.220,1
NC.KOM..SH,2008-04-30T03:07:35.220,3891,2008-04-30 03:08:14.130,0.984,P,nc40216665.mseed,658.3751220703125,658.3751220703125,nc40216665,2008-04-30 03:08:05.220,1
NC.KRMB..HH,2008-04-30T03:07:35.220,4345,2008-04-30 03:08:18.670,0.937,P,nc40216665.mseed,2305.526123046875,2305.526123046875,nc40216665,2008-04-30 03:08:05.220,1
NC.LBK..SH,2008-04-30T03:07:35.220,4247,2008-04-30 03:08:17.690,0.95,P,nc40216665.mseed,1503.9888916015625,1503.9888916015625,nc40216665,2008-04-30 03:08:05.220,1
NC.LGP..SH,2008-04-30T03:07:35.220,3990,2008-04-30 03:08:15.120,0.954,P,nc40216665.mseed,1634.381103515625,1634.381103515625,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME04.01.BH,2008-04-30T03:07:35.220,4003,2008-04-30 03:08:15.250,0.951,P,nc40216665.mseed,4337.8955078125,4337.8955078125,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME09.01.BH,2008-04-30T03:07:35.220,4173,2008-04-30 03:08:16.950,0.961,P,nc40216665.mseed,3916.756591796875,3916.756591796875,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME13.01.BH,2008-04-30T03:07:35.220,3902,2008-04-30 03:08:14.240,0.96,P,nc40216665.mseed,4345.71630859375,4345.71630859375,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME27.01.BH,2008-04-30T03:07:35.220,3939,2008-04-30 03:08:14.610,0.953,P,nc40216665.mseed,6052.06982421875,6052.06982421875,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME29.01.BH,2008-04-30T03:07:35.220,3822,2008-04-30 03:08:13.440,0.904,P,nc40216665.mseed,9664.919921875,9664.919921875,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME29.01.BH,2008-04-30T03:07:35.220,12346,2008-04-30 03:09:38.680,0.919,P,nc40216665.mseed,1860.6341552734375,1860.6341552734375,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME30.01.BH,2008-04-30T03:07:35.220,3467,2008-04-30 03:08:09.890,0.982,P,nc40216665.mseed,6108.26123046875,6108.26123046875,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME30.01.BH,2008-04-30T03:07:35.220,11994,2008-04-30 03:09:35.160,0.977,P,nc40216665.mseed,2074.2822265625,2074.2822265625,nc40216665,2008-04-30 03:08:05.220,1
XQ.ME30.01.BH,2008-04-30T03:07:35.220,14818,2008-04-30 03:10:03.400,0.983,P,nc40216665.mseed,4250.3125,4250.3125,nc40216665,2008-04-30 03:08:05.220,1
BK.JCC..HH,2008-04-30T03:54:08.410,3839,2008-04-30 03:54:46.800,0.957,P,nc40216667.mseed,2180.43408203125,2180.43408203125,nc40216667,2008-04-30 03:54:38.410,1
BK.WDC..HH,2008-04-30T03:54:08.410,4427,2008-04-30 03:54:52.680,0.771,P,nc40216667.mseed,562.203857421875,562.203857421875,nc40216667,2008-04-30 03:54:38.410,1
NC.KCR..SH,2008-04-30T03:54:08.410,3982,2008-04-30 03:54:48.230,0.926,P,nc40216667.mseed,275.6311950683594,275.6311950683594,nc40216667,2008-04-30 03:54:38.410,1
NC.KCS..SH,2008-04-30T03:54:08.410,3754,2008-04-30 03:54:45.950,0.975,P,nc40216667.mseed,1193.8115234375,1193.8115234375,nc40216667,2008-04-30 03:54:38.410,1
NC.KHBB..HH,2008-04-30T03:54:08.410,3696,2008-04-30 03:54:45.370,0.988,P,nc40216667.mseed,5093.369140625,5093.369140625,nc40216667,2008-04-30 03:54:38.410,1
NC.KHMB..HH,2008-04-30T03:54:08.410,3586,2008-04-30 03:54:44.270,0.982,P,nc40216667.mseed,7207.38671875,7207.38671875,nc40216667,2008-04-30 03:54:38.410,1
NC.KMPB..HH,2008-04-30T03:54:08.410,4178,2008-04-30 03:54:50.190,0.974,P,nc40216667.mseed,1879.6258544921875,1879.6258544921875,nc40216667,2008-04-30 03:54:38.410,1
NC.KOM..SH,2008-04-30T03:54:08.410,3906,2008-04-30 03:54:47.470,0.974,P,nc40216667.mseed,748.4113159179688,748.4113159179688,nc40216667,2008-04-30 03:54:38.410,1
NC.LAM..SH,2008-04-30T03:54:08.410,4780,2008-04-30 03:54:56.210,0.823,P,nc40216667.mseed,73.76893615722656,73.76893615722656,nc40216667,2008-04-30 03:54:38.410,1
NC.LBK..SH,2008-04-30T03:54:08.410,4261,2008-04-30 03:54:51.020,0.958,P,nc40216667.mseed,1608.71630859375,1608.71630859375,nc40216667,2008-04-30 03:54:38.410,1
NC.LGP..SH,2008-04-30T03:54:08.410,4014,2008-04-30 03:54:48.550,0.971,P,nc40216667.mseed,1627.401123046875,1627.401123046875,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME04.01.BH,2008-04-30T03:54:08.410,4011,2008-04-30 03:54:48.520,0.894,P,nc40216667.mseed,3021.57080078125,3021.57080078125,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME07.01.BH,2008-04-30T03:54:08.410,3927,2008-04-30 03:54:47.680,0.843,P,nc40216667.mseed,2026.6605224609375,2026.6605224609375,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME09.01.BH,2008-04-30T03:54:08.410,4184,2008-04-30 03:54:50.250,0.941,P,nc40216667.mseed,2544.4560546875,2544.4560546875,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME10.01.BH,2008-04-30T03:54:08.410,4439,2008-04-30 03:54:52.800,0.917,P,nc40216667.mseed,1670.212646484375,1670.212646484375,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME13.01.BH,2008-04-30T03:54:08.410,3923,2008-04-30 03:54:47.640,0.963,P,nc40216667.mseed,3981.004150390625,3981.004150390625,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME27.01.BH,2008-04-30T03:54:08.410,3958,2008-04-30 03:54:47.990,0.972,P,nc40216667.mseed,1980.1842041015625,1980.1842041015625,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME29.01.BH,2008-04-30T03:54:08.410,3841,2008-04-30 03:54:46.820,0.925,P,nc40216667.mseed,14487.052734375,14487.052734375,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME30.01.BH,2008-04-30T03:54:08.410,3475,2008-04-30 03:54:43.160,0.982,P,nc40216667.mseed,11268.5546875,11268.5546875,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME31.01.BH,2008-04-30T03:54:08.410,3816,2008-04-30 03:54:46.570,0.903,P,nc40216667.mseed,7255.7685546875,7255.7685546875,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME32.01.BH,2008-04-30T03:54:08.410,3842,2008-04-30 03:54:46.830,0.92,P,nc40216667.mseed,4743.57373046875,4743.57373046875,nc40216667,2008-04-30 03:54:38.410,1
XQ.ME33.01.BH,2008-04-30T03:54:08.410,3919,2008-04-30 03:54:47.600,0.952,P,nc40216667.mseed,2235.81005859375,2235.81005859375,nc40216667,2008-04-30 03:54:38.410,1
BK.JCC..HH,2008-04-30T05:07:44.140,3839,2008-04-30 05:08:22.530,0.928,P,nc40216669.mseed,1643.4625244140625,1643.4625244140625,nc40216669,2008-04-30 05:08:14.140,1
NC.KCR..SH,2008-04-30T05:07:44.140,3992,2008-04-30 05:08:24.060,0.888,P,nc40216669.mseed,146.45947265625,146.45947265625,nc40216669,2008-04-30 05:08:14.140,1
NC.KCS..SH,2008-04-30T05:07:44.140,3742,2008-04-30 05:08:21.560,0.981,P,nc40216669.mseed,374.9343872070313,374.9343872070313,nc40216669,2008-04-30 05:08:14.140,1
NC.KHMB..HH,2008-04-30T05:07:44.140,3570,2008-04-30 05:08:19.840,0.966,P,nc40216669.mseed,1757.3358154296875,1757.3358154296875,nc40216669,2008-04-30 05:08:14.140,1
NC.KOM..SH,2008-04-30T05:07:44.140,3894,2008-04-30 05:08:23.080,0.982,P,nc40216669.mseed,459.6047058105469,459.6047058105469,nc40216669,2008-04-30 05:08:14.140,1
NC.KPP..SH,2008-04-30T05:07:44.140,4034,2008-04-30 05:08:24.480,0.975,P,nc40216669.mseed,331.3033752441406,331.3033752441406,nc40216669,2008-04-30 05:08:14.140,1
NC.LBK..SH,2008-04-30T05:07:44.140,4256,2008-04-30 05:08:26.700,0.928,P,nc40216669.mseed,957.2150268554688,957.2150268554688,nc40216669,2008-04-30 05:08:14.140,1
NC.LGP..SH,2008-04-30T05:07:44.140,4009,2008-04-30 05:08:24.230,0.98,P,nc40216669.mseed,1133.976318359375,1133.976318359375,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME04.01.BH,2008-04-30T05:07:44.140,4002,2008-04-30 05:08:24.160,0.726,P,nc40216669.mseed,1709.130126953125,1709.130126953125,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME08.01.BH,2008-04-30T05:07:44.140,4203,2008-04-30 05:08:26.170,0.948,P,nc40216669.mseed,1133.6739501953125,1133.6739501953125,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME09.01.BH,2008-04-30T05:07:44.140,4186,2008-04-30 05:08:26.000,0.942,P,nc40216669.mseed,921.8468017578124,921.8468017578124,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME13.01.BH,2008-04-30T05:07:44.140,3915,2008-04-30 05:08:23.290,0.937,P,nc40216669.mseed,1613.6788330078125,1613.6788330078125,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME29.01.BH,2008-04-30T05:07:44.140,3835,2008-04-30 05:08:22.490,0.905,P,nc40216669.mseed,6070.01708984375,6070.01708984375,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME30.01.BH,2008-04-30T05:07:44.140,3461,2008-04-30 05:08:18.750,0.978,P,nc40216669.mseed,4096.18896484375,4096.18896484375,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME31.01.BH,2008-04-30T05:07:44.140,3815,2008-04-30 05:08:22.290,0.935,P,nc40216669.mseed,3776.80810546875,3776.80810546875,nc40216669,2008-04-30 05:08:14.140,1
XQ.ME33.01.BH,2008-04-30T05:07:44.140,3931,2008-04-30 05:08:23.450,0.913,P,nc40216669.mseed,1785.3363037109375,1785.3363037109375,nc40216669,2008-04-30 05:08:14.140,1
BK.WDC..HH,2008-05-01T00:21:23.020,4428,2008-05-01 00:22:07.300,0.899,P,nc40216722.mseed,444.2365112304687,444.2365112304687,nc40216722,2008-05-01 00:21:53.020,1
NC.KCS..SH,2008-05-01T00:21:23.020,3754,2008-05-01 00:22:00.560,0.974,P,nc40216722.mseed,378.2373352050781,378.2373352050781,nc40216722,2008-05-01 00:21:53.020,1
NC.KHBB..HH,2008-05-01T00:21:23.020,3682,2008-05-01 00:21:59.840,0.986,P,nc40216722.mseed,4445.50927734375,4445.50927734375,nc40216722,2008-05-01 00:21:53.020,1
NC.KHMB..HH,2008-05-01T00:21:23.020,3594,2008-05-01 00:21:58.960,0.971,P,nc40216722.mseed,1823.6402587890625,1823.6402587890625,nc40216722,2008-05-01 00:21:53.020,1
NC.KOM..SH,2008-05-01T00:21:23.020,3899,2008-05-01 00:22:02.010,0.981,P,nc40216722.mseed,245.71359252929688,245.71359252929688,nc40216722,2008-05-01 00:21:53.020,1
NC.KPP..SH,2008-05-01T00:21:23.020,4036,2008-05-01 00:22:03.380,0.983,P,nc40216722.mseed,288.75897216796875,288.75897216796875,nc40216722,2008-05-01 00:21:53.020,1
NC.LBK..SH,2008-05-01T00:21:23.020,4243,2008-05-01 00:22:05.450,0.917,P,nc40216722.mseed,985.6655883789062,985.6655883789062,nc40216722,2008-05-01 00:21:53.020,1
NC.LGP..SH,2008-05-01T00:21:23.020,3998,2008-05-01 00:22:03.000,0.973,P,nc40216722.mseed,1058.26904296875,1058.26904296875,nc40216722,2008-05-01 00:21:53.020,1
XQ.ME07.01.BH,2008-05-01T00:21:23.020,3950,2008-05-01 00:22:02.520,0.846,P,nc40216722.mseed,1067.989501953125,1067.989501953125,nc40216722,2008-05-01 00:21:53.020,1
