event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3159027,54,294.7,45.0,100.0,-0.6424,-0.2955,0.7071,0.7052,0.1333,0.6964
3159027,55,107.6,35.0,120.0,0.5468,0.1731,0.8192,-0.8272,0.2627,0.4967
3159027,56,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
3159027,57,135.8,50.0,150.0,0.5339,0.5494,0.6428,-0.845,0.3731,0.383
3159027,58,142.4,50.0,100.0,0.4678,0.6066,0.6428,-0.5241,-0.3953,0.7544
3159027,59,322.3,60.0,120.0,-0.5301,-0.6848,0.5,0.6604,0.0364,0.75
3159027,60,325.6,50.0,135.0,-0.4324,-0.6323,0.6428,0.8402,-0.0239,0.5417
3159027,61,165.5,60.0,150.0,0.2171,0.8384,0.5,-0.901,-0.0249,0.433
3159027,62,142.7,35.0,125.0,0.3477,0.4562,0.8192,-0.8629,-0.1859,0.4698
3159027,63,287.4,60.0,100.0,-0.8263,-0.2593,0.5,0.5218,-0.0183,0.8529
3159027,64,287.4,60.0,95.0,-0.8263,-0.2593,0.5,0.5013,0.066,0.8627
3159027,65,81.2,35.0,120.0,0.5669,-0.0876,0.8192,-0.6248,0.6024,0.4967
3159027,66,334.1,55.0,135.0,-0.3582,-0.7367,0.5736,0.8133,0.0555,0.5792
3159027,67,148.2,70.0,140.0,0.4947,0.7989,0.342,-0.767,0.2164,0.604
3159027,68,140.0,85.0,105.0,0.6403,0.7631,0.0872,-0.2524,0.1019,0.9623
3159027,69,141.4,75.0,100.0,0.6022,0.7552,0.2588,-0.2947,-0.091,0.9513
3159027,70,126.6,55.0,95.0,0.6575,0.4885,0.5736,-0.5106,-0.2708,0.816
3159027,71,157.1,55.0,125.0,0.3185,0.7547,0.5736,-0.7111,-0.2099,0.671
3159027,72,129.3,50.0,110.0,0.593,0.4849,0.6428,-0.6841,-0.1176,0.7198
3159027,73,333.7,65.0,135.0,-0.4017,-0.8124,0.4226,0.7663,-0.0455,0.6409
3159027,74,119.0,60.0,110.0,0.7572,0.4203,0.5,-0.5768,0.071,0.8138
3159027,75,130.0,30.0,125.0,0.383,0.3214,0.866,-0.9121,-0.0166,0.4096
3159027,76,332.6,40.0,135.0,-0.2957,-0.5707,0.766,0.877,0.1556,0.4545
3159027,77,128.8,65.0,110.0,0.7066,0.5675,0.4226,-0.5238,0.018,0.8517
3159027,78,127.1,70.0,100.0,0.7499,0.5663,0.342,-0.3734,-0.0644,0.9254
3159027,79,116.2,50.0,130.0,0.6874,0.338,0.6428,-0.7255,0.3596,0.5868
3159027,80,155.5,50.0,95.0,0.3182,0.6968,0.6428,-0.3453,-0.5463,0.7631
3159027,81,120.0,30.0,100.0,0.433,0.25,0.866,-0.8254,-0.2761,0.4924
3159027,82,144.8,40.0,105.0,0.3707,0.5251,0.766,-0.6382,-0.4553,0.6209
3159027,83,153.5,70.0,125.0,0.4189,0.8412,0.342,-0.6383,0.0049,0.7698
3159027,84,148.1,60.0,105.0,0.4581,0.7349,0.5,-0.4751,-0.273,0.8365
3159027,85,140.7,80.0,95.0,0.6237,0.7621,0.1736,-0.177,-0.0787,0.9811
3159027,86,335.9,35.0,125.0,-0.2346,-0.5234,0.8192,0.7979,0.3777,0.4698
3159027,87,317.0,40.0,95.0,-0.4387,-0.4698,0.766,0.5846,0.4982,0.6403
3159027,88,294.7,45.0,115.0,-0.6424,-0.2955,0.7071,0.7588,-0.1161,0.6409
3159027,89,159.7,60.0,135.0,0.3008,0.8121,0.5,-0.7859,-0.086,0.6124
3159027,90,345.3,50.0,135.0,-0.1947,-0.7409,0.6428,0.7994,0.2598,0.5417
3159027,91,333.9,60.0,150.0,-0.3814,-0.7775,0.5,0.8876,-0.1569,0.433
3159027,92,155.5,50.0,100.0,0.3182,0.6968,0.6428,-0.4209,-0.5037,0.7544
3159027,93,122.7,50.0,100.0,0.6444,0.4142,0.6428,-0.6264,-0.1962,0.7544
3159027,94,116.3,35.0,95.0,0.514,0.2545,0.8192,-0.77,-0.284,0.5714
3159027,95,328.0,55.0,125.0,-0.4345,-0.6944,0.5736,0.7355,0.0941,0.671
3159027,96,144.8,40.0,155.0,0.3707,0.5251,0.766,-0.9271,0.2582,0.2717
3159027,97,117.7,65.0,95.0,0.8025,0.4212,0.4226,-0.4133,-0.1185,0.9029
3159027,98,116.5,70.0,100.0,0.8412,0.4189,0.342,-0.3789,0.0053,0.9254
3159027,99,294.0,25.0,105.0,-0.3861,-0.1719,0.9063,0.905,0.1196,0.4082
3159027,100,340.4,40.0,125.0,-0.2153,-0.6057,0.766,0.7506,0.3992,0.5265
3159027,101,344.1,70.0,145.0,-0.2572,-0.9038,0.342,0.8416,-0.0355,0.539
3159027,102,293.5,40.0,110.0,-0.5896,-0.2561,0.766,0.7965,-0.0269,0.604
3159027,103,332.2,50.0,120.0,-0.3575,-0.6775,0.6428,0.702,0.259,0.6634
3159027,104,97.1,45.0,105.0,0.7017,0.0869,0.7071,-0.7096,0.1729,0.683
3159027,105,96.5,50.0,105.0,0.7611,0.0873,0.6428,-0.6463,0.1864,0.7399
3159027,106,317.4,15.0,105.0,-0.1753,-0.1904,0.9659,0.8223,0.5111,0.25
3159027,107,123.2,65.0,125.0,0.7581,0.4967,0.4226,-0.6039,0.2901,0.7424
3159027,108,153.5,70.0,115.0,0.4189,0.8412,0.342,-0.5165,-0.0891,0.8517
3159027,109,140.0,30.0,145.0,0.3214,0.383,0.866,-0.9468,0.146,0.2868
3159027,110,130.0,30.0,120.0,0.383,0.3214,0.866,-0.8959,-0.0991,0.433
3159027,111,333.7,65.0,155.0,-0.4017,-0.8124,0.4226,0.8916,-0.2416,0.383
3159027,112,315.9,45.0,95.0,-0.4922,-0.5076,0.7071,0.5529,0.445,0.7044
3159027,113,156.5,65.0,110.0,0.3619,0.8309,0.4226,-0.4722,-0.2275,0.8517
3159027,114,145.4,65.0,100.0,0.5148,0.7459,0.4226,-0.3793,-0.2439,0.8925
3159027,115,291.4,55.0,95.0,-0.7629,-0.2983,0.5736,0.5639,0.1269,0.816
3159027,116,280.0,30.0,95.0,-0.4924,-0.0868,0.866,0.8648,0.064,0.4981
3159027,117,141.4,75.0,95.0,0.6022,0.7552,0.2588,-0.2289,-0.1472,0.9623
3159027,118,167.5,65.0,140.0,0.1956,0.885,0.4226,-0.8066,-0.1,0.5826
3159027,119,135.0,85.0,110.0,0.7044,0.7044,0.0872,-0.2998,0.1839,0.9361
3159027,120,148.2,70.0,150.0,0.4947,0.7989,0.342,-0.8263,0.3105,0.4698
3159027,121,280.0,30.0,105.0,-0.4924,-0.0868,0.866,0.8688,-0.1096,0.483
3159027,122,293.5,40.0,120.0,-0.5896,-0.2561,0.766,0.8077,-0.1943,0.5567
3159027,123,148.2,70.0,130.0,0.4947,0.7989,0.342,-0.6844,0.1156,0.7198
3159027,124,351.2,45.0,125.0,-0.1085,-0.6987,0.7071,0.6556,0.4844,0.5792
3159027,125,151.0,55.0,105.0,0.3969,0.7166,0.5736,-0.4949,-0.3592,0.7912
3159027,126,334.1,55.0,120.0,-0.3582,-0.7367,0.5736,0.6669,0.2281,0.7094
3159027,127,137.0,40.0,125.0,0.4387,0.4698,0.766,-0.8475,-0.0671,0.5265
3159027,128,151.7,75.0,145.0,0.4577,0.8506,0.2588,-0.7917,0.2574,0.554
3159027,129,125.1,35.0,95.0,0.4691,0.33,0.8192,-0.7176,-0.3982,0.5714
3159027,130,297.5,55.0,95.0,-0.7269,-0.3777,0.5736,0.5472,0.1861,0.816
3159027,131,145.4,65.0,145.0,0.5148,0.7459,0.4226,-0.8119,0.2658,0.5198
3159027,132,153.9,60.0,135.0,0.3814,0.7775,0.5,-0.7905,-0.006,0.6124
3159027,133,308.8,45.0,105.0,-0.5509,-0.4433,0.7071,0.6944,0.2266,0.683
3159027,134,120.0,30.0,115.0,0.433,0.25,0.866,-0.891,-0.0264,0.4532
3159027,135,145.4,65.0,150.0,0.5148,0.7459,0.4226,-0.8328,0.3181,0.4532
3159027,136,327.1,35.0,135.0,-0.3118,-0.4814,0.8192,0.9084,0.1018,0.4056
3159027,137,304.8,60.0,100.0,-0.7108,-0.4947,0.5,0.5033,0.1388,0.8529
3159027,138,116.5,70.0,95.0,0.8412,0.4189,0.342,-0.3438,-0.0739,0.9361
3159027,139,107.4,60.0,110.0,0.8263,0.2593,0.5,-0.5507,0.1857,0.8138
3159027,140,134.3,65.0,110.0,0.6486,0.6331,0.4226,-0.5231,-0.0327,0.8517
3159027,141,157.1,55.0,150.0,0.3185,0.7547,0.5736,-0.9094,0.0725,0.4096
3159027,142,306.0,50.0,110.0,-0.6197,-0.4503,0.6428,0.6897,0.0783,0.7198
3159027,143,330.0,45.0,160.0,-0.3536,-0.6124,0.7071,0.9347,-0.2604,0.2418
3159027,144,130.6,60.0,105.0,0.6571,0.5641,0.5,-0.535,-0.1182,0.8365
3159027,145,138.8,55.0,130.0,0.5394,0.6165,0.5736,-0.7731,0.0926,0.6275
3159027,146,339.2,65.0,145.0,-0.3214,-0.8474,0.4226,0.8519,-0.0638,0.5198
3159027,147,124.8,60.0,135.0,0.7108,0.4947,0.5,-0.6941,0.3784,0.6124
3159027,148,345.5,60.0,150.0,-0.2171,-0.8384,0.5,0.901,0.0249,0.433
3159027,149,118.2,45.0,95.0,0.623,0.3345,0.7071,-0.6618,-0.2565,0.7044
3159027,150,309.7,55.0,120.0,-0.6306,-0.5228,0.5736,0.7015,-0.0679,0.7094
3159027,151,324.8,40.0,155.0,-0.3707,-0.5251,0.766,0.9271,-0.2582,0.2717
3159027,152,312.5,50.0,130.0,-0.5644,-0.518,0.6428,0.7974,-0.1406,0.5868
3159027,153,130.6,80.0,95.0,0.7481,0.6404,0.1736,-0.1881,-0.0463,0.9811
3159027,154,317.0,40.0,125.0,-0.4387,-0.4698,0.766,0.8475,0.0671,0.5265
3159027,155,306.0,20.0,115.0,-0.2767,-0.201,0.9397,0.9374,0.1587,0.31
3159027,156,167.5,65.0,135.0,0.1956,0.885,0.4226,-0.7549,-0.1392,0.6409
3159027,157,144.8,40.0,145.0,0.3707,0.5251,0.766,-0.9226,0.1134,0.3687
3159027,158,164.1,70.0,155.0,0.2572,0.9038,0.342,-0.9113,0.109,0.3971
3159027,159,150.9,65.0,155.0,0.4405,0.7921,0.4226,-0.8789,0.2844,0.383
3159027,160,142.3,60.0,105.0,0.5301,0.6848,0.5,-0.5003,-0.2235,0.8365
3159027,161,121.8,70.0,120.0,0.7989,0.4947,0.342,-0.515,0.2692,0.8138
3159027,162,125.1,35.0,100.0,0.4691,0.33,0.8192,-0.7597,-0.3221,0.5649
3159027,163,340.2,55.0,145.0,-0.2779,-0.7706,0.5736,0.8822,0.0316,0.4698
3159027,164,287.6,45.0,110.0,-0.6738,-0.2144,0.7071,0.7369,-0.1245,0.6645
3159027,165,133.9,35.0,125.0,0.4133,0.3977,0.8192,-0.8812,-0.052,0.4698
3159027,166,273.3,50.0,95.0,-0.7648,-0.0437,0.6428,0.6443,-0.0505,0.7631
3159027,167,311.5,10.0,95.0,-0.13,-0.1152,0.9848,0.7921,0.5853,0.173
3159027,168,120.5,55.0,130.0,0.7057,0.4159,0.5736,-0.7049,0.3307,0.6275
3159027,169,107.6,35.0,115.0,0.5468,0.1731,0.8192,-0.8353,0.1789,0.5198
3159027,170,142.3,60.0,115.0,0.5301,0.6848,0.5,-0.6116,-0.0997,0.7849
3159027,171,160.0,85.0,140.0,0.3407,0.9361,0.0872,-0.739,0.2094,0.6403
3159027,172,105.7,40.0,115.0,0.619,0.1734,0.766,-0.7825,0.2196,0.5826
3159027,173,310.0,30.0,115.0,-0.383,-0.3214,0.866,0.8729,0.1808,0.4532
3159027,174,155.5,50.0,140.0,0.3182,0.6968,0.6428,-0.8685,-0.0576,0.4924
3159027,175,339.7,60.0,140.0,-0.3008,-0.8121,0.5,0.83,0.0353,0.5567
3159027,176,157.1,55.0,140.0,0.3185,0.7547,0.5736,-0.8491,-0.0418,0.5265
3159027,177,345.5,60.0,145.0,-0.2171,-0.8384,0.5,0.8649,0.0723,0.4967
3159027,178,97.8,40.0,125.0,0.6368,0.0875,0.766,-0.6998,0.4828,0.5265
3159027,179,290.0,30.0,100.0,-0.4698,-0.171,0.866,0.8608,0.1285,0.4924
3159027,180,133.9,35.0,130.0,0.4133,0.3977,0.8192,-0.8979,0.028,0.4394
3159027,181,151.0,55.0,125.0,0.3969,0.7166,0.5736,-0.7294,-0.1331,0.671
3159027,182,332.6,40.0,115.0,-0.2957,-0.5707,0.766,0.6946,0.422,0.5826
3159027,183,129.3,50.0,120.0,0.593,0.4849,0.6428,-0.7474,0.0347,0.6634
3159027,184,153.5,70.0,95.0,0.4189,0.8412,0.342,-0.2299,-0.2662,0.9361
3159027,185,132.7,55.0,125.0,0.6019,0.5556,0.5736,-0.7343,0.1027,0.671
3159027,186,325.6,50.0,130.0,-0.4324,-0.6323,0.6428,0.8085,0.0436,0.5868
3159027,187,146.6,75.0,150.0,0.5321,0.8061,0.2588,-0.7941,0.3691,0.483
3159027,188,146.5,45.0,100.0,0.3906,0.5894,0.7071,-0.5294,-0.4846,0.6964
3159027,189,137.0,40.0,115.0,0.4387,0.4698,0.766,-0.7827,-0.2189,0.5826
3159027,190,104.1,45.0,130.0,0.6858,0.1725,0.7071,-0.6821,0.4913,0.5417
3159027,191,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
3159027,192,274.4,35.0,95.0,-0.5719,-0.0439,0.8192,0.8203,-0.0244,0.5714
3159027,193,312.5,50.0,100.0,-0.5644,-0.518,0.6428,0.5838,0.3001,0.7544
3159027,194,151.7,75.0,135.0,0.4577,0.8506,0.2588,-0.7094,0.1739,0.683
3159027,195,332.6,40.0,145.0,-0.2957,-0.5707,0.766,0.9295,0.0133,0.3687
3159027,196,126.6,55.0,100.0,0.6575,0.4885,0.5736,-0.557,-0.1975,0.8067
3159027,197,306.0,25.0,130.0,-0.3419,-0.2484,0.9063,0.9395,-0.1119,0.3237
3159027,198,339.7,60.0,155.0,-0.3008,-0.8121,0.5,0.9233,-0.1166,0.366
3159027,199,129.3,50.0,115.0,0.593,0.4849,0.6428,-0.7185,-0.0416,0.6943
3159027,200,155.9,80.0,145.0,0.4019,0.8991,0.1736,-0.7885,0.2434,0.5649
3159027,201,327.1,35.0,145.0,-0.3118,-0.4814,0.8192,0.943,-0.0509,0.329
3159027,202,145.8,80.0,105.0,0.5539,0.8143,0.1736,-0.3083,0.0069,0.9513
3159027,203,126.0,25.0,115.0,0.3419,0.2484,0.9063,-0.9129,-0.1409,0.383
3159027,204,156.5,65.0,115.0,0.3619,0.8309,0.4226,-0.5404,-0.1824,0.8214
3159027,205,101.6,60.0,95.0,0.8483,0.1743,0.5,-0.5054,-0.0149,0.8627
3159027,206,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
3159027,207,125.1,35.0,135.0,0.4691,0.33,0.8192,-0.8806,0.2451,0.4056
3159027,208,148.2,70.0,125.0,0.4947,0.7989,0.342,-0.6352,0.0637,0.7698
3159027,209,116.3,35.0,110.0,0.514,0.2545,0.8192,-0.8416,-0.035,0.539
3159027,210,139.4,45.0,145.0,0.4601,0.537,0.7071,-0.8859,0.225,0.4056
3159027,211,144.9,55.0,95.0,0.4708,0.6703,0.5736,-0.3997,-0.4175,0.816
3159027,212,163.2,55.0,105.0,0.2365,0.7843,0.5736,-0.4077,-0.4557,0.7912
3159027,213,330.0,45.0,115.0,-0.3536,-0.6124,0.7071,0.6864,0.3437,0.6409
3159027,214,322.9,45.0,110.0,-0.4261,-0.5643,0.7071,0.6734,0.3241,0.6645
3159027,215,335.9,35.0,150.0,-0.2346,-0.5234,0.8192,0.9578,0.0195,0.2868
3159027,216,325.6,50.0,105.0,-0.4324,-0.6323,0.6428,0.5641,0.3664,0.7399
3159027,217,340.2,55.0,135.0,-0.2779,-0.7706,0.5736,0.8028,0.1417,0.5792
3159027,218,128.8,65.0,120.0,0.7066,0.5675,0.4226,-0.5985,0.1607,0.7849
3159027,219,120.0,30.0,120.0,0.433,0.25,0.866,-0.8995,0.058,0.433
3159027,220,142.9,70.0,130.0,0.5663,0.7499,0.342,-0.6708,0.1783,0.7198
3159027,221,324.8,40.0,145.0,-0.3707,-0.5251,0.766,0.9226,-0.1134,0.3687
3159027,222,145.4,65.0,155.0,0.5148,0.7459,0.4226,-0.8473,0.3679,0.383
3159027,223,332.2,50.0,155.0,-0.3575,-0.6775,0.6428,0.9283,-0.1827,0.3237
3159027,224,106.6,65.0,100.0,0.8685,0.2592,0.4226,-0.4485,0.0474,0.8925
3159027,225,100.0,30.0,110.0,0.4924,0.0868,0.866,-0.8608,0.1955,0.4698
3159027,226,146.6,75.0,135.0,0.5321,0.8061,0.2588,-0.691,0.2368,0.683
3159027,227,116.2,50.0,100.0,0.6874,0.338,0.6428,-0.6447,-0.1235,0.7544
3159027,228,153.5,70.0,155.0,0.4189,0.8412,0.342,-0.8757,0.2746,0.3971
3159027,229,283.2,35.0,100.0,-0.5585,-0.1307,0.8192,0.8251,0.0147,0.5649
3159027,230,309.5,35.0,100.0,-0.4425,-0.3649,0.8192,0.7328,0.3793,0.5649
3159027,231,126.6,55.0,140.0,0.6575,0.4885,0.5736,-0.7528,0.395,0.5265
3159027,232,312.5,50.0,95.0,-0.5644,-0.518,0.6428,0.5307,0.3688,0.7631
3159027,233,327.1,35.0,130.0,-0.3118,-0.4814,0.8192,0.8806,0.1773,0.4394
3159027,234,297.5,55.0,100.0,-0.7269,-0.3777,0.5736,0.5813,0.1064,0.8067
3159027,235,306.0,25.0,110.0,-0.3419,-0.2484,0.9063,0.89,0.2239,0.3971
3159027,236,151.0,55.0,120.0,0.3969,0.7166,0.5736,-0.6781,-0.1922,0.7094
3159027,237,315.9,45.0,110.0,-0.4922,-0.5076,0.7071,0.7081,0.2389,0.6645
3159027,238,136.5,60.0,135.0,0.5967,0.6277,0.5,-0.7561,0.2309,0.6124
3159027,239,114.4,55.0,100.0,0.7459,0.3385,0.5736,-0.5861,-0.0753,0.8067
3159027,240,126.0,25.0,105.0,0.3419,0.2484,0.9063,-0.8604,-0.3052,0.4082
3159027,241,164.1,70.0,145.0,0.2572,0.9038,0.342,-0.8416,0.0355,0.539
3159027,242,123.2,65.0,95.0,0.7581,0.4967,0.4226,-0.3999,-0.1578,0.9029
3159027,243,336.9,75.0,145.0,-0.3796,-0.8882,0.2588,0.8116,-0.1854,0.554
3159027,244,342.0,25.0,100.0,-0.1306,-0.4019,0.9063,0.441,0.7952,0.4162
3159027,245,107.4,60.0,105.0,0.8263,0.2593,0.5,-0.5383,0.1024,0.8365
3159027,246,150.8,80.0,135.0,0.4798,0.86,0.1736,-0.6773,0.2373,0.6964
3159027,247,310.0,30.0,130.0,-0.383,-0.3214,0.866,0.9214,-0.066,0.383
3159027,248,332.2,50.0,135.0,-0.3575,-0.6775,0.6428,0.8375,0.072,0.5417
3159027,249,114.4,55.0,120.0,0.7459,0.3385,0.5736,-0.6589,0.2501,0.7094
3159027,250,111.2,45.0,110.0,0.6594,0.2554,0.7071,-0.7431,0.0789,0.6645
3159027,251,327.1,35.0,115.0,-0.3118,-0.4814,0.8192,0.7583,0.3934,0.5198
3159027,252,349.2,20.0,125.0,-0.0641,-0.336,0.9397,0.7077,0.6486,0.2802
3159027,253,100.0,30.0,95.0,0.4924,0.0868,0.866,-0.8648,-0.064,0.4981
3159027,254,308.8,45.0,115.0,-0.5509,-0.4433,0.7071,0.7642,0.0725,0.6409
3159027,255,332.6,40.0,140.0,-0.2957,-0.5707,0.766,0.9067,0.0848,0.4132
3159027,256,107.4,60.0,95.0,0.8263,0.2593,0.5,-0.5013,-0.066,0.8627
3159027,257,353.4,35.0,115.0,-0.0658,-0.5698,0.8192,0.505,0.689,0.5198
3159027,258,309.1,40.0,110.0,-0.4986,-0.4057,0.766,0.7742,0.189,0.604
3159027,259,114.0,25.0,125.0,0.3861,0.1719,0.9063,-0.9115,0.222,0.3462
3159027,260,300.7,35.0,120.0,-0.493,-0.2931,0.8192,0.8653,-0.0673,0.4967
3159027,261,319.1,50.0,115.0,-0.5017,-0.5789,0.6428,0.7009,0.1635,0.6943
3159027,262,126.0,25.0,125.0,0.3419,0.2484,0.9063,-0.9378,0.0277,0.3462
3159027,263,337.1,45.0,100.0,-0.2756,-0.6512,0.7071,0.4313,0.5736,0.6964
3159027,264,136.3,75.0,135.0,0.6675,0.6982,0.2588,-0.6376,0.3564,0.683
3159027,265,344.6,35.0,155.0,-0.152,-0.5531,0.8192,0.9656,0.0937,0.2424
3159027,266,135.6,80.0,115.0,0.6886,0.704,0.1736,-0.4122,0.183,0.8925
3159027,267,153.5,45.0,100.0,0.3152,0.633,0.7071,-0.4658,-0.546,0.6964
3159027,268,126.6,55.0,130.0,0.6575,0.4885,0.5736,-0.736,0.2539,0.6275
3159027,269,291.4,55.0,100.0,-0.7629,-0.2983,0.5736,0.5893,0.044,0.8067
3159027,270,344.6,35.0,150.0,-0.152,-0.5531,0.8192,0.9436,0.1655,0.2868
3159027,271,339.7,60.0,160.0,-0.3008,-0.8121,0.5,0.9406,-0.166,0.2962
3159027,272,137.6,70.0,140.0,0.6331,0.6944,0.342,-0.7142,0.3536,0.604
3159027,273,142.4,50.0,95.0,0.4678,0.6066,0.6428,-0.46,-0.4539,0.7631
3159027,274,112.2,65.0,100.0,0.8394,0.3418,0.4226,-0.451,0.0039,0.8925
3159027,275,303.6,55.0,110.0,-0.6826,-0.4528,0.5736,0.6382,0.0129,0.7698
3159027,276,102.0,25.0,100.0,0.4134,0.0879,0.9063,-0.9091,-0.0157,0.4162
3159027,277,146.5,45.0,125.0,0.3906,0.5894,0.7071,-0.7981,-0.166,0.5792
3159027,278,355.3,15.0,135.0,-0.0214,-0.2579,0.9659,0.7611,0.6223,0.183
3159027,279,303.6,55.0,120.0,-0.6826,-0.4528,0.5736,0.6903,-0.1421,0.7094
3159027,280,140.0,30.0,150.0,0.3214,0.383,0.866,-0.9417,0.225,0.25
3159027,281,324.8,40.0,150.0,-0.3707,-0.5251,0.766,0.9284,-0.1865,0.3214
3159027,282,148.1,60.0,135.0,0.4581,0.7349,0.5,-0.7871,0.074,0.6124
3159027,283,142.3,60.0,110.0,0.5301,0.6848,0.5,-0.5581,-0.1622,0.8138
3159027,284,325.6,50.0,145.0,-0.4324,-0.6323,0.6428,0.8843,-0.158,0.4394
3159027,285,306.0,20.0,105.0,-0.2767,-0.201,0.9397,0.8865,0.3241,0.3304
3159027,286,165.5,60.0,130.0,0.2171,0.8384,0.5,-0.7183,-0.2097,0.6634
3159027,287,126.6,55.0,120.0,0.6575,0.4885,0.5736,-0.6969,0.1051,0.7094
3159027,288,309.7,55.0,110.0,-0.6306,-0.5228,0.5736,0.6332,0.0807,0.7698
3159027,289,130.6,60.0,95.0,0.6571,0.5641,0.5,-0.4347,-0.2583,0.8627
3159027,290,318.3,35.0,130.0,-0.3816,-0.4282,0.8192,0.8974,0.0408,0.4394
3159027,291,319.1,50.0,105.0,-0.5017,-0.5789,0.6428,0.6022,0.2997,0.7399
3159027,292,160.0,85.0,150.0,0.3407,0.9361,0.0872,-0.8287,0.2552,0.4981
3159027,293,113.5,40.0,105.0,0.5896,0.2561,0.766,-0.7818,-0.0574,0.6209
3159027,294,121.3,40.0,140.0,0.5492,0.334,0.766,-0.8187,0.3987,0.4132
3159027,295,90.0,60.0,95.0,0.866,0.0,0.5,-0.4981,0.0872,0.8627
3159027,296,291.4,55.0,110.0,-0.7629,-0.2983,0.5736,0.6265,-0.1223,0.7698
3159027,297,306.0,50.0,95.0,-0.6197,-0.4503,0.6428,0.5693,0.3059,0.7631
3159027,298,317.4,15.0,100.0,-0.1753,-0.1904,0.9659,0.772,0.5822,0.2549
3159027,299,317.0,40.0,135.0,-0.4387,-0.4698,0.766,0.8865,-0.0868,0.4545
3159267,0,163.2,55.0,150.0,0.2365,0.7843,0.5736,-0.9119,-0.0246,0.4096
3159267,1,116.2,50.0,125.0,0.6874,0.338,0.6428,-0.7256,0.2824,0.6275
3159267,2,155.5,50.0,125.0,0.3182,0.6968,0.6428,-0.7405,-0.2407,0.6275
3159267,3,319.1,50.0,110.0,-0.5017,-0.5789,0.6428,0.654,0.2325,0.7198
3159267,4,334.8,20.0,105.0,-0.1456,-0.3095,0.9397,0.6207,0.7111,0.3304
3159267,5,155.0,85.0,115.0,0.421,0.9029,0.0872,-0.4164,0.107,0.9029
3159267,6,150.0,85.0,125.0,0.4981,0.8627,0.0872,-0.5324,0.225,0.816
3159267,7,153.5,70.0,150.0,0.4189,0.8412,0.342,-0.8515,0.2329,0.4698
3159267,8,334.8,20.0,110.0,-0.1456,-0.3095,0.9397,0.6854,0.6534,0.3214
3159267,9,158.8,70.0,120.0,0.3395,0.8762,0.342,-0.5732,-0.0956,0.8138
3159267,10,150.8,80.0,145.0,0.4798,0.86,0.1736,-0.7639,0.3121,0.5649
3159267,11,155.9,80.0,145.0,0.4019,0.8991,0.1736,-0.7885,0.2434,0.5649
3159267,12,340.4,40.0,130.0,-0.2153,-0.6057,0.766,0.8022,0.3377,0.4924
3159267,13,160.0,85.0,145.0,0.3407,0.9361,0.0872,-0.7868,0.2332,0.5714
3159267,14,138.8,55.0,135.0,0.5394,0.6165,0.5736,-0.7992,0.1604,0.5792
3159267,15,132.4,45.0,110.0,0.5226,0.4764,0.7071,-0.7215,-0.1949,0.6645
3159267,16,150.0,85.0,115.0,0.4981,0.8627,0.0872,-0.4055,0.1429,0.9029
3159267,17,120.5,55.0,125.0,0.7057,0.4159,0.5736,-0.696,0.2556,0.671
3159267,18,151.7,75.0,145.0,0.4577,0.8506,0.2588,-0.7917,0.2574,0.554
3159267,19,136.5,60.0,100.0,0.5967,0.6277,0.5,-0.4651,-0.2373,0.8529
3159267,20,294.7,45.0,95.0,-0.6424,-0.2955,0.7071,0.6764,0.2152,0.7044
3159267,21,127.1,70.0,110.0,0.7499,0.5663,0.342,-0.4626,0.0793,0.883
3159267,22,105.7,40.0,100.0,0.619,0.1734,0.766,-0.7733,-0.0363,0.633
3159267,23,334.1,55.0,125.0,-0.3582,-0.7367,0.5736,0.7213,0.1717,0.671
3159267,24,144.8,40.0,145.0,0.3707,0.5251,0.766,-0.9226,0.1134,0.3687
3159267,25,127.1,70.0,115.0,0.7499,0.5663,0.342,-0.5021,0.1505,0.8517
3159267,26,142.4,50.0,135.0,0.4678,0.6066,0.6428,-0.8375,0.0719,0.5417
3159267,27,155.0,85.0,130.0,0.421,0.9029,0.0872,-0.6108,0.2111,0.7631
3159267,28,164.1,70.0,145.0,0.2572,0.9038,0.342,-0.8416,0.0355,0.539
3159267,29,120.5,55.0,100.0,0.7057,0.4159,0.5736,-0.5748,-0.1372,0.8067
3159267,30,165.5,60.0,130.0,0.2171,0.8384,0.5,-0.7183,-0.2097,0.6634
3159267,31,340.2,55.0,125.0,-0.2779,-0.7706,0.5736,0.699,0.2474,0.671
3159267,32,306.0,25.0,110.0,-0.3419,-0.2484,0.9063,0.89,0.2239,0.3971
3159267,33,332.2,50.0,145.0,-0.3575,-0.6775,0.6428,0.8965,-0.0562,0.4394
3159267,34,339.2,65.0,155.0,-0.3214,-0.8474,0.4226,0.9107,-0.1544,0.383
3159267,35,160.0,90.0,115.0,-0.342,-0.9397,-0.0,0.3971,-0.1445,-0.9063
3159267,36,135.8,50.0,125.0,0.5339,0.5494,0.6428,-0.7783,0.0221,0.6275
3159267,37,155.9,80.0,125.0,0.4019,0.8991,0.1736,-0.5817,0.1042,0.8067
3159267,38,97.1,45.0,95.0,0.7017,0.0869,0.7071,-0.7098,-1e-04,0.7044
