event_id,strike,dip,rake,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,mult_solution_flag
72154536,175.0,45.0,-90,2014-02-03 05:38:51.640,40.56667,-123.96667,20.24,1.92,98,85,0.14,29,,25,18,45,0
72154546,150.0,40.0,20,2014-02-03 06:11:37.210,41.3,-123.3,37.99,2.2,50,240,0.19,30,,33,43,70,0
72155231,130.0,80.0,-150,2014-02-04 11:48:16.500,39.78333,-123.18333,5.38,2.52,30,220,0.08,70,,15,28,30,0
72155416,210.0,50.0,-30,2014-02-04 17:48:25.890,39.78333,-123.18333,5.76,1.75,36,120,0.07,26,,15,38,40,0
72157001,240.0,75.0,130,2014-02-06 02:55:42.070,40.28333,-124.5,13.63,3.56,235,330,0.08,75,,28,20,20,0
72157001,130.0,35.0,-30,2014-02-06 02:55:42.070,40.28333,-124.5,13.63,3.56,235,40,0.10,75,,28,23,25,1
72157341,205.0,55.0,-40,2014-02-06 12:02:41.140,39.78333,-123.18333,5.99,2.33,30,115,0.03,44,,18,35,30,0
72159176,200.0,45.0,-90,2014-02-08 08:42:24.830,40.3,-123.55,21.85,1.85,55,110,0.10,25,,35,20,60,0
72159176,160.0,70.0,170,2014-02-08 08:42:24.830,40.3,-123.55,21.85,1.85,55,250,0.11,25,,25,43,50,1
72159811,125.0,50.0,-180,2014-02-08 17:44:54.200,39.81667,-123.16667,6.65,2.99,30,215,0.09,73,,15,40,40,0
72162461,225.0,85.0,-70,2014-02-11 04:08:54.870,40.46667,-123.4,26.08,1.97,40,135,0.14,37,,20,28,45,0
72170066,230.0,70.0,-140,2014-02-18 03:49:14.920,40.65,-123.98333,29.06,1.87,122,140,0.05,27,,25,33,50,0
72170066,160.0,80.0,60,2014-02-18 03:49:14.920,40.65,-123.98333,29.06,1.87,122,250,0.04,27,,20,28,20,1
72171531,115.0,45.0,-110,2014-02-20 20:58:25.520,40.13333,-123.81667,20.59,1.85,78,205,0.11,32,,23,20,30,0
72172021,245.0,20.0,40,2014-02-21 09:03:02.480,40.33333,-124.33333,30.12,3.08,217,155,0.06,92,,13,23,15,0
72173306,135.0,70.0,-100,2014-02-23 02:42:26.490,39.83333,-123.11667,0.62,1.43,39,225,0.03,25,,20,25,50,0
72173306,190.0,45.0,-20,2014-02-23 02:42:26.490,39.83333,-123.11667,0.62,1.43,39,100,0.04,25,,28,45,60,1
72175591,250.0,80.0,-50,2014-02-26 18:23:55.070,41.31667,-123.5,33.81,2.51,56,340,0.12,31,,20,30,40,0
72175591,160.0,75.0,130,2014-02-26 18:23:55.070,41.31667,-123.5,33.81,2.51,56,70,0.22,31,,28,15,30,0
72175591,120.0,90.0,-120,2014-02-26 18:23:55.070,41.31667,-123.5,33.81,2.51,56,30,0.18,31,,18,8,15,1
72177681,220.0,85.0,20,2014-03-02 04:50:09.990,40.78333,-123.75,-0.92,2.09,55,130,0.25,29,,30,35,55,0
72177681,195.0,70.0,-120,2014-03-02 04:50:09.990,40.78333,-123.75,-0.92,2.09,55,285,0.31,29,,25,18,25,1
72181131,190.0,30.0,-50,2014-03-08 20:24:01.940,39.76667,-123.56667,6.50,1.88,119,100,0.08,27,,38,33,40,0
72181141,115.0,60.0,-110,2014-03-08 20:51:53.940,40.43333,-124.55,21.33,2.59,235,205,0.12,48,,18,8,40,0
72181141,195.0,90.0,20,2014-03-08 20:51:53.940,40.43333,-124.55,21.33,2.59,235,105,0.24,48,,25,28,15,0
72181141,245.0,50.0,80,2014-03-08 20:51:53.940,40.43333,-124.55,21.33,2.59,235,155,0.26,48,,18,15,15,1
72181796,140.0,80.0,-160,2014-03-09 19:13:45.930,40.58333,-124.08333,18.33,2.5,123,50,0.06,32,,18,43,40,0
72182001,100.0,75.0,10,2014-03-10 04:17:53.950,40.23333,-123.41667,31.79,2.65,45,10,0.12,67,,10,35,40,0
72182031,230.0,85.0,-110,2014-03-10 05:04:12.520,40.8,-125.1,22.69,3.07,230,140,0.12,49,,80,35,70,0
72182046,200.0,85.0,130,2014-03-10 05:18:13.430,40.81667,-125.13333,16.44,6.8,229,290,0.03,74,,33,33,60,0
72182266,220.0,90.0,-90,2014-03-10 09:42:42.800,40.75,-125.2,24.06,3.64,234,130,0.00,49,,33,25,60,0
72182266,185.0,90.0,0,2014-03-10 09:42:42.800,40.75,-125.2,24.06,3.64,234,95,0.21,49,,30,30,30,0
72182266,120.0,90.0,-90,2014-03-10 09:42:42.800,40.75,-125.2,24.06,3.64,234,30,0.18,49,,25,5,10,1
72182306,185.0,55.0,-30,2014-03-10 10:28:18.520,40.76667,-125.18333,18.88,4.47,231,95,0.04,61,,10,23,40,0
72184436,205.0,55.0,-80,2014-03-13 18:47:36.020,40.33333,-124.58333,20.07,2.57,232,295,0.16,42,,25,5,20,0
72184436,220.0,55.0,0,2014-03-13 18:47:36.020,40.33333,-124.58333,20.07,2.57,232,130,0.20,42,,13,40,25,1
72184761,120.0,55.0,110,2014-03-14 04:02:34.300,40.1,-123.76667,20.44,2.05,88,210,0.24,34,,28,30,55,0
72185141,135.0,55.0,-110,2014-03-14 16:32:35.210,40.33333,-124.6,19.00,4.0,229,225,0.07,88,,8,3,5,0
72185141,200.0,70.0,-10,2014-03-14 16:32:35.210,40.33333,-124.6,19.00,4.0,229,110,0.05,88,,5,18,10,1
72185596,235.0,90.0,50,2014-03-15 11:05:43.340,40.56667,-124.08333,17.82,1.9,122,145,0.10,27,,30,33,25,0
72185676,205.0,40.0,-20,2014-03-15 14:49:32.000,40.31667,-124.58333,20.54,2.21,232,115,0.09,31,,28,30,60,0
72185676,155.0,60.0,-110,2014-03-15 14:49:32.000,40.31667,-124.58333,20.54,2.21,232,245,0.08,31,,25,20,25,1
72185936,145.0,90.0,-150,2014-03-15 23:27:03.910,40.56667,-124.08333,17.93,2.84,122,55,0.08,72,,13,23,30,0
72186071,230.0,45.0,110,2014-03-16 06:07:17.550,40.23333,-124.15,10.61,1.83,89,140,0.04,26,,20,20,40,0
72186071,190.0,60.0,40,2014-03-16 06:07:17.550,40.23333,-124.15,10.61,1.83,89,280,0.04,26,,18,25,15,1
72187451,215.0,45.0,-10,2014-03-18 16:39:48.170,40.58333,-124.08333,17.05,2.14,123,125,0.04,26,,18,38,30,0
72187621,145.0,45.0,-150,2014-03-19 00:54:10.640,40.3,-124.5,7.22,2.4,232,55,0.13,41,,93,20,65,0
72187616,90.0,55.0,-140,2014-03-19 00:54:20.100,40.3,-124.5,6.30,3.04,232,180,0.18,59,,25,30,50,0
72188626,245.0,50.0,-150,2014-03-20 17:07:20.840,40.28333,-124.48333,3.81,3.22,230,155,0.25,50,,33,33,65,0
72188626,160.0,80.0,-10,2014-03-20 17:07:20.840,40.28333,-124.48333,3.81,3.22,230,70,0.26,50,,30,38,30,1
72185220,175.0,55.0,30,2014-03-20 18:47:31.330,40.3,-124.51667,7.70,2.14,233,85,0.03,26,,28,30,40,0
72186870,245.0,70.0,-90,2014-03-22 22:13:42.220,40.86667,-123.43333,25.78,2.07,40,155,0.19,31,,25,8,15,0
72186870,250.0,40.0,-170,2014-03-22 22:13:42.220,40.86667,-123.43333,25.78,2.07,40,160,0.32,31,,20,20,20,0
72186870,130.0,10.0,-140,2014-03-22 22:13:42.220,40.86667,-123.43333,25.78,2.07,40,220,0.28,31,,20,20,30,1
72189495,155.0,25.0,-120,2014-03-27 07:45:56.400,40.56667,-123.73333,22.28,2.62,60,245,0.05,41,,38,20,40,0
72191725,115.0,75.0,-120,2014-03-31 20:28:52.930,40.56667,-124.35,20.10,2.44,208,205,0.04,27,,23,8,5,0
72192465,130.0,85.0,-100,2014-04-02 18:20:56.650,40.46667,-124.45,23.26,2.32,234,220,0.02,32,,25,18,10,0
72192490,125.0,85.0,-130,2014-04-02 19:28:23.330,41.21667,-123.36667,34.69,2.37,45,35,0.07,26,,20,28,30,0
72192490,195.0,30.0,-80,2014-04-02 19:28:23.330,41.21667,-123.36667,34.69,2.37,45,285,0.14,26,,45,13,50,1
72193265,235.0,35.0,-90,2014-04-04 01:28:17.650,40.61667,-123.53333,21.77,1.91,56,145,0.19,25,,23,20,30,0
72193265,200.0,80.0,-120,2014-04-04 01:28:17.650,40.61667,-123.53333,21.77,1.91,56,290,0.28,25,,28,18,20,1
72194150,135.0,10.0,170,2014-04-05 16:00:33.200,40.31667,-124.3,24.34,2.56,202,225,0.04,48,,18,25,25,0
72194160,265.0,25.0,80,2014-04-05 16:13:44.040,40.26667,-124.35,21.90,2.34,231,175,0.09,44,,50,15,20,0
72198335,255.0,75.0,-170,2014-04-12 19:14:33.210,40.28333,-124.5,19.25,2.8,233,165,0.07,84,,13,23,50,0
72198790,145.0,85.0,160,2014-04-13 23:45:37.240,40.73333,-124.48333,18.33,2.79,223,55,0.10,60,,8,20,25,0
72203345,130.0,55.0,160,2014-04-22 03:45:54.840,40.31667,-123.73333,22.92,1.96,39,220,0.09,32,,15,30,20,0
72204480,245.0,60.0,10,2014-04-24 10:25:14.670,40.75,-123.71667,0.34,2.06,65,155,0.10,34,,28,23,45,0
72205000,230.0,70.0,-10,2014-04-25 16:37:54.430,40.13333,-123.63333,7.24,1.92,84,320,0.01,33,,15,43,30,0
72206500,140.0,85.0,170,2014-04-27 12:33:55.680,40.28333,-124.08333,30.41,2.29,66,50,0.04,31,,18,28,15,0
72207125,135.0,90.0,90,2014-04-28 04:30:33.840,40.45,-124.36667,24.10,2.14,223,45,0.04,31,,25,3,55,0
72212961,180.0,30.0,-110,2014-04-30 17:58:26.060,39.9,-123.51667,4.38,1.87,60,90,0.17,33,,35,23,55,0
72212961,185.0,45.0,-120,2014-04-30 17:58:26.060,39.9,-123.51667,4.38,1.87,60,275,0.20,33,,25,20,20,1
72214776,135.0,20.0,-110,2014-05-03 04:32:06.570,40.61667,-123.2,29.74,2.55,34,225,0.07,53,,35,20,35,0
72215241,230.0,45.0,-10,2014-05-04 01:23:14.860,40.28333,-123.71667,20.59,1.99,54,140,0.05,36,,15,23,35,0
72222806,140.0,80.0,150,2014-05-16 18:53:25.700,40.56667,-124.08333,17.52,2.64,122,230,0.07,59,,18,35,35,0
72223011,265.0,80.0,-110,2014-05-17 09:54:02.030,39.78333,-123.16667,6.69,1.53,33,175,0.18,25,,28,35,60,0
72223011,95.0,15.0,-120,2014-05-17 09:54:02.030,39.78333,-123.16667,6.69,1.53,33,5,0.24,25,,20,25,20,1
72223041,155.0,70.0,110,2014-05-17 11:39:27.230,40.58333,-124.08333,18.16,1.8,132,245,0.11,25,,43,33,75,0
72223041,155.0,35.0,100,2014-05-17 11:39:27.230,40.58333,-124.08333,18.16,1.8,132,65,0.21,25,,23,20,20,1
72225101,205.0,40.0,70,2014-05-21 14:55:30.130,40.3,-124.5,20.33,2.94,232,115,0.14,71,,10,8,50,0
72225101,165.0,70.0,0,2014-05-21 14:55:30.130,40.3,-124.5,20.33,2.94,232,75,0.17,71,,13,40,30,1
72225856,100.0,75.0,-170,2014-05-23 01:35:37.720,40.71667,-124.25,18.89,2.46,185,190,0.11,47,,18,40,50,0
72225856,190.0,60.0,-60,2014-05-23 01:35:37.720,40.71667,-124.25,18.89,2.46,185,280,0.14,47,,25,20,10,1
72227501,215.0,85.0,30,2014-05-26 15:33:16.710,40.31667,-124.0,28.41,2.59,49,125,0.12,89,,15,23,30,0
72228001,265.0,20.0,110,2014-05-27 17:54:34.200,40.5,-123.95,25.28,1.98,86,175,0.02,25,,30,18,20,0
72233276,180.0,10.0,50,2014-06-06 07:12:58.610,40.25,-123.23333,26.45,2.8,38,90,0.11,74,,43,10,35,0
72233276,200.0,80.0,100,2014-06-06 07:12:58.610,40.25,-123.23333,26.45,2.8,38,290,0.12,74,,38,13,15,1
72235726,115.0,75.0,-170,2014-06-10 19:46:14.630,40.51667,-124.06667,20.48,2.1,111,25,0.15,26,,15,35,35,0
72235746,130.0,90.0,150,2014-06-10 20:15:58.350,40.58333,-124.08333,17.14,2.71,128,40,0.11,52,,13,28,45,0
72236031,130.0,90.0,-170,2014-06-11 06:20:33.190,40.58333,-124.08333,16.86,2.46,127,40,0.01,27,,20,43,40,0
72236266,140.0,65.0,120,2014-06-11 17:15:17.410,40.58333,-124.08333,17.53,2.06,129,230,0.07,25,,18,30,55,0
72236266,240.0,70.0,30,2014-06-11 17:15:17.410,40.58333,-124.08333,17.53,2.06,129,330,0.09,25,,10,25,30,1
72236276,225.0,60.0,-10,2014-06-11 17:44:05.390,40.58333,-124.08333,16.43,2.17,130,135,0.03,29,,10,25,35,0
72236276,255.0,50.0,60,2014-06-11 17:44:05.390,40.58333,-124.08333,16.43,2.17,130,165,0.11,29,,13,20,15,1
72236716,140.0,75.0,140,2014-06-12 15:25:11.770,40.58333,-124.08333,17.38,2.54,127,230,0.04,43,,23,28,45,0
72238021,220.0,55.0,0,2014-06-15 03:09:46.020,39.78333,-123.31667,4.85,1.9,35,130,0.14,32,,13,43,50,0
72239171,195.0,65.0,-80,2014-06-17 06:43:26.430,40.28333,-123.83333,27.64,2.32,48,105,0.08,37,,28,18,30,0
72239171,155.0,75.0,-170,2014-06-17 06:43:26.430,40.28333,-123.83333,27.64,2.32,48,245,0.08,37,,18,28,40,1
72240276,190.0,85.0,-60,2014-06-19 12:33:38.200,40.65,-123.83333,26.08,1.87,113,280,0.12,36,,18,20,20,0
72240921,145.0,65.0,120,2014-06-20 15:25:29.390,40.56667,-124.08333,17.21,2.31,125,235,0.08,37,,30,13,25,0
72241516,230.0,75.0,-50,2014-06-21 16:59:39.580,40.76667,-124.1,22.05,2.64,157,320,0.17,54,,20,23,30,0
72241516,160.0,40.0,-120,2014-06-21 16:59:39.580,40.76667,-124.1,22.05,2.64,157,70,0.21,54,,15,10,10,1
72243461,140.0,90.0,100,2014-06-25 17:00:26.030,40.55,-124.25,23.82,3.2,156,50,0.11,65,,15,8,40,0
72245681,240.0,80.0,-40,2014-06-28 14:03:55.810,40.86667,-123.75,34.52,2.43,95,150,0.06,47,,25,38,45,0
72246886,95.0,35.0,50,2014-06-30 18:56:52.100,39.8,-123.48333,9.18,1.99,77,185,0.04,25,,10,30,25,0
72246886,95.0,70.0,60,2014-06-30 18:56:52.100,39.8,-123.48333,9.18,1.99,77,5,0.09,25,,15,25,30,1
72249866,245.0,85.0,-30,2014-07-06 06:11:06.250,40.36667,-124.28333,28.28,2.15,205,155,0.06,30,,15,30,30,0
72251485,165.0,50.0,-150,2014-07-10 14:45:23.470,40.06667,-123.93333,22.69,1.7,109,75,0.04,40,,28,20,40,0
72258166,140.0,50.0,-130,2014-07-16 06:51:31.160,40.58333,-124.08333,16.74,2.38,130,50,0.29,46,,53,35,50,0
72258726,235.0,85.0,50,2014-07-17 00:41:04.910,40.98333,-123.91667,2.44,2.62,150,145,0.11,42,,43,33,50,0
72259386,170.0,65.0,-110,2014-07-18 02:58:04.500,40.58333,-124.08333,17.55,2.6,130,80,0.12,52,,23,28,30,0
72259391,160.0,70.0,-110,2014-07-18 03:04:16.200,40.58333,-124.08333,16.97,1.81,131,70,0.04,28,,30,20,15,0
72259481,190.0,50.0,-60,2014-07-18 06:05:21.800,40.58333,-124.08333,17.44,2.41,128,280,0.19,45,,63,35,40,0
72259506,185.0,50.0,-60,2014-07-18 06:59:45.460,40.58333,-124.08333,17.73,2.04,132,275,0.03,28,,25,28,40,0
72260896,180.0,65.0,-60,2014-07-20 11:14:47.370,40.58333,-124.08333,17.44,2.14,130,270,0.17,33,,35,20,25,0
72263611,235.0,65.0,-120,2014-07-24 08:32:46.900,40.58333,-124.08333,18.04,1.84,160,145,0.03,25,,35,25,45,0
72266491,115.0,45.0,-110,2014-07-28 20:01:14.870,40.58333,-124.08333,18.84,3.22,122,205,0.11,75,,38,18,30,0
72266491,145.0,70.0,-60,2014-07-28 20:01:14.870,40.58333,-124.08333,18.84,3.22,122,55,0.14,75,,23,10,25,1
72268756,120.0,65.0,90,2014-07-31 09:07:20.270,40.58333,-124.08333,18.13,2.09,135,210,0.09,30,,30,20,25,0
72268756,155.0,40.0,-170,2014-07-31 09:07:20.270,40.58333,-124.08333,18.13,2.09,135,65,0.09,30,,25,33,35,1
72269766,145.0,80.0,-60,2014-08-01 12:25:18.490,40.46667,-124.43333,25.58,2.11,234,235,0.19,27,,10,13,35,0
72270486,185.0,45.0,-60,2014-08-02 09:38:04.050,40.58333,-124.08333,17.76,2.74,133,275,0.08,60,,23,28,45,0
72270496,260.0,90.0,50,2014-08-02 10:10:12.830,40.58333,-124.1,17.69,1.83,135,170,0.05,25,,40,20,25,0
72270496,175.0,40.0,-150,2014-08-02 10:10:12.830,40.58333,-124.1,17.69,1.83,135,85,0.05,25,,23,35,35,1
72270831,145.0,40.0,-140,2014-08-02 22:47:56.980,40.58333,-124.08333,17.54,2.51,135,55,0.10,42,,20,25,30,0
72271151,100.0,5.0,20,2014-08-03 12:11:14.410,40.9,-124.28333,26.69,2.34,192,190,0.07,29,,30,43,20,0
72271586,210.0,65.0,-60,2014-08-04 07:21:30.390,40.58333,-124.08333,18.41,1.75,130,300,0.05,26,,20,15,20,0
72269280,230.0,80.0,-40,2014-08-06 16:11:45.660,40.35,-124.2,28.07,1.82,86,140,0.05,28,,18,28,35,0
72270155,195.0,40.0,-50,2014-08-08 05:02:30.420,40.58333,-124.08333,17.39,1.84,159,285,0.15,27,,43,43,40,0
72273100,200.0,70.0,-80,2014-08-13 06:13:55.900,40.26667,-123.8,28.86,1.7,41,110,0.15,27,,30,15,20,0
72273100,135.0,75.0,170,2014-08-13 06:13:55.900,40.26667,-123.8,28.86,1.7,41,225,0.15,27,,18,40,40,1
72273535,100.0,40.0,100,2014-08-14 01:16:11.130,40.35,-124.06667,8.46,2.46,44,190,0.07,46,,30,15,30,0
72279801,195.0,60.0,120,2014-08-18 11:24:30.340,40.51667,-123.51667,8.27,1.9,80,105,0.06,29,,18,20,25,0
72284206,200.0,65.0,-110,2014-08-25 21:57:20.090,40.4,-123.25,26.61,2.66,30,110,0.14,51,,18,20,20,0
72290906,105.0,60.0,-130,2014-09-04 00:34:57.130,40.6,-123.9,19.91,2.45,45,195,0.13,42,,18,18,20,0
72290906,240.0,20.0,120,2014-09-04 00:34:57.130,40.6,-123.9,19.91,2.45,45,150,0.19,42,,10,18,10,1
72291051,150.0,70.0,-150,2014-09-04 04:32:42.110,40.61667,-124.31667,29.32,2.57,187,60,0.00,26,,15,25,25,0
72293696,230.0,35.0,70,2014-09-07 15:45:35.080,40.3,-124.6,19.17,2.99,231,140,0.12,75,,20,13,10,0
72298936,100.0,35.0,90,2014-09-14 20:17:46.360,39.75,-123.11667,7.08,3.55,27,190,0.11,128,,23,13,25,0
72302716,250.0,85.0,70,2014-09-20 20:33:04.510,40.9,-124.26667,26.77,2.94,173,160,0.10,77,,15,30,35,0
72318396,195.0,55.0,-80,2014-10-01 06:28:38.540,40.16667,-123.16667,37.37,2.47,39,105,0.11,41,,25,15,40,0
72318396,145.0,90.0,-150,2014-10-01 06:28:38.540,40.16667,-123.16667,37.37,2.47,39,55,0.18,41,,28,35,35,1
72320401,220.0,70.0,-90,2014-10-04 11:10:32.380,40.35,-123.41667,27.56,2.37,35,130,0.04,42,,53,15,15,0
72321331,170.0,55.0,-130,2014-10-05 21:33:33.600,39.83333,-123.61667,-0.62,1.88,131,80,0.17,25,,83,15,50,0
72321341,220.0,60.0,20,2014-10-05 22:03:08.280,39.83333,-123.63333,-0.57,1.92,127,130,0.04,33,,25,38,30,0
72322146,145.0,65.0,-160,2014-10-07 04:03:24.830,40.15,-123.2,36.71,3.06,28,235,0.03,111,,15,33,30,0
72322191,150.0,70.0,-160,2014-10-07 06:41:09.270,40.15,-123.2,36.87,2.05,59,240,0.02,35,,28,43,45,0
72322446,210.0,60.0,-30,2014-10-07 15:58:09.750,40.15,-123.18333,36.42,2.3,62,120,0.09,43,,23,20,30,0
72322541,220.0,65.0,0,2014-10-07 20:57:03.770,40.36667,-124.28333,26.43,2.01,169,130,0.04,27,,20,53,30,0
72325626,200.0,30.0,-70,2014-10-12 13:23:48.060,40.38333,-123.68333,24.78,2.25,47,110,0.04,31,,43,23,25,0
72326481,265.0,50.0,60,2014-10-13 17:10:45.390,39.86667,-123.9,-0.83,1.91,175,175,0.12,25,,18,8,25,0
72330211,235.0,35.0,60,2014-10-19 14:24:04.460,40.26667,-124.36667,22.33,4.24,234,145,0.06,121,,15,10,15,0
72330761,105.0,40.0,-170,2014-10-20 16:47:21.570,40.46667,-123.48333,28.26,1.98,56,195,0.02,26,,30,53,50,0
71087474,200.0,70.0,10,2014-10-21 19:05:41.430,40.28333,-124.35,19.91,2.31,231,110,0.12,37,,13,35,30,0
72331421,245.0,55.0,-100,2014-10-22 02:20:15.120,40.6,-124.01667,23.19,1.71,115,155,0.04,27,,40,23,45,0
72331656,90.0,30.0,80,2014-10-22 13:13:54.870,40.26667,-124.35,21.87,2.24,230,180,0.12,34,,18,13,20,0
72332561,255.0,70.0,50,2014-10-24 09:01:28.850,40.48333,-124.21667,25.42,2.12,126,165,0.07,27,,15,18,25,0
72332561,150.0,65.0,-180,2014-10-24 09:01:28.850,40.48333,-124.21667,25.42,2.12,126,60,0.13,27,,15,38,25,1
72333486,215.0,70.0,-80,2014-10-26 12:35:43.580,40.36667,-123.56667,21.89,1.94,76,125,0.13,26,,33,25,40,0
72334071,105.0,60.0,100,2014-10-27 22:54:34.560,40.48333,-124.18333,20.48,1.94,105,195,0.01,27,,13,10,30,0
72334071,215.0,55.0,10,2014-10-27 22:54:34.560,40.48333,-124.18333,20.48,1.94,105,305,0.01,27,,18,25,15,1
72334426,250.0,30.0,50,2014-10-28 15:31:01.020,40.26667,-124.36667,22.32,2.45,232,160,0.03,39,,48,13,30,0
72334426,160.0,75.0,80,2014-10-28 15:31:01.020,40.26667,-124.36667,22.32,2.45,232,70,0.06,39,,35,25,20,1
72336776,120.0,20.0,110,2014-11-01 23:03:02.900,40.7,-124.23333,10.45,2.37,161,210,0.13,27,,20,18,35,0
72336776,165.0,65.0,180,2014-11-01 23:03:02.900,40.7,-124.23333,10.45,2.37,161,255,0.15,27,,18,43,30,1
72336831,155.0,5.0,-130,2014-11-02 02:39:58.510,40.86667,-123.45,22.98,2.12,54,65,0.08,30,,53,18,40,0
72336831,265.0,90.0,90,2014-11-02 02:39:58.510,40.86667,-123.45,22.98,2.12,54,175,0.08,30,,20,8,10,1
72336000,140.0,70.0,130,2014-11-06 08:34:27.410,40.23333,-123.63333,26.30,1.87,48,230,0.02,25,,13,28,35,0
72337810,115.0,50.0,-120,2014-11-09 04:35:07.940,40.78333,-125.15,23.04,2.68,231,205,0.19,41,,93,38,70,0
72342070,135.0,35.0,160,2014-11-13 04:45:06.050,40.86667,-123.28333,29.04,2.41,54,225,0.16,40,,15,43,20,0
72348066,220.0,85.0,70,2014-11-16 20:03:14.490,40.85,-123.45,23.99,2.07,61,310,0.13,31,,40,35,75,0
72354456,155.0,20.0,-150,2014-11-25 02:17:26.770,40.28333,-123.7,26.08,1.72,43,245,0.03,25,,25,43,35,0
72354921,180.0,55.0,-10,2014-11-25 10:38:23.250,40.26667,-124.35,21.48,2.45,229,90,0.10,48,,20,35,40,0
72355376,245.0,20.0,100,2014-11-25 18:05:14.210,40.33333,-124.35,16.03,2.07,228,155,0.12,27,,33,20,30,0
72355376,155.0,70.0,-30,2014-11-25 18:05:14.210,40.33333,-124.35,16.03,2.07,228,65,0.12,27,,20,30,25,1
72356471,185.0,70.0,-20,2014-11-27 02:59:37.100,40.26667,-124.3,21.50,2.52,217,95,0.14,49,,35,50,35,0
72358421,160.0,50.0,-170,2014-11-30 20:42:21.910,40.46667,-124.18333,25.09,2.91,100,250,0.07,71,,20,43,35,0
72358511,160.0,55.0,160,2014-12-01 03:33:47.920,40.25,-124.21667,34.78,2.28,101,250,0.19,26,,93,33,60,0
72369946,260.0,75.0,-160,2014-12-25 18:09:56.440,40.28333,-124.5,19.11,2.97,233,170,0.06,70,,15,30,45,0
72369946,110.0,40.0,-100,2014-12-25 18:09:56.440,40.28333,-124.5,19.11,2.97,233,200,0.06,70,,20,18,20,1
72372181,265.0,75.0,-160,2014-12-29 13:42:20.950,40.28333,-124.51667,18.93,3.63,233,175,0.02,72,,10,25,45,0
72372181,100.0,40.0,-110,2014-12-29 13:42:20.950,40.28333,-124.51667,18.93,3.63,233,190,0.02,72,,18,10,10,1
72374206,200.0,75.0,-90,2015-01-03 00:19:16.150,40.71667,-123.61667,30.87,2.54,41,110,0.08,58,,23,13,20,0
72374321,255.0,65.0,10,2015-01-03 05:17:31.570,40.95,-124.45,19.78,2.6,217,165,0.21,51,,25,43,55,0
72374656,200.0,50.0,-130,2015-01-03 14:44:52.650,39.8,-123.46667,8.16,3.27,74,110,0.13,94,,38,23,35,0
72374901,175.0,25.0,150,2015-01-04 00:47:04.840,39.83333,-123.53333,8.38,1.73,85,265,0.11,25,,25,45,60,0
72374901,200.0,15.0,170,2015-01-04 00:47:04.840,39.83333,-123.53333,8.38,1.73,85,290,0.14,25,,10,23,20,1
72375611,220.0,50.0,50,2015-01-05 02:56:22.910,40.28333,-124.35,19.86,2.43,231,130,0.12,50,,28,28,35,0
72375611,185.0,90.0,30,2015-01-05 02:56:22.910,40.28333,-124.35,19.86,2.43,231,95,0.15,50,,25,13,20,1
72378641,225.0,10.0,130,2015-01-10 10:12:21.520,40.38333,-124.25,10.83,2.86,134,135,0.12,71,,33,20,25,0
72381006,100.0,85.0,-100,2015-01-14 10:38:48.200,40.31667,-124.61667,15.91,2.98,234,10,0.06,70,,20,25,65,0
72381006,180.0,40.0,20,2015-01-14 10:38:48.200,40.31667,-124.61667,15.91,2.98,234,270,0.08,70,,15,35,20,1
72381011,250.0,35.0,-130,2015-01-14 10:44:35.040,40.31667,-124.6,16.16,4.28,233,160,0.04,82,,10,13,10,0
72381011,250.0,60.0,-170,2015-01-14 10:44:35.040,40.31667,-124.6,16.16,4.28,233,160,0.03,82,,8,20,50,1
72381676,265.0,65.0,140,2015-01-15 13:09:21.290,40.56667,-123.73333,26.29,2.31,77,175,0.07,40,,18,28,40,0
72382986,115.0,5.0,70,2015-01-19 02:55:09.870,40.46667,-124.48333,25.13,2.46,227,205,0.16,38,,20,23,35,0
72383101,220.0,60.0,20,2015-01-19 10:19:16.260,41.11667,-124.46667,6.78,2.16,219,130,0.12,33,,30,28,30,0
72385361,235.0,85.0,30,2015-01-23 21:09:42.540,40.36667,-124.11667,27.34,2.49,61,145,0.07,44,,18,25,40,0
72385361,135.0,65.0,150,2015-01-23 21:09:42.540,40.36667,-124.11667,27.34,2.49,61,45,0.10,44,,18,38,50,1
72385806,175.0,60.0,0,2015-01-25 03:34:38.120,40.31667,-124.63333,17.72,3.16,232,85,0.06,77,,8,33,15,0
72385806,175.0,70.0,-10,2015-01-25 03:34:38.120,40.31667,-124.63333,17.72,3.16,232,265,0.07,77,,15,35,20,1
72385936,95.0,60.0,110,2015-01-25 16:53:03.370,40.23333,-124.16667,11.00,2.22,141,185,0.09,29,,33,28,40,0
72386701,260.0,20.0,60,2015-01-27 01:45:39.440,40.33333,-124.31667,28.41,2.21,235,170,0.07,34,,15,10,20,0
72386701,130.0,80.0,130,2015-01-27 01:45:39.440,40.33333,-124.31667,28.41,2.21,235,40,0.09,34,,10,13,35,0
72386701,125.0,45.0,140,2015-01-27 01:45:39.440,40.33333,-124.31667,28.41,2.21,235,215,0.15,34,,13,20,20,1
72387946,90.0,80.0,-150,2015-01-28 21:08:53.710,40.31667,-124.6,16.88,5.72,230,180,0.00,59,,5,10,55,0
72387946,185.0,20.0,0,2015-01-28 21:08:53.710,40.31667,-124.6,16.88,5.72,230,275,0.02,59,,15,25,10,1
