event_id,time,latitude,longitude,depth,mag,max_agap,dip_azimuth,strike,dip,rake,misfit,n_fmo,misfit_w_90ci,max_strike_90ci,max_dip_90ci,max_rake_90ci,multi_sol_flag
73684891,2022:01:28T13:39: 0.17,39.78333333333333,-123.18333333333334,6.89,2.37,40.0,180.0,90.0,30.0,150.0,0.12,26,,13,20,20,1
73684906,2022:01:28T15:14: 3.07,39.78333333333333,-123.16666666666667,6.97,2.36,40.0,280.0,190.0,85.0,60.0,0.06,25,,10,18,35,0
73685051,2022:01:28T23:37:44.04,40.46666666666667,-124.31666666666666,18.63,2.21,104.0,215.0,125.0,50.0,120.0,0.05,25,,18,13,40,0
73685401,2022:01:29T14:21: 2.10,40.31666666666667,-124.65,19.06,2.7,230.0,170.0,260.0,90.0,-150.0,0.2,48,,10,33,60,0
73685401,2022:01:29T14:21: 2.10,40.31666666666667,-124.65,19.06,2.7,230.0,85.0,175.0,90.0,10.0,0.21,48,,25,45,40,1
73685406,2022:01:29T14:35:40.52,39.8,-123.18333333333334,7.48,2.91,29.0,125.0,215.0,35.0,10.0,0.18,45,,23,33,35,0
73685486,2022:01:29T18:37:31.40,40.28333333333333,-124.33333333333333,8.3,2.77,193.0,135.0,225.0,60.0,60.0,0.05,42,,20,18,25,0
73685556,2022:01:29T21:46:34.08,40.55,-123.83333333333333,26.43,2.63,51.0,80.0,170.0,35.0,-80.0,0.13,43,,15,15,30,0
73686851,2022:02:01T14:28:19.81,40.36666666666667,-124.28333333333333,27.55,2.59,138.0,230.0,140.0,35.0,-60.0,0.02,31,,38,15,25,0
73690306,2022:02:09T03:09:35.10,41.333333333333336,-123.5,35.81,2.63,85.0,225.0,135.0,40.0,150.0,0.09,30,,28,20,35,0
73694741,2022:02:18T22:17: 1.38,40.38333333333333,-124.28333333333333,26.14,2.43,137.0,230.0,140.0,75.0,-130.0,0.07,28,,13,20,50,0
73699191,2022:03:01T01:04:31.67,40.483333333333334,-124.3,19.28,2.2,136.0,50.0,140.0,85.0,-140.0,0.01,27,,10,20,25,0
73699546,2022:03:01T16:06:50.47,40.28333333333333,-124.36666666666666,29.6,2.54,225.0,125.0,215.0,90.0,30.0,0.16,32,,23,35,50,0
73699546,2022:03:01T16:06:50.47,40.28333333333333,-124.36666666666666,29.6,2.54,225.0,275.0,185.0,5.0,30.0,0.13,32,,13,10,20,1
73703226,2022:03:09T09:07:42.82,40.13333333333333,-123.83333333333333,22.06,2.28,60.0,110.0,200.0,85.0,-60.0,0.04,26,,18,8,15,0
73703361,2022:03:09T17:54:47.11,40.38333333333333,-124.26666666666667,27.39,2.73,126.0,165.0,255.0,60.0,10.0,0.08,41,,5,35,20,0
73703681,2022:03:10T06:37:47.53,40.233333333333334,-124.11666666666666,12.96,2.4,125.0,250.0,160.0,70.0,80.0,0.05,26,,33,18,25,0
73705706,2022:03:15T00:48:49.46,40.4,-124.28333333333333,25.14,2.52,130.0,100.0,190.0,75.0,-140.0,0.16,35,,13,20,35,0
73708346,2022:03:21T08:31:58.57,40.71666666666667,-124.01666666666667,27.45,2.63,52.0,230.0,140.0,30.0,-130.0,0.18,45,,10,20,10,0
73709221,2022:03:23T09:56:36.52,40.13333333333333,-123.81666666666666,22.86,2.79,65.0,15.0,105.0,15.0,20.0,0.08,29,,20,33,20,0
73710116,2022:03:25T07:37:18.53,40.43333333333333,-124.25,25.86,2.32,98.0,75.0,165.0,35.0,-140.0,0.15,27,,33,25,35,0
73710501,2022:03:26T07:49: 2.81,40.516666666666666,-124.3,29.16,2.38,182.0,135.0,225.0,45.0,-70.0,0.03,25,,18,8,30,0
73710731,2022:03:26T19:03:58.15,40.43333333333333,-124.15,26.45,2.39,93.0,330.0,240.0,70.0,0.0,0.04,25,,15,45,40,0
73713091,2022:04:01T15:31:59.62,40.8,-123.46666666666667,26.05,3.02,28.0,130.0,220.0,45.0,-60.0,0.16,42,,20,28,30,0
73713331,2022:04:02T10:31: 4.68,41.03333333333333,-123.5,33.39,3.54,42.0,80.0,170.0,50.0,-110.0,0.17,60,,15,20,20,0
73714181,2022:04:04T15:16:46.24,40.483333333333334,-124.2,21.4,4.07,56.0,295.0,205.0,40.0,-50.0,0.14,86,,25,20,20,0
73714176,2022:04:04T15:18:31.59,40.46666666666667,-124.21666666666667,21.41,3.8,60.0,60.0,150.0,75.0,-120.0,0.13,55,,15,15,25,0
73714176,2022:04:04T15:18:31.59,40.46666666666667,-124.21666666666667,21.41,3.8,60.0,230.0,140.0,25.0,-110.0,0.14,55,,15,13,20,1
73714286,2022:04:04T21:16:24.53,40.46666666666667,-124.21666666666667,21.43,2.78,60.0,60.0,150.0,75.0,-140.0,0.06,38,,10,15,15,0
73714641,2022:04:05T10:17:20.28,40.31666666666667,-124.35,27.46,2.58,218.0,130.0,220.0,90.0,-10.0,0.07,36,,13,40,55,0
73717261,2022:04:12T00:54:16.37,40.45,-124.26666666666667,24.84,2.55,92.0,170.0,260.0,45.0,40.0,0.15,37,,13,13,20,0
73717261,2022:04:12T00:54:16.37,40.45,-124.26666666666667,24.84,2.55,92.0,55.0,145.0,90.0,-160.0,0.16,37,,15,33,40,1
73718040,2022:04:15T22:19:56.64,40.416666666666664,-124.4,10.74,2.56,227.0,175.0,265.0,50.0,120.0,0.13,42,,15,18,35,0
73718040,2022:04:15T22:19:56.64,40.416666666666664,-124.4,10.74,2.56,227.0,90.0,180.0,55.0,0.0,0.19,42,,10,38,15,1
73723030,2022:04:25T06:18:32.57,40.56666666666667,-124.33333333333333,21.62,2.73,199.0,55.0,145.0,85.0,-130.0,0.06,38,,18,23,25,0
73726411,2022:04:30T04:17:20.30,40.083333333333336,-123.03333333333333,40.83,2.38,119.0,260.0,170.0,65.0,150.0,0.17,26,,23,43,50,0
73728211,2022:05:02T14:19:30.89,40.56666666666667,-124.31666666666666,20.91,2.72,197.0,215.0,125.0,50.0,120.0,0.03,27,,20,13,30,0
73728211,2022:05:02T14:19:30.89,40.56666666666667,-124.31666666666666,20.91,2.72,197.0,330.0,240.0,60.0,30.0,0.07,27,,10,28,20,1
73729226,2022:05:04T13:56: 6.31,40.65,-123.75,26.62,2.53,31.0,95.0,185.0,55.0,-120.0,0.07,30,,28,23,20,0
73730206,2022:05:06T20:17:27.06,40.81666666666667,-124.35,23.02,3.25,190.0,160.0,250.0,80.0,10.0,0.1,49,,10,35,20,0
73730206,2022:05:06T20:17:27.06,40.81666666666667,-124.35,23.02,3.25,190.0,240.0,150.0,70.0,140.0,0.16,49,,13,13,15,1
73735891,2022:05:20T06:16: 8.27,40.3,-124.36666666666666,8.33,2.47,228.0,100.0,190.0,75.0,-130.0,0.06,25,,13,15,30,0
73736021,2022:05:20T16:20:35.46,40.483333333333334,-124.3,19.16,3.05,127.0,50.0,140.0,85.0,-140.0,0.08,42,,13,20,25,0
73739276,2022:05:29T22:58:25.22,40.81666666666667,-123.26666666666667,28.67,2.85,49.0,185.0,95.0,5.0,-60.0,0.07,30,,40,20,30,0
73743421,2022:06:09T22:26:59.10,40.28333333333333,-124.51666666666667,20.18,3.79,235.0,160.0,250.0,75.0,-170.0,0.03,78,,10,23,40,0
73743421,2022:06:09T22:26:59.10,40.28333333333333,-124.51666666666667,20.18,3.79,235.0,180.0,90.0,30.0,-110.0,0.03,78,,13,8,15,1
73747016,2022:06:18T11:22:49.66,40.583333333333336,-124.16666666666667,18.57,2.68,70.0,130.0,220.0,65.0,30.0,0.08,38,,18,20,30,0
73751651,2022:06:27T14:44:42.59,40.6,-123.21666666666667,28.06,2.59,54.0,95.0,185.0,80.0,-120.0,0.06,31,,8,8,10,0
73753046,2022:07:01T01:40:51.59,40.36666666666667,-124.3,28.5,2.65,174.0,125.0,215.0,50.0,-10.0,0.07,41,,13,43,25,0
73753416,2022:07:02T07:51:22.87,40.083333333333336,-123.68333333333334,22.61,2.06,66.0,120.0,210.0,65.0,-100.0,0.18,29,,25,15,35,0
73753416,2022:07:02T07:51:22.87,40.083333333333336,-123.68333333333334,22.61,2.06,66.0,100.0,190.0,80.0,-130.0,0.19,29,,33,23,50,1
73753546,2022:07:02T15:57:26.04,40.28333333333333,-124.66666666666667,14.85,2.62,234.0,225.0,135.0,45.0,-60.0,0.1,31,,15,20,10,0
73753546,2022:07:02T15:57:26.04,40.28333333333333,-124.66666666666667,14.85,2.62,234.0,130.0,220.0,80.0,70.0,0.1,31,,15,13,10,1
73757961,2022:07:12T19:57:59.99,40.53333333333333,-124.06666666666666,22.52,2.16,42.0,220.0,130.0,70.0,-140.0,0.05,29,,10,15,40,0
73757961,2022:07:12T19:57:59.99,40.53333333333333,-124.06666666666666,22.52,2.16,42.0,200.0,110.0,45.0,100.0,0.13,29,,18,15,15,1
73758756,2022:07:15T02:42:39.40,41.266666666666666,-123.51666666666667,39.55,2.99,67.0,180.0,90.0,70.0,130.0,0.02,41,,15,18,40,0
73761566,2022:07:22T07:50:28.19,40.68333333333333,-123.95,24.58,2.12,46.0,175.0,265.0,50.0,-110.0,0.04,28,,40,23,45,0
73762466,2022:07:25T01:56:30.50,40.266666666666666,-123.81666666666666,31.43,2.38,35.0,275.0,185.0,20.0,-50.0,0.07,46,,35,13,25,0
73763836,2022:07:28T20:49:33.57,40.46666666666667,-124.78333333333333,16.53,2.7,229.0,210.0,120.0,65.0,-130.0,0.02,38,,25,20,60,0
73764346,2022:07:30T10:13:11.94,40.38333333333333,-124.88333333333334,11.09,2.66,230.0,120.0,210.0,65.0,-120.0,0.2,42,,33,23,55,0
73764346,2022:07:30T10:13:11.94,40.38333333333333,-124.88333333333334,11.09,2.66,230.0,50.0,140.0,10.0,10.0,0.21,42,,33,33,55,1
73763090,2022:08:02T13:46:50.25,40.38333333333333,-124.23333333333333,28.9,2.07,105.0,130.0,220.0,60.0,-20.0,0.06,27,,13,28,35,0
73763275,2022:08:02T21:44: 6.98,40.3,-124.56666666666666,15.88,3.9,232.0,145.0,235.0,50.0,80.0,0.1,75,,15,8,35,0
73763275,2022:08:02T21:44: 6.98,40.3,-124.56666666666666,15.88,3.9,232.0,275.0,185.0,25.0,0.0,0.11,75,,18,28,10,0
73763275,2022:08:02T21:44: 6.98,40.3,-124.56666666666666,15.88,3.9,232.0,95.0,185.0,75.0,0.0,0.11,75,,10,30,20,1
73764030,2022:08:04T14:31:39.81,40.4,-124.73333333333333,20.8,2.71,231.0,135.0,225.0,80.0,0.0,0.03,31,,20,20,60,0
73764790,2022:08:06T07:53: 7.53,40.333333333333336,-124.23333333333333,28.93,2.47,91.0,155.0,245.0,60.0,0.0,0.05,44,,10,30,20,0
73766710,2022:08:11T05:13:18.31,40.46666666666667,-124.78333333333333,20.39,2.7,224.0,195.0,105.0,80.0,-140.0,0.11,48,,8,10,15,0
73766710,2022:08:11T05:13:18.31,40.46666666666667,-124.78333333333333,20.39,2.7,224.0,170.0,260.0,50.0,90.0,0.14,48,,8,5,10,1
73767575,2022:08:13T07:25:36.24,41.11666666666667,-123.86666666666666,28.27,3.17,56.0,130.0,220.0,85.0,-70.0,0.03,52,,20,18,60,0
73767655,2022:08:13T12:33:35.76,40.75,-123.93333333333334,22.58,3.57,31.0,185.0,95.0,75.0,-170.0,0.04,90,,8,28,15,0
73767670,2022:08:13T13:07:10.58,40.75,-123.91666666666667,22.21,2.28,32.0,240.0,150.0,55.0,-80.0,0.1,31,,23,10,25,0
73767670,2022:08:13T13:07:10.58,40.75,-123.91666666666667,22.21,2.28,32.0,80.0,170.0,90.0,-10.0,0.14,31,,15,33,25,1
73768135,2022:08:14T21:27:11.71,40.75,-123.95,21.76,2.32,42.0,130.0,220.0,65.0,-120.0,0.1,26,,20,8,20,0
73768135,2022:08:14T21:27:11.71,40.75,-123.95,21.76,2.32,42.0,250.0,160.0,85.0,50.0,0.09,26,,20,15,15,1
73768295,2022:08:15T06:19:36.07,40.13333333333333,-123.83333333333333,22.68,2.18,53.0,135.0,225.0,65.0,-90.0,0.11,27,,28,18,35,0
73768410,2022:08:15T16:52:45.78,40.416666666666664,-123.45,27.28,2.52,100.0,125.0,215.0,35.0,-120.0,0.06,27,,30,10,20,0
73769780,2022:08:19T20:35:45.24,40.46666666666667,-124.3,17.81,2.31,127.0,135.0,225.0,50.0,30.0,0.03,26,,20,20,20,0
73771380,2022:08:24T16:36:24.68,40.45,-124.2,28.77,2.26,67.0,240.0,150.0,40.0,150.0,0.05,33,,15,20,35,0
73773385,2022:08:30T08:33:41.88,40.36666666666667,-124.93333333333334,7.08,2.77,234.0,125.0,215.0,30.0,-160.0,0.12,46,,20,23,10,0
73774035,2022:08:31T22:41:44.17,40.5,-124.25,26.24,3.33,111.0,305.0,215.0,80.0,-20.0,0.12,88,,10,33,30,0
73775750,2022:09:05T13:40: 9.43,40.016666666666666,-123.76666666666667,17.26,2.73,86.0,225.0,135.0,80.0,120.0,0.12,27,,18,13,30,0
73781676,2022:09:14T21:27: 9.11,40.916666666666664,-123.46666666666667,22.26,2.42,43.0,105.0,195.0,15.0,-70.0,0.02,28,,18,10,25,0
73782521,2022:09:16T21:56:38.39,40.5,-124.2,20.38,2.09,108.0,225.0,135.0,65.0,-150.0,0.09,29,,15,25,35,0
73783746,2022:09:20T06:43:35.51,40.5,-124.41666666666667,28.99,2.32,219.0,235.0,145.0,75.0,140.0,0.07,33,,13,23,30,0
73783746,2022:09:20T06:43:35.51,40.5,-124.41666666666667,28.99,2.32,219.0,55.0,145.0,90.0,-130.0,0.09,33,,23,10,10,1
73783911,2022:09:20T14:03: 8.07,39.8,-123.18333333333334,9.05,3.96,28.0,15.0,105.0,90.0,150.0,0.06,72,,13,23,20,0
73783921,2022:09:20T14:12:13.84,39.8,-123.18333333333334,8.54,2.59,63.0,130.0,220.0,40.0,-10.0,0.12,31,,15,25,30,0
73783921,2022:09:20T14:12:13.84,39.8,-123.18333333333334,8.54,2.59,63.0,230.0,140.0,55.0,140.0,0.11,31,,15,25,30,1
73783941,2022:09:20T14:31:31.74,39.78333333333333,-123.16666666666667,6.61,2.14,41.0,95.0,185.0,75.0,-90.0,0.14,27,,20,15,20,0
73783941,2022:09:20T14:31:31.74,39.78333333333333,-123.16666666666667,6.61,2.14,41.0,60.0,150.0,60.0,-120.0,0.14,27,,20,23,15,1
73784676,2022:09:22T17:06:52.58,39.78333333333333,-123.18333333333334,6.24,2.77,40.0,90.0,180.0,30.0,-10.0,0.02,25,,13,35,35,0
73785481,2022:09:24T19:27:39.45,40.3,-124.71666666666667,13.08,4.84,228.0,295.0,205.0,75.0,-30.0,0.02,75,,13,18,20,0
73785481,2022:09:24T19:27:39.45,40.3,-124.71666666666667,13.08,4.84,228.0,205.0,115.0,45.0,-110.0,0.03,75,,10,10,5,1
73786101,2022:09:26T17:07:38.68,39.78333333333333,-123.18333333333334,6.42,2.52,31.0,105.0,195.0,65.0,50.0,0.14,37,,10,30,35,0
73792161,2022:10:11T10:54: 5.98,40.43333333333333,-124.05,22.83,2.03,40.0,225.0,135.0,55.0,-170.0,0.03,27,,8,30,40,0
73792971,2022:10:13T06:05:34.51,40.4,-124.28333333333333,25.95,2.36,131.0,145.0,235.0,70.0,-30.0,0.06,31,,18,33,30,0
73795876,2022:10:19T20:59:32.73,40.38333333333333,-124.28333333333333,26.46,2.67,142.0,35.0,125.0,85.0,-140.0,0.12,47,,10,15,25,0
73795876,2022:10:19T20:59:32.73,40.38333333333333,-124.28333333333333,26.46,2.67,142.0,125.0,215.0,80.0,70.0,0.13,47,,15,10,25,1
73796766,2022:10:20T07:55:16.77,40.333333333333336,-123.51666666666667,33.05,4.32,35.0,95.0,185.0,55.0,-100.0,0.07,100,,23,13,20,0
73797716,2022:10:22T01:29:57.34,40.583333333333336,-124.06666666666666,24.1,2.61,33.0,170.0,260.0,35.0,30.0,0.1,42,,18,23,30,0
73797821,2022:10:22T07:31:32.25,40.583333333333336,-124.28333333333333,22.97,2.24,183.0,105.0,195.0,90.0,-50.0,0.02,27,,15,18,30,0
73798306,2022:10:23T18:16:23.05,40.56666666666667,-124.13333333333334,28.35,4.1,49.0,165.0,255.0,55.0,0.0,0.07,96,,10,40,20,0
73799821,2022:10:27T17:54:22.55,40.3,-124.36666666666666,28.88,3.66,225.0,205.0,115.0,70.0,150.0,0.04,72,,10,20,15,0
73799821,2022:10:27T17:54:22.55,40.3,-124.36666666666666,28.88,3.66,225.0,140.0,230.0,60.0,60.0,0.04,72,,10,10,20,1
73800731,2022:10:29T13:30:39.89,40.916666666666664,-123.45,26.26,2.31,41.0,90.0,180.0,80.0,-100.0,0.21,28,,53,25,20,0
73802510,2022:11:07T19:38:53.13,39.78333333333333,-123.18333333333334,5.85,2.51,40.0,270.0,180.0,75.0,-40.0,0.15,30,,13,28,60,0
73802510,2022:11:07T19:38:53.13,39.78333333333333,-123.18333333333334,5.85,2.51,40.0,190.0,100.0,65.0,-150.0,0.19,30,,15,35,30,1
73809341,2022:11:19T17:09:36.69,40.333333333333336,-124.23333333333333,23.4,2.33,88.0,190.0,100.0,55.0,-20.0,0.0,28,,18,33,30,0
73811936,2022:11:27T04:00:15.65,40.35,-124.55,25.42,2.66,235.0,165.0,255.0,5.0,50.0,0.11,37,,20,25,35,0
73816421,2022:12:09T05:06:23.40,40.266666666666666,-124.4,17.16,2.48,235.0,105.0,195.0,40.0,0.0,0.15,28,,10,35,20,0
73817481,2022:12:12T01:04:54.45,40.333333333333336,-124.26666666666667,27.35,2.68,119.0,130.0,220.0,90.0,0.0,0.12,42,,13,33,25,0
73818801,2022:12:15T02:16: 3.29,40.46666666666667,-124.5,26.34,2.4,235.0,230.0,140.0,60.0,170.0,0.04,25,,10,25,40,0
73819026,2022:12:15T19:33:28.75,40.7,-123.8,20.84,2.54,54.0,230.0,140.0,45.0,-100.0,0.07,33,,15,8,20,0
73819121,2022:12:16T00:53: 1.63,40.483333333333334,-124.83333333333333,18.79,2.77,227.0,340.0,250.0,80.0,-30.0,0.16,45,,13,33,70,0
73820866,2022:12:19T23:45:27.75,40.233333333333334,-124.13333333333334,12.57,2.18,117.0,210.0,120.0,20.0,140.0,0.24,26,,53,25,50,0
73820866,2022:12:19T23:45:27.75,40.233333333333334,-124.13333333333334,12.57,2.18,117.0,270.0,180.0,70.0,90.0,0.24,26,,35,18,35,1
73821036,2022:12:20T10:34:24.77,40.516666666666666,-124.41666666666667,17.91,6.4,214.0,335.0,245.0,80.0,20.0,0.05,114,,8,13,30,0
73821046,2022:12:20T10:39: 2.36,40.516666666666666,-124.18333333333334,26.55,4.92,60.0,150.0,240.0,85.0,-20.0,0.21,61,,15,35,25,0
73821071,2022:12:20T10:47:34.23,40.6,-124.05,15.37,2.51,42.0,255.0,165.0,20.0,-170.0,0.14,25,,33,25,30,0
73821076,2022:12:20T10:48:38.34,40.583333333333336,-123.9,25.12,2.59,44.0,275.0,185.0,35.0,-60.0,0.13,29,,25,20,35,0
73821106,2022:12:20T10:52:39.63,40.583333333333336,-124.3,20.75,3.05,190.0,130.0,220.0,85.0,-30.0,0.11,54,,15,18,30,0
73821156,2022:12:20T11:09: 1.73,40.53333333333333,-124.31666666666666,17.94,2.99,190.0,85.0,175.0,50.0,-100.0,0.11,28,,18,13,20,0
73821156,2022:12:20T11:09: 1.73,40.53333333333333,-124.31666666666666,17.94,2.99,190.0,80.0,170.0,80.0,-140.0,0.14,28,,10,23,20,1
73821181,2022:12:20T11:21:40.11,40.583333333333336,-124.25,20.96,2.71,166.0,45.0,135.0,90.0,-130.0,0.12,30,,28,30,25,0
73821181,2022:12:20T11:21:40.11,40.583333333333336,-124.25,20.96,2.71,166.0,290.0,200.0,70.0,20.0,0.14,30,,10,35,20,1
73821196,2022:12:20T11:30:29.24,40.5,-124.4,16.91,2.74,217.0,80.0,170.0,70.0,-130.0,0.0,37,,25,23,30,0
73821226,2022:12:20T11:42:54.98,40.516666666666666,-124.3,17.94,3.02,180.0,100.0,190.0,50.0,-120.0,0.19,55,,20,30,40,0
73821251,2022:12:20T11:50:10.22,40.56666666666667,-124.13333333333334,23.49,2.37,47.0,285.0,195.0,80.0,-40.0,0.16,26,,13,28,35,0
73821341,2022:12:20T12:20:28.95,40.53333333333333,-124.3,18.32,2.56,183.0,130.0,220.0,65.0,-70.0,0.08,27,,10,25,45,0
73821346,2022:12:20T12:21:43.94,40.583333333333336,-124.08333333333333,18.46,2.99,32.0,55.0,145.0,85.0,-120.0,0.1,30,,8,15,15,0
73821386,2022:12:20T12:40:17.08,40.6,-124.18333333333334,23.94,2.52,97.0,40.0,130.0,75.0,-130.0,0.01,32,,13,23,30,0
73821486,2022:12:20T13:35: 6.29,40.516666666666666,-124.31666666666666,18.0,3.4,187.0,75.0,165.0,50.0,-90.0,0.09,26,,20,5,10,0
73821581,2022:12:20T14:29: 8.03,40.483333333333334,-123.91666666666667,20.88,2.35,45.0,175.0,265.0,70.0,-130.0,0.06,25,,13,8,30,0
73821636,2022:12:20T15:09: 5.74,40.6,-124.06666666666666,22.5,3.99,31.0,265.0,175.0,35.0,-80.0,0.17,33,,23,10,15,0
73821636,2022:12:20T15:09: 5.74,40.6,-124.06666666666666,22.5,3.99,31.0,45.0,135.0,70.0,-170.0,0.23,33,,10,28,15,1
73821656,2022:12:20T15:30: 1.28,40.55,-123.96666666666667,20.1,3.01,46.0,55.0,145.0,65.0,-130.0,0.15,59,,28,33,25,0
71129529,2022:12:20T15:33: 1.09,40.63333333333333,-124.0,18.27,2.91,37.0,210.0,120.0,55.0,160.0,0.01,32,,23,40,50,0
73821761,2022:12:20T16:33:41.55,40.516666666666666,-124.35,17.7,3.2,206.0,255.0,165.0,30.0,-90.0,0.23,55,,18,18,10,0
73821776,2022:12:20T17:00:57.23,40.53333333333333,-124.35,16.77,2.81,199.0,210.0,120.0,60.0,90.0,0.18,43,,10,10,25,0
73821931,2022:12:20T19:30: 8.73,40.516666666666666,-124.41666666666667,18.5,2.7,218.0,330.0,240.0,65.0,0.0,0.03,36,,8,40,25,0
73821986,2022:12:20T20:10:26.89,40.8,-124.31666666666666,26.88,2.8,191.0,115.0,205.0,75.0,-70.0,0.07,25,,30,10,40,0
73822001,2022:12:20T20:26:41.64,40.55,-124.13333333333334,21.3,2.26,65.0,25.0,115.0,65.0,-180.0,0.07,29,,15,35,30,0
73822001,2022:12:20T20:26:41.64,40.55,-124.13333333333334,21.3,2.26,65.0,245.0,155.0,50.0,-110.0,0.12,29,,10,8,10,1
73822021,2022:12:20T22:01:19.48,40.56666666666667,-124.1,21.72,2.58,93.0,265.0,175.0,35.0,-70.0,0.04,26,,25,20,25,0
73822021,2022:12:20T22:01:19.48,40.56666666666667,-124.1,21.72,2.58,93.0,290.0,200.0,50.0,10.0,0.04,26,,10,25,30,1
73822026,2022:12:20T22:06:34.38,40.53333333333333,-124.31666666666666,19.74,4.35,188.0,70.0,160.0,80.0,180.0,0.12,83,,10,40,30,0
73822111,2022:12:21T00:15:31.47,40.55,-124.06666666666666,18.91,2.74,79.0,295.0,205.0,65.0,-50.0,0.18,37,,25,20,25,0
73822146,2022:12:21T01:07:33.71,40.5,-124.45,22.8,3.02,231.0,225.0,135.0,75.0,150.0,0.08,48,,10,25,35,0
73822151,2022:12:21T01:14:21.35,40.516666666666666,-124.4,19.27,2.47,203.0,205.0,115.0,75.0,-140.0,0.07,26,,15,30,45,0
73822201,2022:12:21T02:56:11.77,40.55,-124.23333333333333,23.51,2.3,146.0,245.0,155.0,80.0,150.0,0.05,25,,23,28,50,0
73822201,2022:12:21T02:56:11.77,40.55,-124.23333333333333,23.51,2.3,146.0,320.0,230.0,80.0,-10.0,0.05,25,,20,35,40,1
73822221,2022:12:21T04:15:20.98,40.6,-124.01666666666667,22.13,2.45,40.0,225.0,135.0,40.0,-90.0,0.1,25,,25,10,25,0
73822231,2022:12:21T04:18:46.61,40.53333333333333,-124.03333333333333,18.75,2.34,54.0,35.0,125.0,75.0,-140.0,0.2,29,,20,25,35,0
73822246,2022:12:21T04:38:53.08,40.6,-124.06666666666666,16.16,2.53,39.0,155.0,245.0,90.0,30.0,0.04,33,,13,23,30,0
73822251,2022:12:21T04:55:24.65,40.583333333333336,-124.06666666666666,22.58,2.56,54.0,225.0,135.0,20.0,-80.0,0.09,26,,23,25,35,0
73822256,2022:12:21T05:02:53.79,40.516666666666666,-124.01666666666667,23.31,2.77,41.0,235.0,145.0,10.0,-90.0,0.07,52,,10,15,25,0
73822271,2022:12:21T05:22:15.58,40.55,-124.13333333333334,22.43,2.4,46.0,185.0,95.0,65.0,80.0,0.14,35,,15,5,10,0
73822301,2022:12:21T05:41:25.68,40.5,-124.41666666666667,16.4,2.46,215.0,240.0,150.0,20.0,140.0,0.1,27,,20,20,30,0
73822301,2022:12:21T05:41:25.68,40.5,-124.41666666666667,16.4,2.46,215.0,35.0,125.0,75.0,110.0,0.16,27,,10,25,25,1
73822341,2022:12:21T07:17:15.20,40.68333333333333,-124.01666666666667,21.97,3.0,42.0,85.0,175.0,75.0,-120.0,0.07,27,,18,18,15,0
73822451,2022:12:21T10:46:13.04,40.5,-124.41666666666667,17.98,2.28,223.0,250.0,160.0,15.0,-180.0,0.15,27,,28,28,25,0
73822496,2022:12:21T12:38:29.23,40.53333333333333,-124.28333333333333,24.65,2.48,171.0,130.0,220.0,50.0,-60.0,0.05,31,,15,18,15,0
73822516,2022:12:21T14:37:14.27,40.583333333333336,-124.06666666666666,16.24,2.3,39.0,165.0,255.0,80.0,20.0,0.03,26,,13,35,20,0
73822526,2022:12:21T15:08:38.07,40.56666666666667,-124.31666666666666,23.61,2.45,197.0,60.0,150.0,85.0,-120.0,0.09,30,,18,25,35,0
73822556,2022:12:21T16:28:16.31,40.583333333333336,-124.05,22.03,3.3,33.0,275.0,185.0,40.0,-70.0,0.06,31,,25,10,20,0
73822556,2022:12:21T16:28:16.31,40.583333333333336,-124.05,22.03,3.3,33.0,40.0,130.0,65.0,-140.0,0.08,31,,20,20,25,1
73822606,2022:12:21T17:59:17.99,40.583333333333336,-124.08333333333333,21.28,2.23,57.0,265.0,175.0,60.0,-70.0,0.15,31,,43,20,20,0
73822706,2022:12:21T20:53:24.44,40.63333333333333,-124.01666666666667,19.52,2.14,39.0,120.0,210.0,55.0,-20.0,0.05,25,,10,33,25,0
73822711,2022:12:21T20:56:12.36,40.63333333333333,-124.0,18.26,2.65,37.0,340.0,250.0,40.0,10.0,0.0,28,,10,35,25,0
73822836,2022:12:22T01:21:23.60,40.6,-124.06666666666666,15.82,2.68,59.0,355.0,265.0,85.0,0.0,0.11,32,,13,43,35,0
73822836,2022:12:22T01:21:23.60,40.6,-124.06666666666666,15.82,2.68,59.0,240.0,150.0,45.0,100.0,0.14,32,,13,13,20,1
73822956,2022:12:22T08:44:52.53,40.56666666666667,-123.81666666666666,23.0,2.11,51.0,135.0,225.0,35.0,0.0,0.02,25,,13,25,30,0
73823036,2022:12:22T11:49:55.86,40.35,-124.33333333333333,28.71,3.79,206.0,125.0,215.0,70.0,0.0,0.01,30,,10,30,30,0
73823616,2022:12:23T10:22: 9.18,40.61666666666667,-124.0,20.83,2.24,37.0,135.0,225.0,75.0,-70.0,0.05,29,,28,33,50,0
73824236,2022:12:24T19:33:44.19,40.55,-124.0,22.4,4.16,43.0,275.0,185.0,45.0,-70.0,0.06,92,,30,13,15,0
73824366,2022:12:24T23:38:29.53,40.55,-124.16666666666667,22.52,2.12,55.0,200.0,110.0,65.0,-130.0,0.11,26,,15,13,20,0
73824541,2022:12:25T08:38:48.14,40.53333333333333,-124.21666666666667,20.06,2.42,82.0,90.0,180.0,90.0,20.0,0.12,27,,15,30,45,0
73824541,2022:12:25T08:38:48.14,40.53333333333333,-124.21666666666667,20.06,2.42,82.0,170.0,260.0,65.0,140.0,0.14,27,,23,20,30,1
